review_id,sentences_ids,sentences_texts,sentences_opinions,opinions_pos,sentences_texts_org,sentences_opinions_org
es_kupela-la-sidreria-zaragoza_comment-4547,id_2,"You can find everything from a well-worked steak, through some fish just right or go to more elaborate menus, full of flavor and unadulterated contrasts in flavor.",fish positive <sep> menus positive,63-67 <sep> 103-108,"Puedes encontrar desde un chuletón bien trabajado, pasando por unos pescados en su punto justo o irte a menús mas elaborados, llenos de sabor y contrastes sin adulteraciones en el sabor.",chuletón positive <sep> pescados positive <sep> menús positive
es_salamanca_9_Sebastia_2015-01-25,id_1,"It was even worse because then came the parellada paella bathed in oil, out of time ... I think it was an artoz boiled in oil.",Paella negative,50-56,"Fué aún peor porque luego vino la paella parellada bañada en aceite, pasada de tiempo...creo que era un artoz hervido en aceite.",paella negative
es_bodega-de-chema-la-zaragoza_comment-4372,id_4,Site to remember.,Site positive,0-4,Sitio a recordar.,Sitio positive
es_cafe-meccano-gastrobar-zaragoza_comment-3407,id_2,"The pity was that we went to dinner and it was not yet time to dance. Dinner, so-so.",Dinner neutral,29-35,"La pena era que fuimos a cenar y todavía no era hora de bailar.La cena, regular.",cena neutral
es_colette-zaragoza_comment-3062,id_16,"I find it shameful that they charge a bottle because, since there are 6 people on the menu, only 2 correspond.",bottle negative,38-44,Me parece vergonzoso que cobren una botella porque al ser 6 personas en el menú sólo corresponden 2.,botella negative
es_9reinas_55_JoseMCazorlaMontero_2011-11-03,id_1,"At times, we wondered if what we had in our mouth was meat or a piece of tire.",meat negative,54-58,"En algunos momentos, nos llegamos a preguntar si lo que teníamos en la boca era carne o un trozo de neumático.",carne negative
es_bodega-de-chema-la-zaragoza_comment-4145,id_2,"It's a shame not to finish the potatoes, which were very good on top ...",potatoes positive,31-39,"Da una pena no acabarse las patatas, que encima estaban muy buenas…",patatas positive
es_maur_muntaner_23_JacintoGinestaVentura_2013-02-24,id_0,It is a highly recommended restaurant.,Restaurant positive,27-37,Es un Restaurante muy recomendable.,Restaurante positive
es_cafe_casa_lletres_28_FranciscoPetrone_2014-03-13,id_0,What a grateful surprise to know the Cafe de la casa de les lletres.,Cafe de la casa de les lletres positive,37-67,que sorpresa mas agradecida conocer el Cafe de la casa de les lletres.,Cafe de la casa de les lletres positive
es_l_olive_21_RosaRibasBalcells_2012-02-19,id_2,Excellent service.,service positive,10-17,El servicio excelente.,servicio positive
es_maur_muntaner_21_MarcMarmol_2013-03-28,id_1,The menus for couples are very well adapted.,menus positive,4-9,Muy bien adaptados los menús para parejas.,menús positive
es_barceloneta_147_Arturo_2006-09-16,id_1,It also has an impressive terrace.,Terrace positive,26-33,Además tiene una terraza impresionamnte.,terraza positive
es_bal-donsera-zaragoza_comment-3237,id_15,"For me, I value the SERVICE of this restaurant as one of the best because they don't bother you.",SERVICE positive,20-27,Para mí el SERVICIO de este restaurante lo valoro como de los mejores porque no molestan.,SERVICIO positive
es_barceloneta_84_Manel_2011-04-17,id_4,The distance between tables is worthy of a Menu restaurant.,tables negative,21-27,La distancia entre mesas es digna de un restaurante de Menú.,mesas negative
es_bal-donsera-zaragoza_comment-1413,id_22,"In desserts, the absence of chocolate seems personally inexcusable, but that is already a personal matter.",desserts negative,3-11,"En los postres la ausencia del chocolate me parece personalmente imperdonable, pero eso ya es una cuestión personal.",postres negative
es_barceloneta_108_Pol_2009-07-24,id_1,"Last Saturday, at 1:00 p.m., few people, that is, cook without stress, paella, simply unfortunate.",Paella negative,71-77,"Sabado pasado, a las 13h, poca gente, o sea,cocina sin agobios, paella,simplemente lamentable.",paella negative
es_balmes_rossello_50_AndreaVaquerizoGracia_2014-02-10,id_0,Calçotada menu recommended for its value for money.,calçotada positive,0-9,Menú calçotada recomendable por su relación calidad-precio.,calçotada positive
es_cafe_casa_lletres_7_JoseLuisAlvarezPerez_2015-02-16,id_1,"The Sanvalentín menu, great, very good, varied, and with high quality food, it was very good.",sanvalentín menu positive,4-20,"El menú sanvalentín, genial, buenísimo, variado, y con comida de gran calidad, estaba buenísimo.",menú sanvalentín positive <sep> comida positive
es_maur_muntaner_32_Nando_2012-03-10,id_2,Friendly service.,Service positive,9-16,Servicio amable.,Servicio positive
es_barceloneta_47_Fast_65_2012-12-07,id_4,"Unattractive desserts, the same dessert menu from the last 15 years.",Desserts negative <sep> dessert menu negative,13-21 <sep> 32-44,"Postres nada atractivos, la misma carta de postres de los últimos 15 años.",Postres negative <sep> carta de postres negative
es_bal-donsera-zaragoza_comment-3237,id_4,"Personally, I do not like the street or the area of ​​Zaragoza (it should be more central), but having said that I do appreciate the breadth of the round tables (which I cannot explain myself from an economic point of view since if ",tables positive,154-160,"A mí personalmente no me gusta ni la calle ni la zona de Zaragoza (debería estar más céntrico), pero dicho esto si que valoro y mucho la amplitud de las mesas redondas (que no me puedo explicar desde el punto de vista económico dado que si todas las mesas se ocupan sólo por dos comensales significa una menor facturación).",zona negative <sep> mesas positive
es_la-scala-zaragoza_comment-2259,id_3,"The seconds I have tried several, but always good.",seconds positive,4-11,"Los segundos he probado varios, pero siempre buenos.",segundos positive
es_salamanca_10_Sebastia_2015-01-24,id_4,"Colored paella bathed in oil, prawn immunda.",Paella negative <sep> prawn negative,8-14 <sep> 30-35,"Paella coloreada bañada de aceite, gamba immunda.",Paella negative <sep> gamba negative
es_cullera_de_boix_93_Paola_2011-03-06,id_0,Excellent rice dishes.,rice positive,10-14,Excelentes arroces.,arroces positive
es_la-scala-zaragoza_comment-1206,id_3,The neck and the cod acceptable.,Cod neutral,17-20,El cogote y el bacalao aceptable.,cogote neutral <sep> bacalao neutral
es_barceloneta_54_MiguelMercadoVidal_2012-06-24,id_1,Unbeatable views.,views positive,11-16,Inmejorables vistas.,vistas positive
es_doble-uno-zaragoza_comment-4729,id_0,"The menu has very appetizing dishes, it is difficult to decide and the treatment is correct.",treatment positive,71-80,"La carta tiene platos muy apetecibles, es difícil decidirse y el trato es correcto.",carta positive <sep> trato positive
es_barceloneta_87_Lonly_2011-03-23,id_0,"A good place to eat good seafood and fish in a privileged environment and in a spacious, bright and pleasant place, although somewhat noisy (it is very large).",fish positive <sep> environment positive,37-41 <sep> 58-69,"Un buen lugar para comer buen marisco y pescado en un entorno privilegiado y en un local amplio, luminoso y agradable, aunque algo ruidoso (es muy grande).",marisco positive <sep> pescado positive <sep> entorno positive <sep> local neutral
es_barceloneta_61_ConsueloMateosCandeleda_2012-04-07,id_0,"Despite being a seafood restaurant, my husband found the green pepper steak he ordered terrific.",green pepper steak positive,57-75,"A pesar de ser un restaurante de pescado y marisco, mi marido encontró buenísimo el filete a la pimienta verde que pidió.",filete a la pimienta verde positive
es_luis-candelas-zaragoza_comment-3574,id_0,"I recommend it, a place where you can enjoy homemade food or also a good veal cutlet on the stone within affordable prices, for those who like good wines, you have a great variety of them with which to accompany a good ",veal cutlet positive <sep> wines positive,73-84 <sep> 148-153,"Lo recomiendo, un lugar en el que disfrutar de comida casera ó también de una buena chuleta de ternera a la piedra dentro de unos precios asequibles, para los que os gusten los buenos vinos, tenéis una gran variedad de ellos con los que acompañar una buena comida, en cuanto a las personas que lo atienden, Ana la propietaria se encarga de hacerte cómoda tu estancia y su madre en la cocina una excelente cocinera y un encanto de mujer.",comida positive <sep> chuleta de ternera positive <sep> vinos positive <sep> Ana la propietaria positive <sep> madre positive
es_barceloneta_37_JaumeMunozGonzalez_2013-07-01,id_0,"The service and the premises are very acceptable, but the price-quality ratio is out of balance. It would be necessary to explain to the cook that the octopus is not heated in the microwave and even less if you put the paprika and oil since it burns and ",service positive <sep> octopus negative,4-11 <sep> 151-158,"El servicio y el local es muy aceptable,pero la relación calidad precio esta descompensada.se le tendría que explicar al cocinero,que el pulpo no se calienta en el microondas y menos si se le pone el pimentón y el aceite ya que se quema y reseca.",servicio positive <sep> local positive <sep> pulpo negative
es_l_olive_5_AntonioSerranoPueyo_2014-08-25,id_2,"Its selection of ""snacks"" is remarkable: excellent squid a la romana and fantastic fresh and breaded anchovies.",squid a la romana positive <sep> anchovies positive,51-68 <sep> 101-110,"Su selección de ""para picar"" es destacable: óptimos calamares a la romana y fantásticos boquerones frescos y rebozados.",calamares a la romana positive <sep> boquerones positive
es_aragonia-palafox-zaragoza_comment-4199,id_8,"I ordered foie with toast, which was more than correct, although there was little toast for the amount of foie.",foie with toast neutral,10-25,"Yo pedí foie con tostadas, que la cantidad era más que correcta, si bien había pocas tostadas para la cantidad que era de foie.",foie con tostadas neutral
es_cullera_de_boix_103_Jordi_2010-07-22,id_1,The quality of the food is very good as well as the service.,service positive,52-59,La calidad de la comida es muy buena así como el servicio.,comida positive <sep> servicio positive
es_comer-balneario-paracuellos-jiloca_comment-4823,id_5,"Although the rest were more or less normal (the spa hors d'oeuvres are the same as the ones in the photo), they allowed themselves to be eaten.",hors d'oeuvres neutral,52-66,"Aunque fuera más o menos normal el resto (los entremeses de balneario sí son los mismos que los que aparecen en la foto), se dejaba comer.",entremeses neutral
es_cullera_de_boix_53_CarmenTorcalCastro_2012-11-14,id_1,"The only drawback is the space, we could hardly move.",space negative,25-30,"El unico inconveniente el espacio, apenas nos podiamos mover.",espacio negative
es_la-scala-zaragoza_comment-2259,id_7,It is certainly a site that I recommend.,site positive,18-22,Sin duda es un sitio que recomiendo.,sitio positive
es_cullera_de_boix_63_MarisaPerezDavila_2012-06-05,id_2,It is a highly recommended restaurant.,Restaurant positive,27-37,Es un Restaurante muy recomendable.,Restaurante positive
es_bal-donsera-zaragoza_comment-3237,id_38,"One last comment in favor of the chef is that last year he was invited to the last Expo in China (it was published in the press), and the dishes he presented in the Spanish week were typical Aragonese (borage, lamb ... and all with Aragonese wines). ",chef positive,33-37,"Un último comentario a favor del cocinero es que el pasado año estuvo invitado en la pasada Expo en China (salió en prensa), y los platos que presentó en la semana española eran típicos aragoneses (borraja, ternasco… y todo con vinos aragoneses).Con esto lo único que quiero indicar es mi sorpresa por la propaganda de la comida aragonesa, cosa que me alegro que alguien la defienda ( y lo dice un aragonés español).",cocinero positive
es_balmes_rossello_16_AlbertAlonso_2015-02-17,id_1,The romesco sauce was very good.,Romesco sauce positive,4-17,La salsa romesco estaba muy buena.,salsa romesco positive
es_9reinas_73_Enrique_2011-01-23,id_1,"The first good, the meat excellent.",first positive <sep> meat positive,4-9 <sep> 20-24,"Los primeros bien, la carne excelente.",primeros positive <sep> carne positive
es_l_olive_67_Maarten_2009-05-23,id_1,"Poor treatment, the prices of the dishes do not make sense and the place has a lot of noise!",Treatment negative <sep> dishes negative,5-14 <sep> 34-40,"Trato pobre, los precios de los platos no tienen sentido y el local tiene mucho ruido!",Trato negative <sep> platos negative <sep> local negative
es_barceloneta_65_JavierFarreDomingo_2012-03-04,id_1,"From menu 3 a good 2nd course, the first, of pica-pica, a little poor.",first negative,35-40,"Del menu 3 un buen 2ºplato, el primero, de pica-pica, un poco pobre.",2ºplato positive <sep> primero negative
es_la-scala-zaragoza_comment-3544,id_3,"I think it is a place where it is difficult for something to go wrong, from these sites, you are always right.",site positive,82-86,"Creo que es un sitio donde es dificil que algo salga mal, de estos sitios, que siempre aciertas.",sitio positive
es_l_olive_42_Manuel_2010-11-13,id_0,"The quality of the food does not correspond to the price, also the tables are too close together and you listen without wanting to all the conversations around you.",tables negative,67-73,"La calidad de la comida no  corresponde al precio, además las mesas estan demasiado juntas y oyes sin quere todas las conversaciones de alrededor.",comida negative <sep> mesas negative
es_cullera_de_boix_15_ToniLopezEspinar_2014-09-07,id_1,"The food, in our case a xato salad to share and a duck breast, excellent!",xato salad positive <sep> duck breast positive,24-34 <sep> 50-61,"La comida, en nuestro caso una ensalada xato para compartir y un magret de pato, excelente!",ensalada xato positive <sep> magret de pato positive
es_l_olive_39_FranciscoDeHaro_2010-12-12,id_0,"A very quiet restaurant perfect for special occasions with the family, etc ...",restaurant positive,13-23,"Un restaurante muy tranquilo y perfecto para ocasiones especiales con la familia, etc...",restaurante positive
es_bodega-de-chema-la-zaragoza_comment-4326,id_0,"The experience at the restaurant ""La Bodega de Chema"" has been a very pleasant experience for me and for the person who accompanied me.",restaurant positive,22-32,"La experiencia en el restaurante “La Bodega de Chema”, ha sido una experiencia muy agradable tanto para mi como para la persona que me acompañaba.",restaurante positive
es_cafe_casa_lletres_40_CarmenTorres_2011-08-16,id_2,Good service and quite cozy place,service positive,5-12,Buen servicio y el local bastante acogedor,servicio positive <sep> local positive
es_cafe_casa_lletres_6_MontseGarciaCalzado_2015-02-16,id_0,"Small and very cozy restaurant, very quiet, excellent service, food and presentation according to expectations.",Restaurant positive <sep> service positive <sep> presentation positive,20-30 <sep> 54-61 <sep> 72-84,"Restaurante pequeñito y muy acogedor, muy tranquilo, el servicio excelente, la.comida y la presentacion acorde con lo esperado.",Restaurante positive <sep> servicio positive <sep> comida positive <sep> presentacion positive
es_barceloneta_61_ConsueloMateosCandeleda_2012-04-07,id_2,"I asked for a well-placed table and they responded to the request, they gave us one with very good views.",views positive,99-104,"Yo pedí una mesa bien situada y atendieron la petición, nos dieron una con muy buenas vistas.",vistas positive
es_barceloneta_65_JavierFarreDomingo_2012-03-04,id_0,"Good service, with a lot of patience and always present.",service positive,5-12,"Buen servicio, con mucha paciencia y siempre presentes.",servicio positive
es_l_olive_25_GloriaFerranGatell_2011-10-03,id_0,"Good cuisine, calm atmosphere and attentive service.",service positive,44-51,"Buena cocina, ambiente tranquilo y servicio esmerado.",cocina positive <sep> ambiente positive <sep> servicio positive
es_barceloneta_122_Luis_2008-05-20,id_0,"Good restaurant, good quality dishes.",restaurant positive <sep> dishes positive,5-15 <sep> 30-36,"Buen reestaurante, buena calidad en los platos.",reestaurante positive <sep> platos positive
es_doble-uno-zaragoza_comment-4616,id_0,"The food is very good and the attention is very good, the tasting menu is quite short in quantity, you need to order some more dish and that raises the price, since the portions are very fair",attention positive <sep> tasting menu negative,30-39 <sep> 58-70,"la comida muy buena y atención buenísima, el menú degustación se queda bastante corto de cantidad, necesitas pedir algún plato mas y eso te eleva el precio, ya que las raciones son muy justas",comida positive <sep> atención positive <sep> menú degustación negative <sep> raciones negative
es_luis-candelas-zaragoza_comment-4486,id_0,"A week ago we went to Candelas for the first time, it was their grill menu that we tried and except for the wine that I gained a lot by turning it into a summer red, dinner was satisfactory.",grill menu positive,64-74,"Hace una semana fuimos por primera vez al Candelas, fue su menú de brasa el que probamos y salvo el vino que gano mucho al convertirlo en  tinto de verano , la cena fue satisfactoria.",menú de brasa positive <sep> vino negative
es_balmes_rossello_71_ElisabethSolfMoran_2013-04-10,id_1,Great atmosphere!,Atmosphere positive,6-16,Ambiente genial!,Ambiente positive
es_balmes_rossello_71_ElisabethSolfMoran_2013-04-10,id_0,"Attentive waiters, abundant and delicious food.",Waiters positive,10-17,"Camareros atentos, comida abundante y buenisima.",Camareros positive <sep> comida positive
es_bodega-de-chema-la-zaragoza_comment-4255,id_0,"We really liked dinner, both the menu, the presentation and the service.",menu positive <sep> service positive,33-37 <sep> 64-71,"La cena nos ha gustado mucho, tanto el menú como la presentación y el servicio.",menú positive <sep> servicio positive
es_l_olive_30_Dexter_Fox_2011-08-13,id_2,"Honestly, great, especially the sirloin with red wine, the best I've ever had and very friendly staff.",sirloin with red wine positive,32-53,"Sinceramente, buenisimo, sobretodo el solomillo con vino tinto buenisimo, el mejor que he probado y personal muy amable.",solomillo con vino tinto positive <sep> personal positive
es_aragonia-palafox-zaragoza_comment-4199,id_5,"My companion had an onion soup, which was very good in texture and flavor, but it seemed like a small thing, because in a few tablespoons he just ate right away.",onion soup positive <sep> onion soup negative,20-30 <sep> 20-30,"Mi acompañante una sopa de cebolla, que de textura y de sabor estaban muy buenas, pero parecía poca cosa, porque en pocas cucharadas se acaba de comer enseguida.",sopa de cebolla positive <sep> sopa de cebolla negative
es_barceloneta_47_Fast_65_2012-12-07,id_2,"Service so attentive that in the end it becomes heavy, urgency to empty the plates of the shared starters, continually wanting to serve us.",Service negative,0-7,"Servicio tan atento que al final se hace pesado, urgencia por vaciar los platos de los entrantes compartidos queriendo continuamente servirnos.",Servicio negative
es_bal-donsera-zaragoza_comment-1413,id_7,"The most remarkable thing for me were the excellent vegetables that accompanied all the dishes, with short and tight cooking points, very much in the line of Martín Berasategui.",vegetables positive,52-62,"Lo más destacable para mí fueron las excelentes verduras que acompañaron todos los platos, con unos puntos de cocción breves y ajustados, muy en la línea de Martín Berasategui.",verduras positive
es_colette-zaragoza_comment-261,id_1,a site to repeat and recommend.,site positive,2-6,un sitio para repetir y recomendar .,sitio positive
es_cafe_casa_lletres_20_NataliaArizcuren_2014-09-25,id_0,"The restaurant, phenomenal, both the food with the service.",service positive,51-58,"El restaurante, fenomenal, tanto la comida con el servicio.",comida positive <sep> servicio positive
es_puerto-de-santa-maria-zaragoza_comment-1562,id_7,The quiet service and leaving you your way although they do not take their eyes off your wishes.,service positive,10-17,El servicio tranquilo y dejandote a tu manera aunque no quitan ojo a tus deseos.,servicio positive
es_cafe_kafka_45_FranciscoVeigaRodriguez_2011-12-24,id_0,"Attentive and efficient service, pleasant atmosphere.",Service positive,24-31,"Servicio atento y eficiente, ambiente agradable.",Servicio positive <sep> ambiente positive
es_cullera_de_boix_46_JordiGavanachGinesta_2013-02-25,id_2,"Regarding the food and personal service, it can be said that it was very correct.",service positive,32-39,En cuanto a la comida y servicio de personal se puede afirmar que estava muy correcta.,comida positive <sep> servicio positive
es_9reinas_49_AntonioBlancoLopez_2012-07-16,id_0,Exquisite salads and meat.,salads positive <sep> meat positive,10-16 <sep> 21-25,Exquisitas las ensaladas y la carne.,ensaladas positive <sep> carne positive
es_salamanca_39_Oriol_2011-04-03,id_1,"We ate some generous rice dishes and some starters based on steamed cockles, shrimp from Huelva and a variety of pretty good Andalusian friduria.",rice dishes positive <sep> starters positive,21-32 <sep> 42-50,"comimos unos generosos platos de arroz y unos entrantes a base de berberechos al vapor, gamba de Huelva y variado de friduria andaluza bastante buenos.",platos de arroz positive <sep> entrantes positive
es_barceloneta_81_JoseMariaPascualBurgues_2011-06-06,id_0,"Some dishes are excessively expensive considering the amount presented, but we were not surprised.",dishes negative,5-11,"Algunos platos son excesivamente caros teniendo en cuenta la cantidad presentada, pero no nos ha sorprendido.",platos negative
es_matilde-la-zaragoza_comment-4509,id_2,Professional and close service.,Service positive,23-30,Servicio profesional y cercano.,Servicio positive
es_bal-donsera-zaragoza_comment-3238,id_1,"He says he doesn't believe me when I say that he didn't understand the person who brought me the dishes when he presented them, because I can assure you that the girl didn't speak Spanish or half, what do you want me to tell you? If you want, ask at the restaurant ",girl negative,162-166,"Dice que no me cree cuando comento que no entendía a la persona que me traía los platos cuando los presentaba, pues le puedo asegurar que la chica no hablaba castellano ni a medias, ¿qué quiere que le diga?, si quiere pregunte en el restaurante el personal que tenían para esas fechas, es algo tan sencillo de validar que no merece más palabras.",chica negative
es_cafe_casa_lletres_6_MontseGarciaCalzado_2015-02-16,id_1,I recommend the seafood paella and the sangria de cava.,seafood paella positive,16-30,Recomiendo la paella de marisco y la sangria de cava.,paella de marisco positive <sep> sangria de cava positive
es_matilde-la-zaragoza_comment-4296,id_8,"And put ""stones"" of those that are sold in tourist shops as an accompaniment to coffee ... it has no name !!",... negative,87-90,Y poner “piedras” de esas q venden en tiendas turísticas como acompañamiento al café… ¡¡no tiene nombre!!,… negative
es_balmes_rossello_1_Quim_2015-07-21,id_0,Good attention and atmosphere.,attention positive,5-14,Buena atención y ambiente.,atención positive <sep> ambiente positive
es_la_poma_13_SaraBruntonLucas_2014-11-02,id_2,They were a bit slow in service.,service negative,24-31,Fueron un poco lentos en el servicio.,servicio negative
es_balmes_rossello_21_CarlaRoset_2015-01-25,id_2,The calçots are very good,calçots positive,4-11,Los calçots buenisimos,calçots positive
es_la_poma_13_SaraBruntonLucas_2014-11-02,id_1,The risotto very good.,Risotto positive,4-11,El risotto muy bueno.,risotto positive
es_l_olive_5_AntonioSerranoPueyo_2014-08-25,id_7,"It is a restaurant to repeat, repeat and repeat.",restaurant positive,8-18,"Es un restaurante para repetir, repetir y repetir.",restaurante positive
es_barceloneta_102_Joan_2010-05-15,id_0,"I have nothing to say about the food, but the tables touch, the service is not friendly, in short, very expensive for what is warm, totally unbalanced price.",tables negative <sep> service negative <sep> price negative,46-52 <sep> 64-71 <sep> 151-156,"De la comida no tengo nada que decir, pero las mesas se tocan, el servicio no es amable, en definitiva muy caro para lo que es calida precio totalmente desequilibrada.",comida neutral <sep> mesas negative <sep> servicio negative <sep> precio negative
es_balmes_rossello_11_JeniferEspinosa_2015-02-23,id_0,"The waiters are attentive and very friendly, the calçotada menu is endless!",Waiters positive <sep> calçotada positive,4-11 <sep> 49-58,"Los camareros son atentos y muy amables, el menú calçotada es interminable!",camareros positive <sep> calçotada positive
es_barceloneta_118_Olga_2008-12-01,id_2,"As for the menu, the sea bass tartare, supreme as well as their desserts.",desserts positive,64-72,"En cuanto a la carta, el tartar de lubina, supremo así como sus postres.",tartar de lubina positive <sep> postres positive
es_q-art-zaragoza_comment-759,id_4,"The price for me is very tight, especially compared to other similar restaurants, some of the best quality / price ratio in Zaragoza without being a particularly innovative cuisine or aspiring to the highest quality.",price positive,4-9,"El precio para mí es muy ajustado, especialmente comparando con otros restaurantes similares, unos de los de mejor relación calidad/precio de Zaragoza sin ser una cocina especialmente innovadora ni que aspire a la máxima calidad.",precio positive <sep> cocina neutral
es_bodega-de-chema-la-zaragoza_comment-4145,id_0,"Spectacular, twice that we go and I love going to this restaurant.",restaurant positive,55-65,"Espectacular, ya dos veces que vamos y me encanta ir a este restaurante.",restaurante positive
es_9reinas_12_RomanAlimena_2014-09-04,id_0,"The attention is very good, the waiters are very attentive to you all the time.",Attention positive <sep> Waiters positive,4-13 <sep> 32-39,"La atencion es muy buena, los camareros estan muy pendientes de uno todo el tiempo.",atencion positive <sep> camareros positive
es_barceloneta_57_GemmaAsensio_2012-05-20,id_1,"The terrace at night, if the weather is good, great (ask for it when making the reservation)",Terrace positive,4-11,"La terraza por la noche, si el tiempo acompaña, genial (pedirla al hacer la reserva)",terraza positive
es_barceloneta_42_EsperanzaDiesteSantatala_2013-05-26,id_4,Local with classic and marine decoration.,Local positive,0-5,Local con decoración  clásica y marinera.,Local positive
es_barceloneta_101_Marc_2010-09-16,id_0,I can only say good things about this restaurant.,restaurant positive,38-48,Sólo puedo decir cosas buenas de este restaurante.,restaurante positive
es_cullera_de_boix_79_SantiagoSoley_2011-12-23,id_1,Very good menu and abundant dishes.,dishes positive,28-34,Muy buena carta y platos abudantes.,carta positive <sep> platos positive
es_cafe_kafka_45_FranciscoVeigaRodriguez_2011-12-24,id_3,"Tasting plate: a little too abundant, but well cooked.",Tasting plate positive <sep> Tasting plate neutral,0-13 <sep> 0-13,"Plato degustación: un poco abundante de más, pero bien cocinado.",Plato degustación positive <sep> Plato degustación neutral
es_doble-uno-zaragoza_comment-4558,id_1,the terrace with director chairs in the same line of elegance.,Terrace positive,4-11,la terraza con sillas de director en la misma linea de elegancia.,terraza positive
es_l_olive_6_DanielGarcia_2014-08-12,id_1,"The restaurant lacks a renovation, it has become somewhat outdated in every way.",restaurant negative,4-14,"Al restaurante le falta una renovación, se ha quedado algo anticuado en todos los sentidos.",restaurante negative
es_barceloneta_1_Antonio_2015-09-06,id_1,<> The excellence in the product and the homogeneity.,product positive,25-32,<+>La excelencia en el producto y la homogeneidad.,producto positive
es_cullera_de_boix_16_J,id_1,"The dishes are very correct in presentation, quantity and flavors.",dishes positive,4-10,Los platos muy correctos en presentación cantidad y sabores.,platos positive
es_balmes_rossello_97_JoseLuisLorenzo_2012-01-11,id_0,"Very attentive room staff and quality, well-cooked food.",food positive,51-55,Personal de sala muy atento y alimentos de calidad y bien cocinados.,Personal positive <sep> alimentos positive
es_matilde-la-zaragoza_comment-4639,id_0,Excellent service and quality,quality positive,22-29,Excelente atención y calidad,atención positive <sep> calidad positive
es_salamanca_9_Sebastia_2015-01-25,id_0,"We ordered the house specialty pica pica: it was served cold, oily and badly battered squid, refried sardines ... uncooked.",Pica pica negative,31-40,"Pedimos el pica pica especialidad de la casa: lo sirveiron frio, calamares aceitosos y mal rebozados, sardinitas refritas...immundo.",pica pica negative
es_cullera_de_boix_100_BlancIBlau_2010-11-15,id_1,"Food, correct starters except for the bad skewers, the scampi soup good.",skewers negative <sep> starters positive,42-49 <sep> 14-22,"Comida, entrantes correctos salvo los pinchos mal, el arroz caldoso de cigalas bien.",pinchos negative <sep> arroz caldoso de cigalas positive <sep> entrantes positive
es_puerto-de-santa-maria-zaragoza_comment-1292,id_0,Terrible service… waitresses are unprofessional and rude.,service negative <sep> waitresses negative,9-16 <sep> 18-28,servicio fatal…las camareras son poco profesionales y unas maleducadas.,servicio negative <sep> camareras negative
es_barceloneta_126_MarcSoler_2008-04-30,id_0,Perfect place.,Place positive,8-13,Lugar perfecto.,Lugar positive
es_l_olive_4_AntonioSerranoPueyo_2014-09-27,id_2,This restaurant enjoys an enviable homogeneity.,restaurant positive,5-15,Este restaurante goza de una homogeneidad envidiable.,restaurante positive
es_cafe-meccano-gastrobar-zaragoza_comment-4825,id_2,"The maitre'd recommended two wines, a red and a white, which were a success.",wines positive,29-34,"El maître nos recomendó dos vinos, un tinto y un blanco, que resultaron un acierto.",vinos positive
es_colette-zaragoza_comment-1142,id_17,We only ordered two desserts and the truth is that they were the weakest of the dinner:,desserts neutral,20-28,Sólo pedimos dos postres y la verdad es que fueron lo más flojo de la cena:,postres neutral
es_balmes_rossello_7_Victor_2015-03-16,id_4,The barbecue is somewhat scarce ...,Barbecue negative,4-12,La parrillada algo escasa...,parrillada negative
es_cafe_casa_lletres_12_NuriaTorres_2014-12-15,id_0,"The service was very correct, the food was very good, except the tiramisu, which for my taste was bitter.",service positive <sep> Tiramisu negative,4-11 <sep> 65-73,"el servicio muy correcto, la comida muy buena exceoti el tiramisú, que para mi gusto, era amargo.",servicio positive <sep> comida positive <sep> tiramisú negative
es_colette-zaragoza_comment-3062,id_10,"In the end we paid: 38 per person, 10 euros for a tomato dish from the garden that they grow (offered suddenly with the menu closed and without giving notice of the price), 2 euros for coffee, 5.5 per pacharán (of this I do not say anything ",tomato dish from the garden negative <sep> coffee negative,50-77 <sep> 185-191,"Al final pagamos: 38 por persona, 10 euros por un plato de tomate de la huerta que cultiban ellos (ofrecido de repente teniendo el menú cerrado y sin avisar del precio), 2 euros por café, 5.5 por pacharán (de esto no digo nada, si lo pides lo pagas) y 13 euros por una botella de vino teniendo el menú cerrado.",plato de tomate de la huerta negative <sep> café negative <sep> botella de vino negative
es_barceloneta_8_AntonioSerranoPueyo_2015-05-30,id_2,"Top quality products, superbly crafted.",Products positive,12-20,"Productos de calidad óptima, elaborados magníficamente.",Productos positive
es_9reinas_51_MiguelNunez_2011-12-23,id_0,If you have not tried their meats you are missing something very big!,meats positive,28-33,Si no has probado sus carnes te estas perdiendo algo muy grande!,carnes positive
es_puerto-de-santa-maria-zaragoza_comment-4350,id_2,The only thing that was worth it was a portion of ham and FOUR flags.,portion of ham positive <sep> FOUR flags positive,39-53 <sep> 58-68,Lo único que valió la pena fue una ración de jamón y CUATRO banderillas.,ración de jamón positive <sep> CUATRO banderillas positive
es_barceloneta_17_JoanLluisOlmoLorenzo_2014-06-29,id_2,"The paella, one of the best in the city.",Paella positive,4-10,"La paella, una de las mejores de la ciudad.",paella positive
es_luis-candelas-zaragoza_comment-4502,id_3,"I hope you do not forget with the end of summer, a very tight and tasty menu.",menu positive,72-76,"Espero que no se olvide con el fin de verano, un menú muy ajustado y sabroso.",menú positive
es_bodega-de-chema-la-zaragoza_comment-4180,id_3,"Generous servings and closed prices with no surprises, which is very rare these days.",Servings positive,9-17,"Raciones generosas y precios cerrados sin sorpresas, lo cual es muy raro actualmente.",Raciones positive
