review_id,sentences_ids,sentences_texts,sentences_opinions,opinions_pos,sentences_texts_org,sentences_opinions_org
1293334,id_2,"Tienen más de 100 cervezas diferentes para ofrecer a sus invitados, lo que hizo muy feliz a mi esposo y la comida estuvo deliciosa, si debo recomendar un plato, debe ser el tortelini de calabaza.",cervezas positive <sep> comida positive <sep> tortelini de calabaza positive,18-26 <sep> 107-113 <sep> 173-194,"The have over 100 different beers to offer thier guest so that made my husband very happy and the food was delicious, if I must recommend a dish it must be the pumkin tortelini.",beers positive <sep> food positive <sep> pumkin tortelini positive
493514,id_1,No puedo imaginarme mejor comida india en toda la ciudad.,comida india positive,26-38,I cannot imagine better Indian food in all of the city.,Indian food positive
447697,id_0,Gran experiencia de sushi.,Sushi positive,20-25,Great sushi experience.,sushi positive
BG#5,id_5,"Además, los camareros intentan empujarle más comida, como sugerir cosas como si fueran de cortesía cuando en realidad cuestan $.",camareros negative,12-21,"Also, waiters try to push more food on you, like suggest things as if they are complimentary when they actually cost $.",waiters negative
740923,id_1,"Si no le importa el pescado cortado en rodajas de baja calidad, el personal antipático y un chef de sushi que parece miserable, este es su lugar.",personal negative <sep> chef de sushi negative,67-75 <sep> 92-105,"If you don't mind pre-sliced low quality fish, unfriendly staff and a sushi chef that looks like he is miserable then this is your place.",fish negative <sep> staff negative <sep> sushi chef negative
TM#6,id_5,"Aunque el lugar no es hermoso, la comida habla por sí sola.",lugar negative <sep> comida positive,10-15 <sep> 34-40,"Even though the place is not beautiful, the food speaks for itself.",place negative <sep> food positive
1338124,id_0,Este es un sushi muy bueno y económico.,Sushi positive,11-16,"This is some really good, inexpensive sushi.",sushi positive
565344,id_2,El servicio fue rápido y amable y la comida era muy sabrosa y tenían la mejor salsa picante para agregar a sus comidas.,Servicio positive <sep> comida positive <sep> salsa picante positive,3-11 <sep> 37-43 <sep> 78-91,The service was fast and friendly and the food was very tasty and they had the best hot sauce to add to your meals.,service positive <sep> food positive <sep> hot sauce positive
FF#10,id_1,Generalmente me gusta este lugar.,lugar positive,27-32,I generally like this place.,place positive
1390357,id_2,"Me gusta el ambiente, es muy oscuro y original.",ambiente positive,12-20,"I like the ambience, it's very dark and original.",ambience positive
1439875,id_0,La comida es increíble ... especialmente si obtiene el menú de degustación del chef y su botella favorita (¡o dos!) De vino de una amplia selección de vinos.,comida positive <sep> selección de vinos positive,3-9 <sep> 138-156,The food is amazing... especially if you get the Chef's tasting menu and your favourite bottle (or two!) of wine from an extensive selection of wines.,food positive <sep> selection of wines positive <sep> Chef's tasting menu positive
DBG#2,id_14,"No era como si este restaurante tuviera algún punto importante de jactancia antes, pero ahora es simplemente repulsivo.",restaurante negative,20-31,"It wasn't as if this restaurant had any major bragging points before hand, but now it's simply repulsive.",restaurant negative
BFC#9,id_22,"¡El servicio no es el más amigable para nuestra ""gran fiesta""!",Servicio negative,4-12,"Service not the friendliest to our ""large party""!",Service negative
1352948,id_3,"Y evaluado en esos términos, Pastis es simplemente maravilloso.",Pastis positive,29-35,And evaluated on those terms Pastis is simply wonderful.,Pastis positive
1055910,id_3,Servicio amable y atento.,Servicio positive,0-8,Service- friendly and attentive.,Service positive
496132,id_3,¡La comida es excelente!,comida positive,4-10,The food is excellent!,food positive
1661043,id_1,Las ensaladas son una forma deliciosa de comenzar la comida.,Ensaladas positive,4-13,Salads are a delicious way to begin the meal.,Salads positive
1055910,id_2,Comida increíble.,Comida positive,0-6,Food-awesome.,Food positive
1451107,id_4,¡Nuestra comida también fue excelente!,comida positive,9-15,Our food was great too!,food positive
507755,id_2,¡Finalmente un restaurante chino confiable!,restaurante chino positive,15-32,Finally a reliable Chinese restaurant!,Chinese restaurant positive
1398844,id_3,Los vinos ligeramente por encima del promedio comienzan en $ 70 con solo una selección listada en $ 30.,vinos negative,4-9,Slightly above average wines start at $70+ with only one selection listed at $30+.,wines negative
929329,id_2,La Rosa entra y creo que lo están haciendo mejor.,La Rosa positive,0-7,"La Rosa waltzes in, and I think they are doing it the best.",La Rosa positive
TFS#10,id_7,"Cuando preguntamos sobre los puertos, la camarera enumeró varios, pero no conocía las variaciones de sabor ni el costo.",camarera negative,41-49,When we inquired about ports - the waitress listed off several but did not know taste variations or cost.,waitress negative
1300636,id_2,"Tengo que recomendar encarecidamente el rollo de langosta, no mucha mayonesa; ",rollo de langosta positive <sep> langosta positive,40-57 <sep> 49-57,I have to highly recommend the lobster roll - not to much mayo; you can tell it was a fresh lobster.,lobster roll positive <sep> lobster positive
BG#5,id_3,"Muy ""comida india normal"", pero muy bien hecha.",comida india neutral <sep> comida india positive,5-17 <sep> 5-17,"Very ""normal Indian food"", but done really well.",Indian food neutral <sep> Indian food positive
CLF#1,id_0,Un restaurante egipcio de ensueño bellamente diseñado que se ve espectacular por la noche.,Restaurante egipcio positive,3-22,A beautifully designed dreamy Egyptian restaurant that gets sceney at night.,Egyptian restaurant positive
TFS#5,id_2,¿Pero $ 500 por una cena para dos que no incluye vino?,cena para dos negative,20-33,But $500 for a dinner for two that didn't include Wine?,dinner for two negative
558423,id_4,"Sin embargo, si quieres buena comida a un precio excelente y no te importa la decoración, este lugar es inmejorable.",comida positive <sep> decoración neutral,30-36 <sep> 78-88,"However, if you want great food at a great price and don't mind the decor, you can't beat this place.",food positive <sep> decor neutral
1748839,id_0,"La comida era mediocre en el mejor de los casos, pero fue el horrible servicio lo que me hizo jurar que nunca volvería.",comida negative <sep> Servicio negative,3-9 <sep> 70-78,The food was mediocre at best but it was the horrible service that made me vow never to go back.,food negative <sep> service negative
FF#4,id_3,Los servidores de Flatbush Farm parecen haber perfeccionado esa espantosa técnica de hacerte sentir culpable y avergonzado por dignarte llamar su atención.,servidores negative,4-14,The servers at Flatbush Farm appear to have perfected that ghastly technique of making you feel guilty and ashamed for deigning to attract their attention.,servers negative
1410878,id_1,Nunca he tenido un mal servicio y el pescado es fresco y delicioso.,Servicio positive,23-31,I've never had bad service and the fish is fresh and delicious.,service positive <sep> fish positive
CLF#3,id_12,La anfitriona fue muy agradable.,anfitriona positive,3-13,The hostess was very pleasant.,hostess positive
571962,id_2,Buena bebida.,bebida positive,6-12,Good drink.,drink positive
610611,id_6,omita el postre.,postre negative,9-15,skip dessert.,dessert negative
PP#4,id_2,El servicio fue rápido y amigable.,Servicio positive,3-11,The service was quick and friendly.,service positive
ADLT#3,id_2,Este establecimiento es el verdadero negocio.,establecimiento positive,5-20,This establishment is the real deal.,establishment positive
1357554,id_0,Empecé con una cerveza Bombay que era lo suficientemente grande para dos.,Cerveza Bombay positive,15-29,I started out with a Bombay beer which was big enough for two.,Bombay beer positive
1264954,id_0,"Un domingo por la tarde reciente, un amigo y yo encontramos accidentalmente este gran restaurante en nuestro camino para ver al ganador del premio Pulitzer jugar DUDA.",restaurante positive,86-97,"On a recent Sunday afternoon, a friend and I accidently found this great restaurant on our way to see the pulitzer prize winning play DOUBT.",restaurant positive
1719567,id_2,Teníamos las vieiras como aperitivo y estaban deliciosas y la salsa era maravillosa.,vieiras positive <sep> salsa positive,13-20 <sep> 62-67,We had the scallops as an appetizer and they were delicious and the sauce was wonderful.,scallops positive <sep> sauce positive
1014458,id_0,"He comido en Saul, muchas veces, la comida siempre es consistentemente, escandalosamente buena.",comida positive,36-42,"I have eaten at Saul, many times, the food is always consistently, outrageously good.",food positive
490565,id_4,"Puede obtener un martini completamente delicioso en un vaso (eso es aproximadamente 2 1/2 bebidas) por $ 8.50 (¡recomiendo Vanilla Shanty, mmmm!) En un excelente ambiente hogareño con excelente música.",martini positive <sep> música positive,17-24 <sep> 194-200,"You can get a completely delish martini in a glass (that's about 2 1/2 drinks) for $8.50 (I recommend the Vanilla Shanty, mmmm!) in a great homey setting with great music.",martini positive <sep> Vanilla Shanty positive <sep> setting positive <sep> music positive
RL#3,id_2,"la langosta era buena, nada espectacular.",langosta neutral,3-11,"lobster was good, nothing spectacular.",lobster neutral
WE#1,id_4,"La pasta estaba bien cocida, aunque no tenía suficiente salsa ni sabor.",pasta positive <sep> pasta negative,3-8 <sep> 3-8,"The pasta was well cooked, didn't have enough sauce though or flavor.",pasta positive <sep> pasta negative
512925,id_0,es un lugar perfecto para disfrutar de una deliciosa comida india.,comida india positive,53-65,it's a perfect place to have a amanzing indian food.,indian food positive
1126814,id_1,"Mi esposa y yo siempre disfrutamos del personal joven, no siempre bien entrenado pero amable, todos los cuales tienen una historia.",personal positive,39-47,"My wife and I always enjoy the young, not always well trained but nevertheless friendly, staff, all of whom have a story.",staff positive
ADLT#3,id_1,Todo en el menú es genial.,menú positive,11-15,Everything on the menu is great.,menu positive
ADLT#6,id_3,"Mientras terminamos nuestras comidas, que incluían una botella de vino de alta gama, el prometido de nuestro hijo se unió a nosotros para tomar una copa de vino y un postre.",botella de vino positive,55-70,"While finishing our meals which included a high-end bottle of wine, our son's fiance joined us for a glass of wine and dessert.",bottle of wine positive
BHD#9,id_1,Un perro orgánico increíble y un establecimiento ecológico consciente.,perro positive <sep> establecimiento positive,3-8 <sep> 33-48,"An awesome organic dog, and a conscious eco friendly establishment.",dog positive <sep> establishment positive
1086478,id_2,"El servicio varía de un día a otro, a veces son muy agradables y otras no.",Servicio negative,3-11,"The service varys from day to day- sometimes they're very nice, and sometimes not.",service negative
1500453,id_3,"Ya sea el soufflé de porcini parmesean o el cordero glaseado con vinagre balsámico, seguramente te transportarán al norte de Italia con un bocado.",soufflé de porcini parmesean positive <sep> cordero glaseado con vinagre balsámico positive,10-38 <sep> 44-82,"Whether it's the parmesean porcini souffle or the lamb glazed with balsamic vinegar, you will surely be transported to Northern Italy with one bite.",parmesean porcini souffle positive <sep> lamb glazed with balsamic vinegar positive
530517,id_2,"Buena comida, excelente decoración, excelente servicio.",comida positive <sep> decoración positive <sep> Servicio positive,6-12 <sep> 24-34 <sep> 46-54,"Great food, great decor, great service.",food positive <sep> decor positive <sep> service positive
1147211,id_3,"El servicio fue rápido, amable y excelente.",Servicio positive,3-11,"Service was prompt, friendly and great.",Service positive
935633,id_3,"Lo encontré en una noche fría, el lugar perfecto para calentarme.",lugar positive,34-39,"I found it on a cold night, the perfect spot to warm up.",spot positive
1430994,id_0,"La vista es impresionante, el servicio es de primera categoría ... el ambiente es maravilloso.",vista positive <sep> Servicio positive <sep> ambiente positive,3-8 <sep> 30-38 <sep> 70-78,The view is breathtaking the service is top notch... the ambiance is wonderfull.,view positive <sep> service positive <sep> ambiance positive
TFS#5,id_25,"En general, la comida era estupenda (excepto por los postres).",comida positive <sep> postres negative,15-21 <sep> 53-60,"All in all, the food was great (except for the dessserts).",food positive <sep> dessserts negative
1460715,id_0,Gran pizza para el almuerzo.,Pizza positive,5-10,Great pizza for lunch place.,pizza positive
490565,id_2,"La comida es deliciosa, especialmente sus mejillones cocinados a la perfección en salsa de tomate picante y sus papas fritas crujientes.",comida positive <sep> papas fritas positive,3-9 <sep> 112-124,"The food is yummy, especially their cooked-to-perfection mussels in spicy tomato sauce and their shoestring crispy fries.",food positive <sep> mussels in spicy tomato sauce positive <sep> fries positive
680345,id_0,Este es un lugar increíble para probar algunos rollos roti.,rollos roti positive,47-58,This is an amazing place to try some roti rolls.,roti rolls positive
507937,id_1,"deliciosos bagels, especialmente recién salidos del horno.",Bagels positive,11-17,"delicious bagels, especially when right out of the oven.",bagels positive
610611,id_0,"He estado en zafiro dos veces y en ambas ocasiones la comida estaba bien, si no buena.",comida positive,54-60,"i've been to sapphire twice and both times the food was fine, if not good.",food positive
680390,id_0,"Toons se ha renovado recientemente, por lo que ahora es un espacio muy atractivo.",Toons positive,0-5,"Toons has recently been redone, so it's now a very attractive space.",Toons positive
1162037,id_3,¡¡Se trata de la comida !!,comida positive,17-23,It's all about the food !!,food positive
Z#9,id_6,"Entonces, lo que realmente terminas pagando es el restaurante, no la comida.",restaurante negative <sep> restaurante neutral <sep> comida negative,50-61 <sep> 50-61 <sep> 69-75,So what you really end up paying for is the restaurant not the food.,restaurant negative <sep> restaurant neutral <sep> food negative
CLF#5,id_3,¡Tienen un gran cóctel con Citrus Vodka y jugo de limón y lima y hojas de menta que es para morirse!,cóctel con Citrus Vodka y jugo de limón y lima y hojas de menta positive,16-79,The have a great cocktail with Citrus Vodka and lemon and lime juice and mint leaves that is to die for!,cocktail with Citrus Vodka and lemon and lime juice and mint leaves positive
CLF#3,id_13,"Sin embargo, nuestras bebidas de $ 14 eran horribles!",bebidas negative,22-29,"However, our $14 drinks were were horrible!",drinks negative
NP#10,id_2,"Buena comida, servicio increíble, este lugar es un acto de clase.",comida positive <sep> Servicio positive <sep> lugar positive,6-12 <sep> 14-22 <sep> 39-44,"Great food, amazing service, this place is a class act.",food positive <sep> service positive <sep> place positive
426930,id_2,Los platos fríos de aperitivo saben a la forma en que recuerdo que saborearon cuando era niño en Taiwán.,platos fríos de aperitivo positive,4-29,The cold appetizer dishes taste like the way I remember them to taste when I was growing up in Taiwan.,cold appetizer dishes positive
1032695,id_0,Cada vez que estoy en Nueva York me propongo visitar el restaurante Saul en Smith Street.,Restaurante Saul positive,56-72,Every time in New York I make it a point to visit Restaurant Saul on Smith Street.,Restaurant Saul positive
1730127,id_0,No puedes equivocarte con este lugar.,lugar positive,31-36,You cannot go wrong with this place.,place positive
505535,id_1,"el pollo pad se ew estaba delicioso, sin embargo, el pad thai era demasiado aceitoso.",pad thai negative,53-61,"the pad se ew chicken was delicious, however the pad thai was far too oily.",pad se ew chicken positive <sep> pad thai negative
1275154,id_6,¡El menú de sake no debe pasarse por alto!,menú de sake positive,4-16,The sake menu should not be overlooked!,sake menu positive
1090587,id_3,El postre de pastel de lava fue increíble y lo recomiendo.,postre de pastel de lava positive,3-27,The lava cake dessert was incredible and I recommend it.,lava cake dessert positive
1119578,id_2,"Sí, usan ingredientes elegantes, pero incluso los ingredientes elegantes no sirven para una buena pizza a menos que alguien sepa cómo preparar la corteza correctamente.",ingredientes positive <sep> Pizza negative <sep> corteza negative,9-21 <sep> 98-103 <sep> 146-153,"Yes, they use fancy ingredients, but even fancy ingredients don't make for good pizza unless someone knows how to get the crust right.",ingredients positive <sep> pizza negative <sep> crust negative
1300636,id_0,Esta fue mi primera vez en Cafe St. Bart's y debo decir lo deliciosa que fue la comida y el servicio.,comida positive <sep> Servicio positive,80-86 <sep> 92-100,This was my frist time at Cafe St. Bart's and I must say how delicous the food and the service was.,food positive <sep> service positive
BFC#7,id_3,"Cada vez que estuvimos, el personal de recepción (no los camareros, son fantásticos, pero la gente que te saluda y te sienta) ha sido tan horrible con nosotros que si no fuera por los excepcionales platos de pescado, nunca volvería ",camareros positive <sep> platos de pescado positive,57-66 <sep> 198-215,"Each time we've been, the front of house staff (not the waiters - they're fantastic - but the people who greet and seat you) has been so hideous to us that were it not for the exceptional fish dishes I would never return.",waiters positive <sep> front of house staff negative <sep> fish dishes positive
1138996,id_6,Asegúrate de probar este lugar tan a menudo como puedas.,lugar positive,25-30,Make sure you try this place as often as you can.,place positive
1335656,id_3,Las ensaladas eran fantásticas.,Ensaladas positive,4-13,Salads were fantastic.,Salads positive
875139,id_1,La pizza era bastante buena y enorme.,Pizza positive,3-8,The pizza was pretty good and huge.,pizza positive
1058221,id_2,la comida es decente.,comida neutral,3-9,the food is decent.,food neutral
1609375,id_1,"¡Nos encanta la comida, las bebidas y el ambiente!",comida positive <sep> bebidas positive,16-22 <sep> 28-35,"We love the food, drinks, and atmosphere!",food positive <sep> drinks positive <sep> atmosphere positive
BFC#9,id_18,"En general, todos parecían felices con su comida, excepto mi hermano que tenía el Mahi Mahi a la parrilla, ¡aparentemente empapado en jugo de toronja!",comida positive <sep> Mahi Mahi a la parrilla negative,42-48 <sep> 82-105,"Everyone seemed generally happy with their food, except my brother who had the grilled Mahi Mahi, seemingly drenched in Grapfruit Juice!",food positive <sep> grilled Mahi Mahi negative
CLF#4,id_11,"Es una escena bastante espectacular, les daré eso.",escena positive,7-13,It is quite a spectacular scene i'll give them that.,scene positive
P#9,id_6,Una debilidad es el pollo en las ensaladas.,pollo en las ensaladas negative,20-42,A weakness is the chicken in the salads.,chicken in the salads negative
1471273,id_3,Precios demasiado altos para este restaurante estrecho y poco atractivo.,restaurante negative,34-45,Prices too high for this cramped and unappealing resturant.,resturant negative
BFC#7,id_7,¡Me horrorizaría si mi personal rechazara a los clientes tan temprano y de manera tan grosera!,personal negative,23-31,I'd be horrified if my staff were turning away customers so early and so rudely!,staff negative
1126886,id_0,"Cada vez que decido probar otro lugar en la UES, me enojo porque no fui solo a Zucchero Pomodori.",Zucchero Pomodori positive,79-96,"Everytime I decide to try another place on the UES, I get angry that I didn't just go to Zucchero Pomodori.",Zucchero Pomodori positive
1199480,id_0,"No estoy seguro de dónde cenó el crítico anterior, ¡pero Saul está en un gran vecindario y tiene excelente comida!",vecindario positive <sep> comida positive,78-88 <sep> 107-113,"Not sure where the previous reviewer, lonk, dined, but Saul is in a great neighborhood and has great food!",neighborhood positive <sep> food positive
1289424,id_4,La decoración del lugar y los baños ocultos hicieron reír.,decoración positive <sep> baños ocultos positive,3-13 <sep> 30-43,The place's decor and hidden bathrooms made for a good laugh.,decor positive <sep> hidden bathrooms positive
464215,id_2,¡Los quesos de crema están fuera de este mundo y me encanta ese café!,café positive,64-68,The cream cheeses are out of this world and I love that coffee!!,cream cheeses positive <sep> coffee positive
1430994,id_1,El personal ofrece un servicio impecable.,personal positive,3-11,The staff offers impeccable service.,staff positive
CLF#3,id_22,Mi pollo no era comestible porque había tantos grumos grasos que tenía que escupir en mi servilleta.,pollo negative,3-8,My chicken was inedible as there were so many fatty lumps which i had to keep spitting out into my napkin.,chicken negative
NP#9,id_1,Los mejillones y los calamares eran excelentes el sábado por la noche.,Mejillones positive <sep> calamares positive,4-14 <sep> 21-30,Mussles and calamari were superb Saturday evening.,Mussles positive <sep> calamari positive
1280166,id_1,"El servicio era muy bueno, rápido, atento y discreto.",Servicio positive,3-11,"Service was very good - prompt, attentive and non-intrusive.",Service positive
717570,id_2,La comida era deliciosa pero no vengas aquí con el estómago vacío.,comida positive <sep> comida negative,3-9 <sep> 3-9,The food was delicious but do not come here on a empty stomach.,food positive <sep> food negative
1577714,id_3,"Francamente, este es uno de los peores sushi que he probado.",Sushi negative,39-44,"Quite frankly, this is some of the worst sushi I have ever tried.",sushi negative
Z#6,id_0,Posiblemente el restaurante más romántico de la ciudad,Restaurante positive,16-27,Possibly the Most Romantic Restaurant in the City,Restaurant positive
1718513,id_0,"Fuimos a almorzar aquí hace un par de semanas un sábado, y quedé muy impresionado con la comida.",comida positive,89-95,"We went here for lunch a couple of weeks ago on a Saturday, and I was thoroughly impressed with the food.",food positive
929329,id_3,"Interesante selección, buenos vinos, buen servicio, decoración divertida.",vinos positive <sep> Servicio positive <sep> decoración positive <sep> selección positive,30-35 <sep> 42-50 <sep> 52-62 <sep> 12-21,"Interesting selection, good wines, service fine, fun decor.",wines positive <sep> service positive <sep> decor positive <sep> selection positive
485966,id_1,El lugar estaba tranquilo y encantador.,lugar positive,3-8,The place was quiet and delightful.,place positive
P#1,id_2,"Nunca recomendaría este lugar a nadie, incluso para una cena informal.",lugar negative,24-29,I would never recommend this place to anybody even for a casual dinner.,place negative
DBG#6,id_5,"Pero para el Shabu Shabu, no encontrará nada mejor en Nueva York.",Shabu Shabu positive,13-24,"But for the Shabu Shabu, you won't find much better in NY.",Shabu Shabu positive
1189674,id_1,"La comida era increíble, y el servicio fue rápido y servicial, pero no agobiante ni apresurado.",comida positive <sep> Servicio positive,3-9 <sep> 30-38,"The food was amazing, and the service was prompt and helpful, but not over-bearing or rushed.",food positive <sep> service positive
DBG#7,id_8,La salsa sabía más a comida rápida china que a coreana decente.,salsa negative,3-8,The sauce tasted more like Chinese fast food than decent Korean.,sauce negative
1123262,id_2,La combinación de ingredientes súper frescos en los platos es inusual pero realmente deliciosa.,ingredientes positive,18-30,The combination of super-fresh ingredients in the dishes are unusual but really delicious.,ingredients positive
TR#1,id_3,Recomiendo mucho este hermoso lugar.,lugar positive,30-35,I highly recommend this beautiful place.,place positive
1726427,id_1,"Somos muy exigentes con el sushi y ambos estuvimos complacidos con cada elección que incluía: mezcla de ceviche (especial), albóndigas de cangrejo, sashimi surtido, sushi y rollos, dos tipos de sake y la tempura de plátano.",Sushi positive <sep> mezcla de ceviche (especial) positive <sep> albóndigas de cangrejo positive <sep> sashimi surtido positive <sep> Sushi positive <sep> rollos positive <sep> tempura de plátano positive,27-32 <sep> 94-122 <sep> 124-146 <sep> 148-163 <sep> 27-32 <sep> 173-179 <sep> 204-222,"We are very particular about sushi and were both please with every choice which included: ceviche mix (special), crab dumplings, assorted sashimi, sushi and rolls, two types of sake, and the banana tempura.",sushi positive <sep> ceviche mix (special) positive <sep> crab dumplings positive <sep> assorted sashimi positive <sep> sushi positive <sep> rolls positive <sep> sake positive <sep> banana tempura positive
1451107,id_0,Este lugar es muy divertido.,lugar positive,5-10,This place is so much fun.,place positive
BzG#2,id_3,Es un gran lugar para hacer pedidos o sentarse.,lugar positive,11-16,It's a great place to order from or sit-in.,place positive
657129,id_0,ve aquí por las bebidas!,bebidas positive,16-23,go here for the drinks!,drinks positive
1125284,id_1,Este lugar es el más japonés que jamás haya existido.,lugar positive,5-10,This place is the most Japanese it can ever get.,place positive
1660047,id_3,"Después de la cena, el gerente agarró a mi novio y le preguntó: de dónde eres ... tal vez no sepas cómo funcionan las cosas en Estados Unidos ... y al final se fue corriendo casi llorando gritando que las propinas son lo único de lo que sobreviven.",gerente negative,23-30,"After dinner the manager grabbed my boyfriend, asked him: Where are you from...maybe you dont know how things work in America...and in the end stormed away almost teareyed yelling that tips are the only thing they survive on.",manager negative
Z#9,id_2,El servicio fue extremadamente rápido y atento (gracias al botón de servicio en su mesa) pero apenas entendí una palabra cuando el camarero tomó nuestro pedido.,Servicio positive <sep> botón de servicio positive,3-11 <sep> 59-76,The service was extremely fast and attentive(thanks to the service button on your table) but I barely understood 1 word when the waiter took our order.,service positive <sep> service button positive <sep> waiter negative
709294,id_2,El interior era muy acogedor y lindo.,Interior positive,3-11,Indoor was very cozy and cute.,Indoor positive
535248,id_1,Las gambas al ajillo eran excelentes y los antipasti eran abundantes.,gambas al ajillo positive <sep> antipasti positive,4-20 <sep> 43-52,The shrimp scampi was excellent and the antipasti were plentiful.,shrimp scampi positive <sep> antipasti positive
1125284,id_2,"Los carteles, los menús especiales, la comida e incluso todos los camareros son TOTALMENTE japoneses.",menús especiales positive <sep> comida positive <sep> camareros positive,18-34 <sep> 39-45 <sep> 66-75,"The signs, the specials menus, food, and even all the waitstaff are ALL TOTALLY Japanese.",signs positive <sep> specials menus positive <sep> food positive <sep> waitstaff positive
1357554,id_3,"El servicio fue lento, pero la gente era amable.",Servicio negative <sep> gente positive,3-11 <sep> 31-36,"Service was slow, but the people were friendly.",Service negative <sep> people positive
1286916,id_1,"La primera vez que fui, y estaba completamente cautivado por la banda de jazz en vivo y el ambiente, pedí la ensalada Lobster Cobb.",banda de jazz en vivo positive,64-85,"The first time I went, and was completely taken by the live jazz band and atmosphere, I ordered the Lobster Cobb Salad.",live jazz band positive <sep> atmosphere positive
493013,id_1,"Su ubicación es buena y el hecho de que Hutner College esté cerca y sus precios sean muy razonables, hace que los estudiantes vuelvan una y otra vez a Suan.",Suan positive,151-155,"Its location is good and the fact that Hutner College is near and their prices are very reasonable, makes students go back to Suan again and again.",location positive <sep> Suan positive
1417496,id_0,Un restaurante que no intenta hacer nada más que servir buena comida con un gran servicio en un ambiente agradable.,comida positive <sep> Servicio positive,62-68 <sep> 81-89,A restaurant that doesn't try to do anything except serve great food with great service in a pleasant atmosphere.,food positive <sep> service positive <sep> atmosphere positive
527109,id_2,"La anti-pasta era excelente, especialmente los calamares, al igual que los platos principales de pasta.",calamares positive <sep> platos principales de pasta positive,47-56 <sep> 75-102,"The anti-pasta was excellent, especially the calamari, as were the filling pasta mains.",anti-pasta positive <sep> calamari positive <sep> pasta mains positive
444818,id_0,"En serio, este lugar patea traseros.",lugar positive,15-20,"Seriously, this place kicks ass.",place positive
1417496,id_1,Aquí no hay trucos: la comida habla por sí sola en su frescura y preparación.,comida positive,23-29,No gimmicks here -- the food speaks for itself in its freshness and preparation.,food positive
BG#5,id_0,Gran comida india,comida india positive,5-17,Great Indian food,Indian food positive
680390,id_1,La comida es tan buena como siempre.,comida positive,3-9,The food's as good as ever.,food positive
1126814,id_3,Vino decente a precios razonables.,vino neutral <sep> vino positive,0-4 <sep> 0-4,Decent wine at reasonable prices.,wine neutral <sep> wine positive
1655504,id_0,He frecuentado 'ino durante varios años y la comida sigue siendo excelente.,comida positive,45-51,Have frequented 'ino for several years and the food remains excellent.,food positive
1649025,id_2,La comida es muy barata y los camareros son agradables.,comida positive <sep> camareros positive,3-9 <sep> 30-39,The food is so cheap and the waiters are nice.,food positive <sep> waiters positive
1543345,id_2,Consiga el pepperoni - YUM - y una ensalada estilo familiar.,pepperoni positive <sep> ensalada estilo familiar positive,11-20 <sep> 35-59,Get the pepperoni - YUM - and a family style salad.,pepperoni positive <sep> family style salad positive
1221938,id_0,Las bebidas siempre están bien hechas y la selección de vinos tiene un precio razonable.,bebidas positive <sep> selección de vinos positive,4-11 <sep> 43-61,The drinks are always welll made and wine selection is fairly priced.,drinks positive <sep> wine selection positive
1154550,id_0,"Este es el mejor sushi de la ciudad de Nueva York, sin duda.",Sushi positive,17-22,This is the best sushi in new york city - hands down.,sushi positive
CLF#8,id_2,Tuve una experiencia horrible en Casa la Femme en una cena de sábado.,Casa la Femme negative,33-46,Had an awful experience at Casa la Femme on a Saturday dinner.,Casa la Femme negative
737999,id_2,Siempre buenas bebidas y el servicio es bastante bueno;,bebidas positive <sep> Servicio positive,15-22 <sep> 28-36,Always good drinks and service is pretty good;,drinks positive <sep> service positive
1661043,id_0,La pizza aquí es siempre buena.,Pizza positive,3-8,Pizza here is consistently good.,Pizza positive
757762,id_5,¡No hay excusa para un servicio tan pésimo!,Servicio negative,23-31,There is no excuse for such lousy service!,service negative
FF#10,id_8,"La camarera venía a ver cómo estábamos cada pocos minutos y comenzó a recoger los platos mientras la mitad de nosotros seguíamos comiendo (una de las cosas que me molestan mucho en casi todas partes, así que trato de ignorarla).",camarera negative,3-11,"The waitress came to check in on us every few minutes, and began to clear the plates while half of us were still eating (a big pet peeve of mine that happens almost everywhere, so I try to ignore it).",waitress negative
1718513,id_1,"La pizza al pesto era excelente, de masa fina con una buena cantidad de queso italiano picante del que nunca había oído hablar antes.",pizza al pesto positive <sep> queso italiano picante positive,3-17 <sep> 72-94,"The pesto pizza was excellent, thin-crust pizza with a nice amount of spicy Italian cheese that I'd never heard of before.",pesto pizza positive <sep> spicy Italian cheese positive
1253117,id_1,"La pizza es deliciosa: usan mozzarella fresca en lugar del queso barato, congelado y rallado común en la mayoría de las pizzerías.",Pizza positive <sep> mozzarella fresca positive,3-8 <sep> 28-45,"The pizza is delicious - they use fresh mozzarella instead of the cheap, frozen, shredded cheese common to most pizzaria's.",pizza positive <sep> fresh mozzarella positive
1649025,id_1,"Recomiendo las medusas, el pollo borracho y las albóndigas caldosas, sin duda el cangrejo azul salteado.",Medusa positive <sep> pollo borracho positive,15-21 <sep> 27-41,"I recommend the jelly fish, drunken chicken and the soupy dumplings, certainly the stir fry blue crab.",jelly fish positive <sep> drunken chicken positive <sep> soupy dumplings positive <sep> stir fry blue crab positive
1119578,id_1,La pizza es cara y está pasada.,Pizza negative,3-8,The pizza is overpriced and soggy.,pizza negative
507844,id_0,Este lugar estaría mucho mejor atendido si estuviera dirigido por un grupo que realmente entienda el servicio al cliente.,Servicio al Cliente negative,101-120,This place would be so much better served by being run by a group that actually understands customer service.,customer service negative
1451107,id_5,Y porciones realmente grandes.,porciones positive,2-11,And really large portions.,portions positive
