review_id,sentences_ids,sentences_texts,sentences_opinions,texts_trans,opinions_trans
es_asador-la-junquera-zaragoza_comment-4494,id_1,Estaban buenos pero he comido brasas mejores.,brasas neutral,"Они были хороши, но я ел угли получше.",угли neutral
es_luis-candelas-zaragoza_comment-4152,id_0,"Hemos comido el menú a la brasa precio calidad bien, los cayos que hemos probado de 10.",menú a la brasa positive <sep> cayos positive,"Мы съели меню на гриле цена качество хорошо, ключи, которые мы попробовали из 10.",меню на гриле positive <sep> ключи positive
es_doble-uno-zaragoza_comment-4633,id_1,Cena estupenda trato excelente.,Cena positive <sep> trato positive,"Отличный ужин, отличная сделка.",Обед positive <sep> лечение positive
es_la-despensa_comment-786,id_1,"Hay un listado de sugerencias plastificado y sin precio, incluido en la carta y tan largo como la carta.",sugerencias negative,"Есть ламинированный список предложений без цены, включенный как в письмо, так и в его длину.",предложения negative
es_mas-torres-zaragoza_comment-4299,id_2,El segundo besugo salsa que solo contenia la cabeza.,besugo salsa negative,"Второй соус для леща, содержащий только голову.",соус для леща negative
es_cullera_de_boix_2_Yolanda_2015-08-19,id_1,"<->Gambas resecas y no sabemos por que, pero lo llenaron con trozos de esa ""sucedanio en forma de palo- pero con sabor a gamba""  que era casi caucho-imposible de comer.",Gambas negative <sep> sucedanio en forma de palo- pero con sabor a gamba neutral,"<-> Сушеные креветки, и мы не знаем почему, но они наполнили их кусочками этого «сучеданио в форме палочки, но со вкусом креветок», которое было почти невозможно съесть.","Креветки negative <sep> Сучеданио в форме палки, но со вкусом креветки neutral"
es_cullera_de_boix_56_JuanBelmonteSandoval_2012-08-30,id_0,"Magnífica atención, buena carta de vinos, muy buen paella.",atención positive <sep> carta de vinos positive <sep> paella positive,"Великолепное внимание, хорошая карта вин, очень хорошая паэлья.",внимание positive <sep> винная карта positive <sep> Паэлья positive
es_matilde-la-zaragoza_comment-1564,id_8,"Los postres volvieron a ser una degustacion de diferentes tipos de postres que también tenían el nivel muy alto, acorde con el resto de la cena.",postres positive,"Десерты снова были дегустацией различных видов десертов, которые также имели очень высокий уровень, соответствующий остальной части ужина.",десерты positive
es_barceloneta_42_EsperanzaDiesteSantatala_2013-05-26,id_1,Servicio atento.,Servicio positive,Внимательное обслуживание.,Услуга positive
es_9reinas_48_DamarisRodriguezPerez_2012-07-30,id_2,El servicio inmejorable y la comida excepcional!!,servicio positive <sep> comida positive,Непревзойденный сервис и исключительная еда !!,услуга positive <sep> еда positive
es_cafe-meccano-gastrobar-zaragoza_comment-4825,id_1,"Sirven platos deliciosos, ya sean nuevos o tradicionales.",platos positive,"Здесь подают вкусные блюда, как новые, так и традиционные.",тарелки positive
es_bodega-de-chema-la-zaragoza_comment-4326,id_0,"La experiencia en el restaurante “La Bodega de Chema”, ha sido una experiencia muy agradable tanto para mi como para la persona que me acompañaba.",restaurante positive,"Опыт в ресторане ""La Bodega de Chema"" был очень приятным для меня и для человека, который меня сопровождал.",ресторан positive
es_cullera_de_boix_4_SusanaCapa_2015-07-09,id_1,<+>La atencion,atencion positive,<> Внимание,Внимание positive
es_maur_muntaner_22_Xxxx_2013-03-11,id_1,Calidad-precio muy bien.,Calidad-precio positive,Очень хорошее соотношение цены и качества.,Цена качество positive
es_luis-candelas-zaragoza_comment-4668,id_0,"Escriba aquí su comentario:Muy buen restaurante en relación calidad/precio y cantidad, los callos insuperables, personal muy atento y agradable.",restaurante positive <sep> callos positive <sep> personal positive,"Напишите свой комментарий здесь: Очень хороший ресторан по соотношению цена / качество, непревзойденная чушь, очень внимательный и приятный персонал.",ресторан positive <sep> мозоли positive <sep> личный positive
es_maur_muntaner_37_Anna_2011-11-29,id_1,Tampoco he probado nunca unas pizzas al horno de leña tan buenas.,pizzas positive,"Таких хороших пицц, приготовленных на дровах, я еще никогда не пробовал.",пицца positive
es_l_olive_18_Igor_2012-10-08,id_1,La comida es deliciosa y las cantidades son más que aceptables.,comida positive <sep> cantidades positive,"Еда вкусная, и количество более чем приемлемое.",еда positive <sep> количество positive
es_salamanca_10_Sebastia_2015-01-24,id_7,Camareros veteranos y amables.,Camareros positive,Опытные и приветливые официанты.,Официанты positive
es_9reinas_14_AngelEspanolPuig_2014-06-26,id_3,"El precio, por lo que es la comida, para mi gusto es elevado.",comida negative,"Цена, на мой вкус, высокая.",еда negative
es_cafe_casa_lletres_28_FranciscoPetrone_2014-03-13,id_0,que sorpresa mas agradecida conocer el Cafe de la casa de les lletres.,Cafe de la casa de les lletres positive,Какой приятный сюрприз узнать о Cafe de la casa de les lletres.,Cafe de la casa de les lletres positive
es_colette-zaragoza_comment-1142,id_11,Gran taco de rape cocido en su punto y muy sabroso.,taco de rape positive,"Отличный тако из морского черта, приготовленный в самый раз и очень вкусно.",тако из морского черта positive
es_l_olive_70_Cristina_2009-02-03,id_0,"el restaurante es agradable; la comida buena pero un poco cara; el servicio nos trató fatal (febrero 2007); ruidosos, impertinentes, fue imposible disfrutar de la cena.",restaurante positive <sep> comida positive <sep> comida negative <sep> servicio negative,ресторан хороший; ,ресторан positive <sep> еда positive <sep> еда negative <sep> услуга negative
es_colette-zaragoza_comment-1142,id_9,Extraordinario sabor y textura.,sabor positive <sep> textura positive,Необыкновенный вкус и текстура.,вкус positive <sep> текстура positive
es_cullera_de_boix_12_JoanPascualMartori_2014-12-29,id_0,buen servicio menu excelente,servicio positive <sep> menu positive,хорошее обслуживание отличное меню,услуга positive <sep> меню positive
es_colette-zaragoza_comment-1145,id_2,Las mesas son grandes y el espacio entre ellas es bastante amplio.,mesas positive,"Столы большие, и расстояние между ними достаточно широкое.",столы positive
es_cullera_de_boix_63_MarisaPerezDavila_2012-06-05,id_2,Es un Restaurante muy recomendable.,Restaurante positive,Это очень рекомендуемый ресторан.,Ресторан positive
es_l_olive_78_Mathews_2007-12-07,id_0,"Comida con calidad correcta y en su justa proporcion y precio ay,ay,carta de vinos completa y bien,servicio profesional eficiente,peros:decoracion y ambiente casi retro,cobrar por pan que no pedi y servicio 2,20 €,por persona,pan de coca con tomate 3,20 €,excesivo, los cafes a 2,00,todo mas impuestos no repetire.",Comida positive <sep> Comida negative <sep> carta de vinos positive <sep> servicio positive <sep> peros:decoracion negative <sep> ambiente negative <sep> pan negative <sep> pan de coca con tomate negative <sep> cafes negative,"Еда правильного качества, в правильной пропорции и по цене, о, о, полная и хорошая карта вин, эффективное профессиональное обслуживание, но: оформление и почти ретро-атмосфера, плата за хлеб, который я не заказывал, и обслуживание 2,20 евро на человека, Кока-хлеб с помидорами 3,20 евро, лишний, кофе по 2,00, все плюс налоги повторяться не буду.",Еда positive <sep> Еда negative <sep> винная карта positive <sep> услуга positive <sep> но: украшение negative <sep> среда negative <sep> хлеб negative <sep> кокаиновый хлеб с помидорами negative <sep> кофе negative
es_barceloneta_8_AntonioSerranoPueyo_2015-05-30,id_2,"Productos de calidad óptima, elaborados magníficamente.",Productos positive,"Продукция высшего качества, великолепно изготовленная.",Продукты positive
es_colette-zaragoza_comment-1142,id_17,Sólo pedimos dos postres y la verdad es que fueron lo más flojo de la cena:,postres neutral,"Мы заказали только два десерта, и правда в том, что они были самыми слабыми на ужине:",десерты neutral
es_9reinas_63_JorgeCiollaro_2011-05-26,id_0,"Buen servicio, ambiente y excelente comida.",servicio positive <sep> ambiente positive <sep> comida positive,"Хорошее обслуживание, атмосфера и отличная еда.",услуга positive <sep> среда positive <sep> еда positive
es_doble-uno-zaragoza_comment-4729,id_0,"La carta tiene platos muy apetecibles, es difícil decidirse y el trato es correcto.",carta positive <sep> trato positive,"В меню очень аппетитные блюда, сложно определиться и лечение правильное.",письмо positive <sep> лечение positive
es_balmes_rossello_36_AnaMariaGonzalez_2014-04-28,id_1,Servicio amable,Servicio positive,Вежливое обслуживание,Услуга positive
es_neguri-zaragoza_comment-3584,id_1,"hace unos dias cenamos cuatro personas todas coincidimos en lo mismo, el poco dinamismo y simpatia del servicio, después la cena; el arroz caldoso, los chipirones no podían saber mas a amoniaco, la ensalada normal,vamos lo mejor el sorbete de mandarina y 30euros para esa calidad es desproporcionado totalmente.",servicio negative <sep> chipirones negative <sep> ensalada neutral <sep> sorbete de mandarina positive <sep> calidad negative,"Несколько дней назад четыре человека ужинали, мы все сошлись во мнении об одном и том же: небольшой динамизм и сочувствие в обслуживании, затем ужин; ",услуга negative <sep> Кальмар negative <sep> салат neutral <sep> Мандариновый сорбет positive <sep> качественный negative
es_balmes_rossello_7_Victor_2015-03-16,id_4,La parrillada algo escasa...,parrillada negative,Барбекю немного не хватает ...,Барбекю negative
es_l_olive_47_EnricPorxas_2010-09-16,id_1,La xatonada y las croquetas una delicia.,xatonada positive <sep> croquetas positive,Хатонада и крокеты - восторг.,ксатонада positive <sep> крокеты positive
es_bodega-de-chema-la-zaragoza_comment-4180,id_5,No perderse el sorbete de mojito.,sorbete de mojito positive,Не пропустите сорбет мохито.,мохито сорбет positive
es_bal-donsera-zaragoza_comment-3237,id_26,"Entonces no tenía la Estrella Michelín pero ya se podía intuir que iba a caer.La cocina es imaginativa, moderna, sofisticada, etc¿Que se quedó con hambre?",cocina positive,"В то время у него не было звезды Мишлен, но вы уже чувствовали, что он упадет. Кухня творческая, современная, изысканная и т. Д. Кто остался голодным?",кухня positive
es_bodega-de-chema-la-zaragoza_comment-4783,id_3,Comida exquisita.,Comida positive,Изысканная еда.,Еда positive
es_9reinas_50_Joan_2012-06-03,id_0,La calidad de las carnes es insuperable y quiero destacar el excelente servicio recibido.,carnes positive <sep> servicio positive,"Качество мяса непревзойденное, и я хочу отметить отличный сервис.",мясо positive <sep> услуга positive
es_9reinas_3_OliviaPotet_2015-01-15,id_0,resaturante fantástico con excelente comida y servicio aun mejor!!!!,resaturante positive <sep> comida positive <sep> servicio positive,Фантастический ресторан с отличной едой и еще лучшим сервисом !!!!,resaturant positive <sep> еда positive <sep> услуга positive
es_l_olive_48_EsteffyLi_2010-09-04,id_3,El corte del jamon en lonchas mas finas!,corte del jamon negative,Ветчину нарезать более мелкими ломтиками!,ветчина нарезка negative
es_balmes_rossello_60_Lu_2014-01-20,id_1,Los camareros muy majos y constantemente pendientes que no nos faltara de nada!,camareros positive,"Официанты очень милые и постоянно знают, что нам ничего не хватает!",Официанты positive
es_matilde-la-zaragoza_comment-4296,id_6,"Me refiero a la pincelada de mostaza q acompañaba a la carrillera, que lejos de ser una pincelada, era mucha cantidad y cuando se juntaba con la carrillera y la patata mataba el sabor de estos ingredientes, q eran los protagonistas del plato.",sabor negative,"Я имею в виду мазок горчицы, который сопровождал щеку, который был далеко не мазком кисти, а был большим количеством, и когда он был объединен со щекой и картофелем, он убил вкус этих ингредиентов, которые были главными героями блюда.",вкус negative
es_bal-donsera-zaragoza_comment-2212,id_10,"Qué pena que se confundan las cosas, no hay nada peor que un “enterado” mal informado, como es el caso de este cocinero.",cocinero negative,"Слишком уж плохо перемешиваются, нет ничего хуже дезинформированного «инсайдера», как в случае с этим поваром.",повар negative
es_bal-donsera-zaragoza_comment-2240,id_3,La verdad no me acuerdo de ningun plato del menú degustación que tomanos (sintomático).,plato negative,"По правде говоря, я не припомню ни одного блюда из дегустационного меню, которое нам подают (симптоматическое).",пластина negative
es_balmes_rossello_95_JuanRuizAlonso_2012-02-23,id_1,"El Pan con tomate te lo sirven ya untado y tampoco nos convencio, algunos tenían demasiado tomate y personalmente me gusta hacermelo con un poco de ajo untado.",Pan con tomate negative,"Хлеб с помидорами подается к вам уже намазанным, и это нас тоже не убедило, в некоторых было слишком много помидоров, и лично я люблю готовить его с небольшим количеством чеснока.",Хлеб с помидором negative
es_cafe_kafka_41_FernandoG,id_0,"Lugar agradable, buen servicio y platos con nota media-alta y con una buena relación calidad-precio.",Lugar positive <sep> servicio positive <sep> platos positive,"Хорошее место, хорошее обслуживание и блюда со средними и высокими оценками и с хорошим соотношением цены и качества.",Место positive <sep> услуга positive <sep> тарелки positive
es_comer-balneario-paracuellos-jiloca_comment-2214,id_1,"comimos tambien y la comida es ESTUPENDA, te dan a elejir además la comida esta buenisima.!!!",comida positive,"Мы также ели, и еда ОТЛИЧНАЯ, они дают вам выбрать, также еда отличная. !!!",еда positive
es_bodega-de-chema-la-zaragoza_comment-4372,id_4,Sitio a recordar.,Sitio positive,"Сайт, который нужно запомнить.",Сайт positive
es_bal-donsera-zaragoza_comment-3238,id_1,"Dice que no me cree cuando comento que no entendía a la persona que me traía los platos cuando los presentaba, pues le puedo asegurar que la chica no hablaba castellano ni a medias, ¿qué quiere que le diga?, si quiere pregunte en el restaurante el personal que tenían para esas fechas, es algo tan sencillo de validar que no merece más palabras.",chica negative,"Он говорит, что не верит мне, когда я говорю, что он не понял человека, который принес мне посуду, когда он их представил, потому что могу вас заверить, что девушка не говорила по-испански или наполовину, что вы хотите от меня Если хотите, спросите в ресторане у сотрудников, которые были у них на эти свидания, есть ли что-то настолько простое для проверки, что не заслуживает лишних слов.",девочка negative
es_cullera_de_boix_76_AntonioDiezDeBlas_2011-12-28,id_1,"El servicio pésimo, lento y no se enteraba de nada.",servicio negative,"Ужасное обслуживание, медленное и ни о чем не подозревающее.",услуга negative
es_barceloneta_101_Marc_2010-09-16,id_0,Sólo puedo decir cosas buenas de este restaurante.,restaurante positive,Я могу сказать об этом ресторане только хорошее.,ресторан positive
es_maur_muntaner_5_RafaRiveroDiaz_2015-02-23,id_1,Servicio un poco lento...pero entiendo que era viernes por la noche y Vamos que se ha convertido en uno de nuestros restaurante preferidos....(la proxima unas pizzas...que viendo la de nuestros vecinos de mesa....),Servicio negative <sep> restaurante positive,"Обслуживание немного медленное ... но я понимаю, что это был вечер пятницы, и давай, он стал одним из наших любимых ресторанов ... (теперь у нас есть пицца ...)",Услуга negative <sep> ресторан positive
es_ratatouille-zaragoza_comment-4799,id_2,El Minicuit igual.,Minicuit positive,Тот же мини-костюм.,Мини-костюм positive
es_cullera_de_boix_100_BlancIBlau_2010-11-15,id_0,"Servicio amable y correcto, algo lento la cocina, tal vez habia una gran ocupación.",Servicio positive <sep> cocina negative,"Вежливое и правильное обслуживание, кухня немного медленная, может быть, было большое занятие.",Услуга positive <sep> кухня negative
es_matilde-la-zaragoza_comment-4639,id_0,Excelente atención y calidad,atención positive <sep> calidad positive,Отличный сервис и качество,внимание positive <sep> качественный positive
es_9reinas_68_EstefaniaMartinezCumplido_2011-03-24,id_1,Tienen una carta bastante extensa donde cada plato parece mejor que el anterior.,carta positive,"У них довольно обширное меню, где каждое блюдо кажется лучше предыдущего.",письмо positive
es_matilde-la-zaragoza_comment-4495,id_3,Seguimos con un entrante de melon con jamon realmente diferente con helado que fue el mejor plato de la cena.,melon con jamon positive,"Мы продолжаем с действительно другой закуски из дыни и ветчины с мороженым, которое было лучшим блюдом ужина.",дыня с ветчиной positive
es_la-scala-zaragoza_comment-717,id_1,Es el primer restaurante de Zaragoza en el que realmente no nos gustó nada.,restaurante negative,"Это первый ресторан в Сарагосе, где он нам совсем не понравился.",ресторан negative
es_casa-pelentos-sandinies-comer-en-formigal_comment-3818,id_0,"Hola , quiero dejar mi opinión sobre este restaurante en la única visita que he hecho , coincido plenamente con el Sr. Aranda en que la cantidad es bastante escasa en algunos platos en relación con su precio .",platos negative,"Здравствуйте, я хочу высказать свое мнение об этом ресторане во время своего единственного посещения, я полностью согласен с г-ном Арандой в том, что количество некоторых блюд довольно низкое по сравнению с их ценой.",тарелки negative
es_barceloneta_149_Rosa_2006-07-22,id_0,Servicio bueno pero poca simpatía.,Servicio neutral,"Хорошее обслуживание, но мало сочувствия.",Услуга neutral
es_cafe_casa_lletres_0_Julia_2015-08-24,id_0,"<->no es un restaurante ni un cafe de cocina mediterranea, es un ""lugar"" donde tienen una mini carta de tapas ,servidas en unas bandejas en las que dificilmente puedes usar como plato , con una calidad media de las mismas, y que para subsistir ofrecen un menu de nueve euros, A BUEN ENTENDEDOR POCAS PALABRAS BASTAN.",carta negative <sep> tapas negative,"<-> Это не ресторан и не кафе со средиземноморской кухней, это «место», где есть мини-тапас-меню, поданное на подносах, которые вряд ли можно использовать в качестве тарелки, с их средним качеством, и это чтобы выжить предлагают меню из девяти евро, ПОНИМАТЕЛЬНО, НЕСКОЛЬКО СЛОВ ДОСТАТОЧНО.",письмо negative <sep> тапас negative
es_barceloneta_25_JoseOrtego_2013-10-27,id_0,Una comida deliciosa.,comida positive,Вкусная еда.,еда positive
es_l_olive_63_Gonzalo_2009-08-04,id_1,"Buena cocina y servicio, aunque los camareros van acelerados como si estuvieran apagando un conato de incendio.",cocina positive <sep> servicio negative <sep> camareros negative,"Хорошая кухня и обслуживание, хотя официанты ускоряются, как будто тушат пожар.",кухня positive <sep> услуга negative <sep> Официанты negative
es_barceloneta_6_Antonio_2015-08-19,id_3,"<+>Sugerencias de entrantes y platos principales excelentes, claras y concisas.",Sugerencias positive,"<> Превосходные, ясные и лаконичные предложения для закусок и основных блюд.",Предложения positive
es_cafe-meccano-gastrobar-zaragoza_comment-4480,id_1,Actuaban las Posesas e hicieron un show muy entretenido y divertido tanto en el escenario como cuando están con la gente haciendose fotos son muy simpáticas.,show positive <sep> las Posesas positive,"Позы сыграли, и они устроили очень интересное и веселое шоу как на сцене, так и когда они были с людьми, фотографирующими, они были очень хорошими.",Показать positive <sep> позы positive
es_la-scala-zaragoza_comment-2111,id_3,La comida estuvo bien en su punto y bien presentada.,comida positive,Еда была хорошей и хорошо оформленной.,еда positive
es_bal-donsera-zaragoza_comment-1413,id_7,"Lo más destacable para mí fueron las excelentes verduras que acompañaron todos los platos, con unos puntos de cocción breves y ajustados, muy en la línea de Martín Berasategui.",verduras positive,"Самым замечательным для меня были превосходные овощи, которые сопровождали все блюда, с короткими и плотными точками приготовления, что очень похоже на Мартин Берасатеги.",овощи positive
es_puerto-de-santa-maria-zaragoza_comment-4350,id_3,El cazón (bienmesabe) ni cazón ni bienmesabe era TIBURÓN MULTIVITAMÍNICO (eso me dijeron).,cazón negative,"Морская собачка (bienmesabe) ни dogfish, ни bienmesabe не была МУЛЬТИВИТАМИННОЙ АКУЛОЙ (так они мне сказали).",морская собака negative
es_cafe_kafka_55_Hernandez_2011-08-26,id_1,"Buen ambiente, muy buen servicio y muy buena comida.",ambiente positive <sep> servicio positive <sep> comida positive,"Хорошая атмосфера, очень хорошее обслуживание и очень хорошая еда.",среда positive <sep> услуга positive <sep> еда positive
es_bal-donsera-zaragoza_comment-1413,id_13,"La merluza bien de punto, aunque un poco sosa, dio paso a lo que para mí fue la sorpresa del día, un trocito de chuletón exquisito de sabor y en su justo punto de cocción que me dejó con ganas de más.Los postres aprobado justito, el primero alrededor del vino tinto, con un sorbete para mí demasiado dominado por la canela y con una espuma de vino de nuevo demasiado consistente.",merluza neutral <sep> chuletón positive <sep> postres negative <sep> sorbete negative <sep> espuma de vino negative,"Хорошо сшитый хек, хотя и немного мягкий, уступил место тому, что было для меня сюрпризом дня, кусочку рибай, который был изысканным по вкусу и только что приготовленным, что заставило меня захотеть большего. для меня сорбет с преобладанием корицы и снова с винной пеной слишком последовательной.",хек neutral <sep> Рибай positive <sep> десерты negative <sep> сорбет negative <sep> винная пена negative
es_bodega-de-chema-la-zaragoza_comment-4180,id_3,"Raciones generosas y precios cerrados sin sorpresas, lo cual es muy raro actualmente.",Raciones positive,"Щедрые порции и закрытые цены без сюрпризов, что в наши дни очень редко.",Порции positive
es_balmes_rossello_17_EloinaMartinezSoriano_2015-02-17,id_1,El servicio excelente...aunque no nos gustó como el jefe de sala le presionaba a los camareros..no se merecen ese trato ..y menos delante de los clientes.,servicio positive <sep> jefe de sala negative,"Отличный сервис ... хотя нам не понравилось, как начальник комнаты давил на официантов ... они не заслуживают такого обращения ... и тем более перед посетителями.",услуга positive <sep> менеджер комнаты negative
es_matilde-la-zaragoza_comment-4447,id_0,"Ambiente agradable,servicio bueno y la relacion calidad precio buena.Buena elwccion.",Ambiente positive <sep> servicio positive <sep> relacion calidad precio positive,"Приятная атмосфера, хорошее обслуживание и хорошее соотношение цены и качества.",Атмосфера positive <sep> услуга positive <sep> цена денег positive
es_neguri-zaragoza_comment-716,id_2,Las carnes muy bien preparadas.,carnes positive,Мясо очень хорошо приготовлено.,мясо positive
es_colette-zaragoza_comment-261,id_1,un sitio para repetir y recomendar .,sitio positive,"сайт, который нужно повторять и рекомендовать.",сайт positive
es_cullera_de_boix_49_Kathy_2013-01-21,id_1,La atención de todo el personal fue muy buena y el local acogedor.,personal positive <sep> local positive,"Внимание всего персонала было очень хорошим, и место было уютным.",личный positive <sep> местный positive
es_barceloneta_54_MiguelMercadoVidal_2012-06-24,id_2,Servicio atento al cliente.,Servicio positive,Внимательное обслуживание клиентов.,Услуга positive
es_cullera_de_boix_45_JordiSisoNolla_2013-03-03,id_0,"El restaurante ""La Cullera de Boix"" es excelente tanto por el ambiente como el servicio, no tuvimos ningún problema.",ambiente positive <sep> servicio positive,"Ресторан ""La Cullera de Boix"" отличный как по атмосфере, так и по сервису, у нас не было проблем.",среда positive <sep> услуга positive
es_bodega-de-chema-la-zaragoza_comment-4344,id_1,La comida fue excelente y el servicio inmejorable.,comida positive <sep> servicio positive,"Еда была отличной, а обслуживание непревзойденным.",еда positive <sep> услуга positive
es_comer-balneario-paracuellos-jiloca_comment-4823,id_2,"En cuanto a lo que es la comida, sinceramente no está mal.",comida neutral,"Что касается еды, то она, честно говоря, неплохая.",еда neutral
es_bal-donsera-zaragoza_comment-1051,id_2,"no me quejo del precio, sino de la cocina.",cocina negative,"Я жалуюсь не на цену, а на кухню.",кухня negative
es_maur_muntaner_20_FranciscoCarlosAgathonBonilla_2013-03-30,id_1,Alcachofas brasa solo una mitad por persona.,Alcachofas brasa negative,Артишоки на гриле только половина на человека.,Артишоки на гриле negative
es_frances-zaragoza_comment-885,id_0,Menos mal que le puedo leer por una vez  una crítica acertada.felicidades sr. Aranda.,sr. Aranda positive,"К счастью, я могу прочитать вам точный обзор на этот раз. Поздравления, мистер. ",Мистер.  positive
es_la-scala-zaragoza_comment-3399,id_1,"En resumen, comida bien-muy bien, servicio correcto y profesional",comida positive <sep> servicio positive,"Таким образом, хорошо-очень хорошая еда, правильное и профессиональное обслуживание.",еда positive <sep> услуга positive
es_la-scala-zaragoza_comment-3907,id_0,"Hemos comido de menú de temporada ( 26 € ) : Todo bueno, pero sales con la sensación de haber pagado más de lo que deberías ( y eso que no he pagado yo ) .",menú de temporada positive <sep> menú de temporada negative,"Мы ели из сезонного меню (26 евро): все хорошо, но вы уходите с чувством, что заплатили больше, чем следовало (а я не заплатил).",сезонное меню positive <sep> сезонное меню negative
es_puerto-de-santa-maria-zaragoza_comment-100,id_5,Un imprescindible de Zaragoza.,Un imprescindible de Zaragoza positive,Важная часть Сарагосы.,Важная часть Сарагосы positive
es_cafe_casa_lletres_28_FranciscoPetrone_2014-03-13,id_1,"El ambiente es unico, el servicio muy atento y la comida un 10.",ambiente positive <sep> servicio positive <sep> comida positive,"Атмосфера уникальная, обслуживание очень внимательное, а еда на 10 баллов.",среда positive <sep> услуга positive <sep> еда positive
es_barceloneta_132_Fer_2008-02-11,id_2,"Buen ambiente, servicio mediocre.",ambiente positive <sep> servicio negative,"Хорошая атмосфера, посредственное обслуживание.",среда positive <sep> услуга negative
es_puerto-de-santa-maria-zaragoza_comment-100,id_4,"Probamos el jamón, los langostinos y el rodaballo, y aún se me hace la boca agua la recordarlo.",jamón positive <sep> langostinos positive <sep> rodaballo positive,"Мы попробовали ветчину, креветки и палтус, и от воспоминаний об этом у меня до сих пор текут слюнки.",ветчина positive <sep> креветки positive <sep> палтус positive
es_salamanca_9_Sebastia_2015-01-25,id_1,"Fué aún peor porque luego vino la paella parellada bañada en aceite, pasada de tiempo...creo que era un artoz hervido en aceite.",paella negative,"Было даже хуже, потому что потом пришла паэлья пареллада, залитая маслом, вне времени ... Я думаю, это был артоз, сваренный в масле.",Паэлья negative
es_cafe_kafka_45_FranciscoVeigaRodriguez_2011-12-24,id_4,Únicos comentarios crítico: luz escasa para un restaurante; aquí prima la decoración sobre la función.,luz negative,Только критические замечания: плохое освещение для ресторана; ,свет negative
es_cafe_casa_lletres_27_AnnaMariaTrias_2014-03-17,id_2,A mejorar baños.,baños negative,Для улучшения ванных комнат.,туалеты negative
es_cafe_casa_lletres_20_NataliaArizcuren_2014-09-25,id_7,"Y aunque la comida merece mucho la pena (asi como el servicio), el entorno, local y terraza, podría ser mejor.",comida positive <sep> servicio positive <sep> entorno neutral <sep> local neutral <sep> terraza neutral,"И хотя еда того стоит (как и обслуживание), обстановка, помещения и терраса могли быть лучше.",еда positive <sep> услуга positive <sep> среда neutral <sep> местный neutral <sep> Терраса neutral
es_wok-aragonia-dinasty-zaragoza_comment-2372,id_6,Si quieres “ponerte las botas” este restaurante esta bien.,restaurante positive,"Если вы хотите «надеть обувь», этот ресторан подойдет.",ресторан positive
es_barceloneta_6_Antonio_2015-08-19,id_2,<+>Rapidísima atención por parte del Maitre y de los camareros.,Maitre positive <sep> camareros positive,<> Очень быстрое внимание метрдотеля и официантов.,Метрдотель positive <sep> Официанты positive
es_l_olive_71_Joan_2008-07-30,id_3,"Por lo demás, el servicio bueno dentro de que como decía un político pepero (Cañete) los ""nuevos"" camareros no diferencian un arroz de un fideo... pero por lo menos son eficaces y atentos.",servicio positive,"В остальном, хорошее обслуживание внутри, которое, как сказал политик Пеперо (Каньете), «новые» официанты не различают рис от лапши ... но, по крайней мере, они эффективны и внимательны.",услуга positive
es_asador-la-junquera-zaragoza_comment-4490,id_3,"mejorables las costillas,ya que se anuncia costillas y se incluyen chuletas.",costillas neutral,"Ребра можно улучшить, так как ребра рекламируются, а отбивные включены.",ребра neutral
es_luis-candelas-zaragoza_comment-4553,id_3,Ingeniosos menús degustación que van cambiando con acierto.,menús degustación positive,"Оригинальные дегустационные меню, которые с успехом меняются.",дегустационное меню positive
es_maur_muntaner_7_Ana_2015-02-08,id_4,También la rapidez en el servicio.,servicio positive,Также скорость обслуживания.,услуга positive
es_colette-zaragoza_comment-1142,id_6,Muy original presentación y muy lograda la combinación.Los segundos fueron un poco más tradicionales:,presentación positive <sep> combinación positive,Очень оригинальная подача и очень удачное сочетание.Секунды были немного более традиционными:,презентация positive <sep> комбинация positive
es_cullera_de_boix_76_AntonioDiezDeBlas_2011-12-28,id_2,El arroz tampoco me sorprendio.,arroz neutral,Рис меня тоже не удивил.,рис neutral
es_cullera_de_boix_93_Paola_2011-03-06,id_0,Excelentes arroces.,arroces positive,Отличные блюда из риса.,рис positive
es_luis-candelas-zaragoza_comment-4272,id_5,"Los comentarios fueron favorables hacia todo, excepto el vino.",vino negative,"Комментарии были благосклонны ко всему, кроме вина.",пришел negative
es_doble-uno-zaragoza_comment-4530,id_0,"Me pase el viernes para conocerlo, me quede impresionado del diseño del local, y no digamos con la carta que tienen, probé entre otras cosas un huevo a 65 grados con una tierra y chistorra que era para caerse al suelo.",local positive <sep> carta positive <sep> huevo a 65 grados con una tierra y chistorra positive,"Я зашел в пятницу, чтобы познакомиться с ним, я был впечатлен дизайном заведения, и, не говоря уже о меню, которое у них есть, я попробовал, среди прочего, яйцо при температуре 65 градусов с землей и колбасой, которая должна была Упасть на землю.",местный positive <sep> письмо positive <sep> яйцо при 65 градусах с грунтом и колбасой positive
es_cafe_kafka_10_EvaAnfrunsFont_2014-12-17,id_0,"Local muy original, buena comida y un servicio fantástico.",Local positive <sep> comida positive <sep> servicio positive,"Очень оригинальное место, хорошая еда и фантастическое обслуживание.",Местный positive <sep> еда positive <sep> услуга positive
es_barceloneta_147_Arturo_2006-09-16,id_1,Además tiene una terraza impresionamnte.,terraza positive,Он также имеет впечатляющую террасу.,Терраса positive
es_bodega-de-chema-la-zaragoza_comment-4180,id_2,Además es en el único sitio en el que se puede comer con garantías y gran calidad.,sitio positive,"Это также единственное место, где можно гарантированно и качественно поесть.",сайт positive
