review_id,sentences_ids,sentences_texts,sentences_opinions,texts_trans,opinions_trans
24713,id_13,Горячее тоже не понравилось.,Горячее negative,Tampoco me gustó el calor.,Caliente negative
32840,id_9,Обслуживание 10 баллов.,Обслуживание positive,Servicio 10 puntos.,Servicio positive
1368,id_12,"К гренкам и стейку претензий нет, в цезаре приправ многовато.",гренкам neutral <sep> стейку neutral <sep> цезаре negative <sep> приправ negative,"No hay quejas sobre los picatostes y el bistec, hay muchos condimentos en el césar.",picatostes neutral <sep> filete neutral <sep> César negative <sep> condimentos negative
16955,id_3,"Два других зала нормальные, конечно до хороших) им ползти и ползти..., но вот еда!!!!!",зала neutral <sep> еда negative,"Los otros dos pasillos son normales, por supuesto a los buenos) gatean y gatean ... pero aquí está la comida !!!!!",sala neutral <sep> comida negative
10354,id_0,"Я не ходила в этот ресторан в детстве, не знаю, как всё было когда-то, но сейчас это вполне симпатичное и уютное заведение с хорошей кухней.",заведение positive <sep> кухней positive,"No fui a este restaurante cuando era niño, no sé cómo era antes, pero ahora es un lugar bastante agradable y acogedor con buena cocina.",institución positive <sep> cocina positive
25861,id_4,"Обслуживание не понравилось - готовят (или приносят??) заказ ОЧЕНЬ долго, учитывая что оба раза ресторан был полупустой...",Обслуживание negative,"No me gustó el servicio, preparan (¿o traen ??) el pedido MUY largo, teniendo en cuenta que en ambas ocasiones el restaurante estaba medio vacío ...",Servicio negative
2168,id_7,"Порция могла бы быть и побольше, конечно, но это в идеале)",Порция neutral,"La porción podría haber sido más grande, por supuesto, pero esto es ideal)",Una porción neutral
26887,id_9,Попросили подойти к нам или управляющего или другого администратора.,управляющего negative <sep> администратора negative,Pidió que viniera a nosotros o al gerente u otro administrador.,gerente negative <sep> administrador negative
9870,id_8,"Было приятно общаться со всем персоналом- вежливые, улыбчивые и дружелюбные.",персоналом positive,"Fue un placer comunicarme con todo el personal: educado, sonriente y amable.",personal positive
36781,id_6,"Гардероб: я выходила из дубовой комнаты три раза и два из них наблюдала, как уходящие люди ждали пока им найдут одежду.",Гардероб negative,Guardarropa: Salí del cuarto de roble tres veces y dos de ellos miraron a la gente que salía del cuarto esperando que les encontraran ropa.,Armario negative
36321,id_13,Официанты любезно разрешают поставить любую музыку.,Официанты positive,Los camareros tienen la amabilidad de dejarle tocar cualquier tipo de música.,Camareros positive
27841,id_8,"Правда без соуса, в меню мы соуса тоже не обнаружили, но приветливая девушка-официантка на наш вопрос о соусе, предложила 2 вида и сразу же принесла.",соуса negative <sep> девушка-официантка positive,"Es cierto, sin salsa, tampoco encontramos salsa en el menú, pero la amable camarera, cuando se le preguntó por la salsa, ofreció 2 tipos y la trajo de inmediato.",salsa negative <sep> chica camarera positive
34228,id_4,Еда тоже ничем не порадовала.,Еда negative,La comida tampoco estaba contenta con nada.,Comida negative
34307,id_7,"Официанта то не дождешься, то еще доесть не успел, уже тарелку забирают.",Официанта negative,"No puedes esperar a esperar al camarero, entonces no has tenido tiempo de terminar de comer, ya están recogiendo el plato.",Mesero negative
8996,id_4,"Ненавязчивый и услужливый официант, даже не записывал наш заказ, всё запоминал, видимо знает своё дело :)",официант positive,"Un camarero discreto y servicial, ni siquiera anotó nuestro pedido, se acordó de todo, aparentemente conoce su negocio :)",mesero positive
31963,id_4,А вцелом очень даже неплохое заведение.,заведение positive,"Y en general, una muy buena institución.",institución positive
22015,id_1,А жаль.....новое место в центре города!!,место positive,Es una pena ... ¡un nuevo lugar en el centro de la ciudad!,un lugar positive
17475,id_8,А еще салат цезарь-тоже вкусно!,салат цезарь positive,¡Y la ensalada César también es deliciosa!,ensalada César positive
10985,id_4,Заведение неуютное.,Заведение negative,El lugar es incómodo.,Institución negative
34956,id_8,"Коллегам. так же, очень понравились блюда.",блюда positive,Colegas. ,platos positive
19265,id_2,"Как и большинству знакомых, посетивших данное место, понравился интерьер, очень располагает к дружескому, теплому общению.",место positive <sep> интерьер positive,"Como la mayoría de los amigos que visitaron este lugar, me gustó el interior, es muy propicio para una comunicación amigable y cálida.",un lugar positive <sep> interior positive
15655,id_6,Еще не могу не отметить крем-суп из лосося!,крем-суп из лосося positive,¡No puedo evitar mencionar la sopa de crema de salmón!,sopa de crema de salmón positive
12131,id_2,"Думаю, идеально и для встречи с подружками за чаем с пирожными- они, кстати, тоже отменные)), и для романтического свидания, когда хочется получить удовольствия от обстановки и от общения с любимым человеком, и для небольшого семейного торжества также чудесно подойдет!!!",пирожными positive <sep> обстановки positive,"Creo que es ideal para reunirse con amigos para tomar té y pasteles (por cierto, también son excelentes)), y para una cita romántica, cuando desea disfrutar del ambiente y la comunicación con su ser querido, y para una pequeña celebración familiar. ¡¡También es maravilloso !!",pasteles positive <sep> configuración positive
2468,id_8,"Блюда, которые заказали, понравились все без исключения.",Блюда positive,"Los platos que se pidieron gustaron a todos, sin excepción.",Platos positive
11770,id_8,"С добавлением ягод или фрукта и слишком много специй в мясе, поэтому его, к сожалению, лично мне было трудно доесть.",ягод negative <sep> фрукта negative <sep> специй negative <sep> мясе negative,"Con la adición de bayas o frutas y demasiadas especias en la carne, desafortunadamente, fue difícil para mí personalmente terminar de comer.",bayas negative <sep> Fruta negative <sep> especias negative <sep> carne negative
1052,id_4,"Интерьер приятный: есть гардероб, диваны, приглушенный свет, ненавязчивая музыка (даже как-то раз наткнулись там на саксофониста), приятная атмосфера...",Интерьер positive <sep> гардероб positive <sep> диваны positive <sep> музыка positive <sep> атмосфера positive,"El interior es agradable: hay armario, sofás, luces tenues, música discreta (incluso una vez nos topamos con un saxofonista allí), un ambiente agradable ...",Interior positive <sep> guardarropa positive <sep> sofás positive <sep> música positive <sep> atmósfera positive
33665,id_8,"Наши гости до сих пор вспоминают,что такой вкуснятины они еще не разу в жизни не ели,при чем даже по прошествии двух дней салаты оставались свежими!!!!!",салаты positive,"Nuestros invitados aún recuerdan que nunca antes habían comido una comida tan deliciosa, ¡e incluso después de dos días las ensaladas permanecieron frescas!",ensaladas positive
20784,id_10,"Из минусов (для меня это не минус), нет отдельно зала для курящих, ну и возможно персонал немного назойлив (хотя по мне так в самый раз).",зала для курящих neutral <sep> персонал neutral,"De las desventajas (para mí esto no es una desventaja), no hay una habitación separada para fumadores, bueno, quizás el personal sea un poco molesto (aunque para mí esto es lo correcto).",habitaciones para fumadores neutral <sep> personal neutral
35325,id_2,Интерьер и сервис плотные - 9 баллов.,Интерьер positive <sep> сервис positive,El interior y el servicio son densos: 9 puntos.,Interior positive <sep> Servicio positive
34956,id_3,"В общем, это не первое мое посещение данного заведения, и котлетки и роллы здесь я уже пробовал, но на этот раз, приготовлены они были по-другому, вкуснее и сочнее, как мне показалось.",котлетки positive <sep> роллы positive,"En general, esta no es mi primera visita a esta institución, y ya probé chuletas y panecillos aquí, pero esta vez se prepararon de otra manera, más sabrosos y jugosos, como me pareció.",chuletas positive <sep> rollos positive
13186,id_5,"Приятная атмосфера, но не более того и на 2ом этаже очень душно!",атмосфера neutral,"Ambiente agradable, pero nada más y el segundo piso está muy mal ventilado.",atmósfera neutral
32840,id_4,"Правда сам факт того, что нам удалось посидеть в этом заведении считаю везением - увидели свободный столик почти в углу - просто повезло что он был свободен.",заведении positive,"Es cierto que el hecho de que logremos sentarnos en este establecimiento se considera suerte; vimos una mesa libre casi en la esquina, fue una suerte que fuera gratis.",institución positive
31004,id_14,"Цены в общем, средние,но при такой кухне совершенно неоправданные.",кухне negative,"Los precios son generalmente medios, pero con una cocina de este tipo son completamente injustificados.",cocina negative
19111,id_11,В целом ресторан оставил приятное впечатление.,ресторан positive,"En general, el restaurante dejó una grata impresión.",un restaurante positive
15159,id_6,"Как и раньше - еда вкусная, цены достойные.",еда positive,"Como antes, la comida es deliciosa, los precios son decentes.",comida positive
10239,id_7,"Думаю, что этот доселе незнакомый нам в центре города ресторан ""Веритас"", станет нашим семейным местом встреч!","ресторан ""Веритас"" positive","¡Creo que este restaurante hasta ahora desconocido ""Veritas"" en el centro de la ciudad se convertirá en nuestro lugar de encuentro familiar!","restaurante ""Veritas"" positive"
31071,id_5,"Кухня неплохая, никаких претензий, попробовала равиоли с трюфелями и рикоттой (380 р.) и крем-суп из тыквы с пармезаном (380 р.) (так получилось, что выбрала самые недорогие блюда из меню:)).",Кухня neutral <sep> равиоли с трюфелями и рикоттой neutral <sep> крем-суп из тыквы с пармезаном neutral,"La cocina no es mala, no tengo quejas, probé ravioles con trufas y ricotta (380 RUB) y sopa de crema de calabaza con parmesano (380 RUB) (resultó que elegí los platos más baratos del menú :)).",Cocina neutral <sep> ravioles con trufas y ricotta neutral <sep> sopa de crema de calabaza con parmesano neutral
21399,id_4,"Полностью согласна с NAVEX, что суп из печеного чеснока что-то замечательное.",суп из печеного чеснока positive,Estoy totalmente de acuerdo con NAVEX en que la sopa de ajo al horno es algo maravilloso.,sopa de ajo al horno positive
19817,id_19,"Это единственное место в Петербурге, где я спокойно ем суши и роллы, не смотря на беременность.",место positive <sep> суши positive <sep> роллы positive,"Este es el único lugar en San Petersburgo donde como tranquilamente sushi y rollos, a pesar de mi embarazo.",un lugar positive <sep> Sushi positive <sep> rollos positive
33622,id_4,Танцевали весь вечер!,Танцевали весь вечер positive,¡Bailando toda la noche!,Bailado toda la noche positive
11027,id_7,Все детали продуманы до мелочей и вместе создают замечательную атмосферу тепла и комфорта.,атмосферу positive,Todos los detalles están pensados ​​hasta el más mínimo detalle y juntos crean una maravillosa atmósfera de calidez y confort.,atmósfera positive
11532,id_9,Заказала на десерт мороженое - осталась очень довольна!!!,десерт positive <sep> мороженое positive,"Pedí helado de postre, ¡estaba muy contento!",postre positive <sep> helado positive
2965,id_5,"Ресторан выгодно отличается спокойной атмосферой,приятной, НЕ громкой живой музыкой,что оставляет шанс для приятной беседы.",атмосферой positive <sep> живой музыкой positive,"El restaurante se diferencia favorablemente por un ambiente tranquilo, agradable, NO con música en vivo fuerte, lo que deja una oportunidad para una conversación agradable.",atmósfera positive <sep> música en vivo positive
30744,id_7,"От сервиса, от кухни и от атмосферы.",сервиса positive <sep> кухни positive <sep> атмосферы positive,"Desde el servicio, desde la cocina y desde el ambiente.",Servicio positive <sep> cocina positive <sep> atmósfera positive
14177,id_7,"Пива нет, но кажется, что так и должно быть в таком формате.",Пива neutral,"No hay cerveza, pero parece que debería ser así en este formato.",Cerveza neutral
36274,id_7,"Несмотря на все это ,сейчас это одно из моих любимых заведений, рекомендую всем своим знакомым.",заведений positive,"A pesar de todo esto, ahora este es uno de mis lugares favoritos, se lo recomiendo a todos mis amigos.",establecimientos positive
14031,id_8,"Очень советую посетить ресторан, атмосфера домашняя.",ресторан positive <sep> атмосфера positive,"Recomiendo encarecidamente visitar el restaurante, el ambiente es hogareño.",un restaurante positive <sep> atmósfera positive
21856,id_1,"Позвонила заказать столик,ответил приятный молодой человек Евгений,забронировал нам столик учитывая все наши пожелания,за что ему отдельное огромное СПАСИБО!!!!!!",молодой человек positive,"Llamé para reservar una mesa, respondió un simpático joven Eugene, nos reservó una mesa teniendo en cuenta todos nuestros deseos, por lo que tiene un enorme agradecimiento especial !!!!!!",hombre joven positive
13835,id_8,Официантки вежливы и предупредительны.,Официантки positive,Las camareras son amables y serviciales.,Camareras positive
33598,id_10,"А какое шоу нам показали двое молодых людей, занятых приготовлением заказанного десерта, прямо в зале перед нашим столиком.",шоу positive,"Y qué espectáculo nos mostraron dos jóvenes, ocupados preparando el postre pedido, justo en el pasillo frente a nuestra mesa.",show positive
35613,id_6,Резкий контраст плохого сервиса и очень вкусной кухни и уютного интерьера....!!!!,сервиса negative <sep> кухни positive <sep> интерьера positive,Un fuerte contraste de mal servicio y cocina muy sabrosa y acogedor interior .... !!!!,Servicio negative <sep> cocina positive <sep> interior positive
9870,id_2,"Очень красивый и уютный каминный зал, прекрасный декор и интерьер!",каминный зал positive <sep> декор positive <sep> интерьер positive,"Salón con chimenea muy bonito y acogedor, decoración e interior maravillosos.",Salón de la chimenea positive <sep> decoración positive <sep> interior positive
18430,id_1,"Начилось все не с очень приятных моментов, т.к когда мы пришли туда, то оказалось что нет свободных столиков и только спустя наверное минут 20 официант все нашел нам подходящий стол.",официант positive,"Todo comenzó no con momentos muy agradables, porque cuando llegamos, resultó que no había mesas libres y solo después de unos 20 minutos el camarero encontró una mesa adecuada para nosotros.",mesero positive
32721,id_11,Мы заказали довольно разнообразные блюда и понравилось абсолютно всё!,блюда positive,¡Pedimos una gran variedad de platos y nos gustó absolutamente todo!,platos positive
21856,id_5,Обслуживание на высшем уровне.,Обслуживание positive,El servicio es de primera clase.,Servicio positive
14539,id_5,"Овощи на гриле и ""Айдахо"" тоже очень хороши.","Овощи на гриле positive <sep> ""Айдахо"" positive",Las verduras asadas e Idaho también son muy buenas.,"Vegetales asados positive <sep> ""Idaho"" positive"
19439,id_3,"Действительно, Ресторан, причем хороший.",Ресторан positive,"De hecho, el restaurante es bueno.",Un restaurante positive
2364,id_9,Заведение отличное!!,Заведение positive,El establecimiento es excelente !!,Institución positive
30201,id_2,"Официантки постоянно что-то забывают, при небольшом количестве посетителей заказ приходится ждать иногда до 40-50 минут!!!",Официантки negative,"Las camareras olvidan constantemente algo, con un pequeño número de visitantes, ¡el pedido a veces tiene que esperar hasta 40-50 minutos!",Camareras negative
1751,id_8,"Попробовала палтуса запеченного – хорош, да и красиво смотрится на тарелке.",палтуса запеченного positive,"Probé halibut horneado, bueno, y se ve hermoso en un plato.",halibut al horno positive
36085,id_2,"Здесь есть все: интерьер, вкусные необычные блюда, вода на столе, что особенно приятно и внимательный, гостеприимный персонал, что является редкостью для нашего города.",интерьер positive <sep> блюда positive <sep> персонал positive,"Aquí hay de todo: interior, deliciosos platos insólitos, agua en la mesa, que es especialmente agradable y atento, personal hospitalario, que es una rareza para nuestra ciudad.",interior positive <sep> platos positive <sep> personal positive
36079,id_4,"Ну и для кого-то минус, а для меня плюс, хозяин заведения против алкоголя и в его заведениях он не продается принципиально.",алкоголя neutral,"Bueno, para alguien un menos, pero para mí un plus, el dueño del establecimiento está en contra del alcohol y en sus establecimientos no se vende en principio.",alcohol neutral
10099,id_8,Остались очень довольны данным заведением.,заведением positive,Estamos muy satisfechos con esta institución.,institución positive
15655,id_3,Официанты внимательны и ненавязчивы!,Официанты positive,Los camareros son atentos y discretos.,Camareros positive
11770,id_0,"Была пару раз в пабе, очень понравилось.",пабе positive,"Estuve un par de veces en el pub, me gustó mucho.",pub positive
35863,id_11,"Рыбка была сочной, овощи на гриле и хлебная корзина - просто восхищение!!",Рыбка positive <sep> овощи на гриле positive <sep> хлебная корзина positive,"El pescado estaba jugoso, las verduras asadas y la canasta de pan eran increíbles.",Pez pequeño positive <sep> vegetales asados positive <sep> Canasta de pan positive
1308,id_3,"Нам настолько понравились закуски, что мы решили продегустировать все, что сможем, и заказали их в каких-то диких количествах, поэтому, к сожалению, не осталось места для горячего (я вообще шла за говядиной, но не получилось, значит, приедем еще))).",закуски positive,"Nos gustaron tanto los bocadillos que decidimos probar todo lo que pudimos y los pedimos en algunas cantidades salvajes, así que, desafortunadamente, no quedaba espacio para uno caliente (generalmente elegí carne de res, pero no funcionó, así que volveremos))).",meriendas positive
16151,id_6,Много столов в центре.,столов negative,Muchas mesas en el centro.,mesas negative
24132,id_9,"Так что если хотите провести время в уютной, располагающей, дружелюбной атмосфере и при этом вкусно поесть, то Кухня - именно то, что надо ;)",атмосфере positive <sep> Кухня positive,"Entonces, si desea pasar tiempo en un ambiente acogedor, acogedor y amigable y al mismo tiempo comer deliciosamente, entonces la cocina es exactamente lo que necesita;)",atmósfera positive <sep> Cocina positive
26284,id_1,"Мы из Москвы,посетили на выходные Питер и Ваш замечательный ресторан!",ресторан positive,"¡Somos de Moscú, visitamos San Petersburgo y su maravilloso restaurante para el fin de semana!",un restaurante positive
36926,id_3,"Невозможно уйти оттуда с плохим настроением и голодным, порции очень большие!))",порции positive,"Es imposible salir de allí con mal humor y hambre, ¡las raciones son muy grandes!))",porciones positive
36512,id_4,"Идеальное место для деловых встреч и отдыха в компании друзей, а так же для проведения свадебных мероприятий!!!",место positive,"Un lugar ideal para reuniones de negocios y recreación con amigos, así como para eventos de bodas !!!",un lugar positive
19111,id_2,"Персонал мне понравился, официантка была очень приятной, общительной и доброжелательной, по нашей просьбе без проблем сфотографировала нас, еду приносила быстро, лишнии тарелки тоже не задерживалаись на столе.",Персонал positive <sep> официантка positive,"Me gustó el personal, la camarera fue muy agradable, sociable y benevolente, a pedido nuestro nos fotografió sin ningún problema, trajo comida rápidamente, los platos adicionales tampoco se quedaron en la mesa.",Personal positive <sep> camarera positive
11267,id_1,"Обслуживание просто ни в какие рамки не лезет, офицантки просто не обращают на тебя никакого внимания, а если уж все-таки удастся кого-нибудь поймать, то на тебя смотрят с таким выражением лица.. ""ах, вам еще и принести что-то надо..."".",Обслуживание negative <sep> офицантки negative,"El servicio simplemente no encaja en ningún marco, las camareras simplemente no te prestan atención, y si logran atrapar a alguien, te mirarán con esa expresión en la cara .. ""oh, tú también tienes traer algo necesario ... "".",Servicio negative <sep> camareras negative
10663,id_1,Прямо с порога радушное отношение.,отношение positive,Una actitud cordial desde el primer momento.,actitud positive
31778,id_7,"На обслуживание тоже не жалуюсь, хотя и идеальным пока назвать сложным.",обслуживание neutral,"Tampoco me quejo del servicio, aunque todavía es difícil llamarlo ideal.",Servicio neutral
17398,id_2,"Обслуживание хорошее, вежливый персонал, все пожелания выполнялись.",Обслуживание positive <sep> персонал positive,"El servicio es bueno, personal educado, todos los deseos se cumplieron.",Servicio positive <sep> personal positive
2013,id_8,"Либо Вы ищете пыль на полках и подмечаете прочие мелочи, либо наслаждаетесь атмосферой, едой и всем, что Вас окружает.",атмосферой positive <sep> едой positive,"O buscas polvo en las estanterías y notas otras cosillas, o disfrutas del ambiente, la comida y todo lo que te rodea.",atmósfera positive <sep> comida positive
23858,id_8,"В следующий раз официантку удалось подозвать, когда бокалы уже 10 минут были пусты...",официантку negative,"La siguiente vez, la mesera logró hacer señas cuando los vasos estuvieron vacíos durante 10 minutos ...",camarera negative
13100,id_2,При входе улыбчивая девушка хостесс встретила и проводила к столику-приятно.,девушка хостесс positive,"En la entrada, una sonriente azafata se reunió y la condujo a la mesa, amablemente.",chica anfitriona positive
25709,id_19,В целом отличное впечатление от данного заведения.,заведения positive,"En general, fue una gran experiencia de este establecimiento.",establecimientos positive
11355,id_5,"Америка- на вкус неплохо, но мало рыбы, чукка салат-хорошо, чай- не понравился!!",Америка neutral <sep> рыбы negative <sep> чукка салат positive <sep> чай negative,"América sabe bien, pero el pescado pequeño, la ensalada chukka es buena, ¡el té no es agradable!",America neutral <sep> peces negative <sep> ensalada chukka positive <sep> té negative
1749,id_5,"Я взяла себе тирамису, просто обалденный!",тирамису positive,"Me tomé un tiramisú, ¡simplemente increíble!",Tiramisu positive
34575,id_7,"Боялись, что будет мало места (было 46 человек), но в итоге тесноты не было, и оставалось довольно много места для танцев))",места для танцев positive,"Tenían miedo de que hubiera poco espacio (había 46 personas), pero al final no había hacinamiento, y había bastante espacio para bailar)",lugares para bailar positive
35325,id_5,"Единственный недостаток этого места, это кол-во людей в выходные дни и то, как справляются с этим потоком официанты и повара.",официанты negative <sep> повара negative,El único inconveniente de este lugar es la cantidad de personas los fines de semana y cómo los camareros y chefs se las arreglan con este flujo.,camareros negative <sep> cocineros negative
1515,id_4,"Конечно мне предложили заменить блюдо, но желание есть больше не было!",блюдо negative,"Por supuesto que me ofrecieron reemplazar el plato, ¡pero no había más ganas!",plato negative
3236,id_5,"Если рассматривать это заведение с точки зрения заехать поесть - хорошее место, настоящая итальянская кухня и не дорого.",место positive <sep> итальянская кухня positive,"Si miras este lugar desde el punto de vista de pasar a comer, un buen lugar, auténtica cocina italiana y no caro.",un lugar positive <sep> comida italiana positive
3152,id_6,"В - третьих, обслуживание и отношение персонала очень радушное.",обслуживание positive <sep> персонала positive,"En tercer lugar, el servicio y la actitud del personal son muy acogedores.",Servicio positive <sep> personal positive
21856,id_3,"Обслуживала нас замечательная девушка,вежливо и терпеливо отвечала на все наши вопросы.",девушка positive,"Nos atendió una chica maravillosa, que cortés y pacientemente respondió a todas nuestras preguntas.",mujer joven positive
20021,id_2,"Но друзья позвали. и я не пожалела! внутри очень здорово!мест мало, даже не знаю, плюс это или минус.буквально 5-6 столиков, ну и барная стойка) очень уютно) самый классный- столик в конце зала, в уголке, с диваном и подушками)",столиков positive <sep> барная стойка positive <sep> столик positive <sep> диваном positive <sep> подушками positive,Pero los amigos llamaron. ,mesas positive <sep> barra de bar positive <sep> mesita positive <sep> sofá positive <sep> almohadas positive
32926,id_2,"В первую очередь хочу поблагодарить администратора Наталью, за отличное и преданное отношение к своему делу.",администратора positive,"En primer lugar, quisiera agradecer a la administradora Natalia por su excelente y dedicada actitud hacia su trabajo.",administrador positive
11793,id_11,"Обслуживание хорошее, но иногда приносят все сразу: и суши и суп и десерт.",Обслуживание neutral,"El servicio es bueno, pero a veces traen todo a la vez: tanto sushi como sopa y postre.",Servicio neutral
33912,id_9,"Котлетки нежнейшие, пюре вкусное, но было чуть теплое, хачапури превзошло все ожидания, съели за две минуты)))",Котлетки positive <sep> пюре negative <sep> пюре positive <sep> хачапури positive,"Las chuletas son las más tiernas, el puré de papas es delicioso, pero estaba un poco tibio, el khachapuri superó todas las expectativas, se comió en dos minutos)))",Chuletas positive <sep> puré negative <sep> puré positive <sep> Khachapuri positive
34232,id_2,Есть и удобные диванчики и круглый стол для большой компании.,диванчики positive,También hay cómodos sofás y una mesa redonda para una gran empresa.,sofás positive
28612,id_5,"Потрясающий интерьер, словно попадаешь в сказку.",интерьер positive,"Impresionante interior, como si estuvieras en un cuento de hadas.",interior positive
33591,id_7,И много другой вкусной еды.,еды positive,Y mucha otra comida deliciosa.,comida positive
28275,id_8,"Потрясающе вкусные фирменные роллы, неожиданно (для японского ресторана) большие порции горячего.",роллы positive <sep> порции горячего positive,"Deliciosos rollos de autor, inesperadamente (para un restaurante japonés) grandes porciones de picante.",rollos positive <sep> porciones de caliente positive
6668,id_15,"Хочу сказать большое спасибо ""ночному персоналу"" ресторана, который сделал наш поздний ужин таким приятным!",ночному персоналу positive,"Quiero dar las gracias al ""personal nocturno"" del restaurante que hizo que nuestra cena fuera tan agradable.",personal de noche positive
28585,id_6,Блюд в меню не много но выбрать есть из чего!,Блюд neutral,"No hay muchos platos en el menú, ¡pero hay muchos para elegir!",Platos neutral
19111,id_3,В гардеробе дядечка тоже очень вежливый и все остальные кого видели из персонала произвели приятное впечатление. 2.,дядечка positive <sep> персонала positive,"En el vestuario, el tío también es muy educado y todos los que fueron vistos por el personal causaron una buena impresión. ",tío positive <sep> personal positive
20417,id_11,"М-м-м, какой великолепный салат!",салат positive,"Mmm, ¡qué gran ensalada!",ensalada positive
15363,id_2,"Единственный минус это то, что столики (справа от входа) поставлены очень близко друг к другу, и если бы рядом со мной столик был занят, мне было бы уже не так комфортно.",столики negative,"El único inconveniente es que las mesas (a la derecha de la entrada) están colocadas muy cerca una de la otra, y si la mesa de al lado estuviera ocupada, ya no estaría tan cómoda.",mesas negative
29350,id_3,"Сервис, на мой взгляд очень хороший, начиная от встречи гостя до проводов.",Сервис positive <sep> встречи гостя positive <sep> проводов positive,"El servicio, en mi opinión, es muy bueno, desde el encuentro con un invitado hasta la despedida.",Servicio positive <sep> reunión de invitados positive <sep> alambres positive
225,id_17,Обслуживание не впечатлило.,Обслуживание negative,El servicio no fue impresionante.,Servicio negative
9870,id_14,На следующее же день администратор Сергей связался с нами и порадовал нас хорошей новостью!,администратор positive,"Al día siguiente, el administrador Sergey se puso en contacto con nosotros y nos hizo felices con buenas noticias.",administrador positive
32721,id_4,"Плюсы: - Довольно приятный интерьер, приглушенный, мягкий свет, тихая музыка (не мешает общаться).",интерьер positive <sep> свет positive <sep> музыка positive,"Ventajas: - Interior bastante agradable, luz tenue, suave, música tranquila (no interfiere con la comunicación).",interior positive <sep> luz positive <sep> música positive
33693,id_1,"Из минусов по обслуживанию только то, что долго ждали официанта с меню.",обслуживанию neutral <sep> официанта negative,El único inconveniente del servicio es que el camarero lleva mucho tiempo esperando con el menú.,mantenimiento neutral <sep> mesero negative
2692,id_4,"Из года в год ресторан не становится хуже, что не может не радовать.",ресторан positive,"El restaurante no empeora año tras año, lo cual es una buena noticia.",un restaurante positive
11116,id_14,"В общем, если Вы хотите посидеть в спокойном тихом месте, выпить бокальчик и поболтать с друзьями, то Розарио вполне подойдет.",Розарио neutral,"En general, si quieres sentarte en un lugar tranquilo y silencioso, tomar una copa y charlar con amigos, Rosario está bien.",Rosario neutral
18372,id_3,"Особенно хорошая официантка Алёна,милая,добрая,приветливая и всегда поможет с выбором!",официантка positive,"¡Especialmente buena camarera Alena, dulce, amable, simpática y siempre te ayudará con tu elección!",camarera positive
33405,id_5,"Еда оооочень вкусная)разрекламированная шаверма оказалась выше всяких похвал) мне как раз последнее время очень хотелось ее поесть, но покупать в ларьках около метро очень боязно было, поэтому я осталась довольна своим выбором)))ребята ели салат овощной с крабом и креветками, стейк из говядины с пюре - салат прекрасен, стейк еще лучше)",Еда positive <sep> шаверма positive <sep> салат positive <sep> стейк positive,"La comida es taaaan sabrosa) el shawarma anunciado resultó ser más que elogio) Solo quería comerlo últimamente, pero daba mucho miedo comprar en los puestos cerca del metro, así que estaba satisfecho con mi elección))) los chicos comí ensalada de verduras con cangrejo y camarones, bistec de ternera con puré de papas; la ensalada es excelente, el bistec es aún mejor)",Comida positive <sep> shawarma positive <sep> ensalada positive <sep> filete positive
22386,id_4,По обслуживанию: Несколько медлительные официантки.,официантки negative,Servicio: camareras algo lentas.,camareras negative
12203,id_6,"После горячего, официант порекомендовал вкусный десерт, от которого мы не смогли отказаться.",официант positive <sep> десерт positive,"Tras el caliente, el camarero nos recomendó un delicioso postre, que no pudimos rechazar.",mesero positive <sep> postre positive
11102,id_2,"Понравился суп в хлебе, нигде такого не пробовала, очень необычно и вкусно.",суп в хлебе positive,"Me gustó la sopa en pan, no la he probado en ningún lado, es muy inusual y sabrosa.",sopa en pan positive
23858,id_13,"Так что вечер удалось спасти, а от Глобуса остался тяжелый неприятный осадок...",Глобуса negative,"Así que nos las arreglamos para salvar la noche, y quedó un regusto pesado y desagradable del Globe ...",Globo negative
17398,id_1,"Уютная обстановка и атмосфера, красивый вид на залив.",обстановка positive <sep> атмосфера positive <sep> вид на залив positive,"Entorno y ambiente acogedor, hermosa vista de la bahía.",situación positive <sep> atmósfera positive <sep> vista a la bahia positive
35085,id_13,"Еда, довольно вкусная, но очень маленькие порции (как вообще у нас в России в ресторанах почему-то).",Еда positive <sep> Еда negative,"La comida es bastante sabrosa, pero porciones muy pequeñas (como en general en nuestros restaurantes en Rusia por alguna razón).",Comida positive <sep> Comida negative
27040,id_4,"Наш официант в течение всего вечера подходил очень часто, узнавал все ли хорошо и не желаем ли мы чего!",официант positive,Nuestro camarero venía muy a menudo durante la noche para averiguar si todo estaba bien y si queríamos algo.,mesero positive
33591,id_14,Есть ооочень вкусный кальян.,кальян positive,Hay una pipa de agua muy sabrosa.,narguile positive
9230,id_3,"Выбрав понравившийся столик мы присели и тут же появилась официантка, которая принесла меню и ответила на мои вопросы о завозе устриц.",столик positive <sep> официантка positive,"Una vez elegida la mesa que nos gustó, nos sentamos y enseguida apareció la camarera, quien trajo el menú y respondió a mis preguntas sobre la entrega de ostras.",mesita positive <sep> camarera positive
35501,id_14,"Попробовала другое пиво, выбрала вишневое, мне очень понравился его необычный вкус, всем девушкам советую.",пиво positive <sep> вишневое positive,"Probé otra cerveza, elegí una de cereza, me gustó mucho su sabor inusual, se la recomiendo a todas las chicas.",cerveza positive <sep> cereza positive
30148,id_9,Супчики вкусные.,Супчики positive,Las sopas son deliciosas.,Sopa positive
