review_id,sentences_ids,sentences_texts,sentences_opinions,opinions_pos,sentences_texts_org,sentences_opinions_org
17999,id_8,"A large restaurant, a good and most importantly, a rather profitable place and the cuisine is very decent, but the service leaves much to be desired ....",service negative,115-122,"Большой ресторан, хорошее и главное довольно выгодное место и кухня очень приличная, но вот обслуживание оставляет желать лучшего....",ресторан positive <sep> место positive <sep> кухня positive <sep> обслуживание negative
24132,id_9,"So if you want to spend time in a cozy, welcoming, friendly atmosphere and at the same time have a tasty meal, then the Kitchen is exactly what you need;)",atmosphere positive <sep> Kitchen positive,60-70 <sep> 120-127,"Так что если хотите провести время в уютной, располагающей, дружелюбной атмосфере и при этом вкусно поесть, то Кухня - именно то, что надо ;)",атмосфере positive <sep> Кухня positive
11532,id_16,Looking forward to summer to come to the terrace.,terrace positive,41-48,"Ждем лета, чтобы приехать на террасу.",террасу positive
6668,id_12,"The salads were hearty and quite tasty, but somehow I didn't remember them.",Salads neutral,4-10,"Салаты были сытные и довольно вкусные, но как-то не запомнились.",Салаты neutral
11770,id_8,"With the addition of berries or fruit and too many spices in the meat, so, unfortunately, it was difficult for me personally to finish eating.",berries negative <sep> fruit negative <sep> spices negative <sep> meat negative,21-28 <sep> 32-37 <sep> 51-57 <sep> 65-69,"С добавлением ягод или фрукта и слишком много специй в мясе, поэтому его, к сожалению, лично мне было трудно доесть.",ягод negative <sep> фрукта negative <sep> специй negative <sep> мясе negative
2203,id_1,"It was we who, last Friday, were frankly unlucky: 4 girls were working, two of them were clearly ""swimming"" - the wine was brought after almost an hour of waiting, after several kind reminders, not chilled and completely different than what was ordered (""not found"") ",girls negative,52-57,"Именно нам, в прошлую пятницу, откровенно не повезло: работали 4 девушки , две из них явно ""плавали"" - вино принесли через почти час ожидания, после нескольких любезных напоминаний, не охлажденное и совсем другое,нежели было заказано (""не нашли"") - еду ждали очень долго, блюда, несмотря ни на что, оказались вкусными, хотя порции могли б быть и больше (особенно гарнир) 2.",девушки negative <sep> блюда positive <sep> порции negative <sep> гарнир negative
11116,id_14,"In general, if you want to sit in a calm, quiet place, have a glass and chat with friends, then Rosario is fine.",Rosario neutral,96-103,"В общем, если Вы хотите посидеть в спокойном тихом месте, выпить бокальчик и поболтать с друзьями, то Розарио вполне подойдет.",Розарио neutral
33591,id_7,And a lot of other delicious food.,food positive,29-33,И много другой вкусной еды.,еды positive
27169,id_10,"I was very pleased with the staff: the administrators Elena, Marina, the waiter Nikolay.",staff positive <sep> administrators positive <sep> waiter positive,28-33 <sep> 39-53 <sep> 73-79,"Очень порадовал персонал: администраторы Елена, Марина, официант Николай.",персонал positive <sep> администраторы positive <sep> официант positive
1368,id_6,Was surprised by such an extensive menu in the pub!,menu positive,35-39,Была удивлена таким обширным меню в пабе!,меню positive
16714,id_3,"The salad is juicy and tasty, the lamb and vegetables are very decent.",Salad positive <sep> vegetables positive,4-9 <sep> 43-53,"Салат сочный и вкусный, баранина и овощи очень достойные.",Салат positive <sep> баранина positive <sep> овощи positive
33825,id_3,"We were met by a beautiful girl administrator, escorted to the table.",girl administrator positive,27-45,"Встретила нас прекрасная девушка администратор, проводила до столика.",девушка администратор positive
3480,id_4,The portions are not small and you eat very well!,Portions positive,4-12,Порции не маленькие и наедаешься очень хорошо!,Порции positive
35613,id_1,"We were last night, ordered, brought quickly enough, but then they seemed to have forgotten about us, we finished our drinks and wanted to repeat them, but no one came up to us for half an hour, the waiters ran past, but did not even look in our direction, despite ",waiters negative,199-206,"Были вчера вечером, заказали, принесли достаточно быстро, но вот потом про нас как-будто забыли, мы допили напитки и хотели повторить их, но к нам пол часа никто не подходил, официанты бегали мимо, но в нашу сторону даже не смотрели, несмотря на то, что мы всеми силами пытались обратить на себя внимание.",официанты negative
35620,id_4,"The service is fast and attentive, I liked the food, the assortment of the bar is large, but I drank only tea, since I came to dine and I can’t say anything about the quality of the drinks.",Service positive <sep> food positive,4-11 <sep> 47-51,"Обслуживание быстрое и внимательное, еда понравилась, ассортимент бара большой но я пила только чай, так как пришла пообедать и о качестве напитков сказать ничего не могу.",Обслуживание positive <sep> еда positive <sep> ассортимент бара positive
9870,id_2,"Very beautiful and cozy fireplace room, wonderful decor and interior!",decor positive <sep> interior positive,50-55 <sep> 60-68,"Очень красивый и уютный каминный зал, прекрасный декор и интерьер!",каминный зал positive <sep> декор positive <sep> интерьер positive
14190,id_11,"I liked everything, the dessert is magical!",dessert positive,24-31,"Все понравилось, десерт волшебный!",десерт positive
23878,id_5,"As for the food, I can't say for sure ... It's impossible to evaluate everything at once, but what I ordered corresponded to its taste and my taste (I ordered Philadelphia rolls, Greek salad and beer).",Greek salad neutral <sep> beer neutral,179-190 <sep> 195-199,"На счет еды не могу сказать точно…За один раз оценить всё невозможно, но то, что заказали, соответствовало своим вкусовым качествам и моему вкусу(заказали роллы Филадельфия, греческий салат и пиво).",роллы Филадельфия neutral <sep> греческий салат neutral <sep> пиво neutral
1289,id_2,"Everything is fine, from the first call to the restaurant and communication with the administrator and ending with our collection after the banquet.",administrator positive,85-98,Все прекрасно начиная от первого звонка в ресторан и общения с администратором и заканчивая нашим сбором после банкета.,ресторан positive <sep> администратором positive
36576,id_6,"hodgepodge 200 rubles, caesar 250, steak 550, prices are not too high, we hope they will continue to be the same!)) we plan to hold a banquet there ... one of the best restaurants on Petrogradskaya ..... we advise everyone)",hodgepodge positive <sep> Caesar positive <sep> steak positive <sep> restaurants positive,0-10 <sep> 23-29 <sep> 35-40 <sep> 168-179,"солянка 200 руб, цезарь 250 ,стейк 550, не очень завышены цены,надеемся и дальше такими же будут!)) планируем там провести банкет... на Петроградской один из лучших ресторанов.....советуем всем)",солянка positive <sep> цезарь positive <sep> стейк positive <sep> ресторанов positive
9837,id_4,"The interior is pleasant - however, I liked the first hall more - it is more of a restaurant type, and many like to sit in the second, which resembles a Greek tavern in its interior.",Interior positive <sep> first hall positive <sep> interior positive,4-12 <sep> 48-58 <sep> 4-12,"Интерьер приятный - правда, мне больше понравился первый зал - он более ресторанного типа, а многие любят сидеть во втором, напоминающем по интерьеру греческую таверну.",Интерьер positive <sep> первый зал positive <sep> интерьеру positive
33665,id_0,I would like to express my deep gratitude to the Bravo-Laudes restaurant and special thanks to its owner Michael !!!!!,owner positive,99-104,Хочу выразить огромную благодарность ресторану Браво-Лаудес и отдельное спасибо ее владельцу Майклу!!!!!,ресторану Браво-Лаудес positive <sep> владельцу positive
33591,id_9,"If we talk about the minuses: Minus, perhaps, one: Below is not a very beautiful entourage.",entourage negative,81-90,"Если говорить о минусах: Минус, пожалуй, один: Внизу не очень красивый антураж.",антураж negative
10985,id_3,"I was pleasantly surprised by the ""Chinese interior"" - sofas like in a bistro, tablecloths on tables like a dining room, European lamps / chandeliers, in general, in terms of the interior, there is absolutely no Chinese!",Chinese interior negative <sep> sofas negative <sep> tablecloths on tables negative <sep> interior negative,35-51 <sep> 55-60 <sep> 79-100 <sep> 43-51,"Была приятно удивлена ""китайским интерьером"" - диванчики как в бистро, скатерти на столах по типу а-ля столовая, европейские светильники/люстры, в общем в плане интерьера китайского никакого абсолютно!",китайским интерьером negative <sep> диванчики negative <sep> скатерти на столах negative <sep> интерьера negative
18983,id_7,"The interior is rather poor, there is some kind of linoleum on the floor.",Interior negative <sep> linoleum negative,4-12 <sep> 51-59,"Интерьер довольно бедненький, на полу какой-то линолиум.",Интерьер negative <sep> линолиум negative
23858,id_13,"So we managed to save the evening, and a heavy unpleasant aftertaste remained from the Globe ...",Globe negative,87-92,"Так что вечер удалось спасти, а от Глобуса остался тяжелый неприятный осадок...",Глобуса negative
35501,id_5,The waitresses are polite and welcoming.,Waitresses positive,4-14,Официантки вежливые и приветливые.,Официантки positive
17398,id_2,"Service is good, polite staff, all wishes were fulfilled.",Service positive <sep> staff positive,0-7 <sep> 24-29,"Обслуживание хорошее, вежливый персонал, все пожелания выполнялись.",Обслуживание positive <sep> персонал positive
31004,id_13,"The most edible salad turned out to be a salad of herbs and vegetables, you see, it is difficult to spoil.",salad of herbs and vegetables neutral,41-70,"Самым съедобным оказался салат из зелени и овощей, согласитесь, сложно испортить.",салат из зелени и овощей neutral
12131,id_1,"Interior, interior, and interior again !!! ",Interior positive,0-8,"Интерьер, интерьер, и еще раз интерьер!!! общее цветовое решение и каждая деталь - просто восхитительны!!! особенно на контрасте с популярным сейчас минимализмом, Дача - самое домашне-уютное и при этом очень красивое место.",Интерьер positive <sep> цветовое решение positive <sep> Дача positive
9870,id_14,"The very next day, the administrator Sergey contacted us and made us happy with good news!",administrator positive,23-36,На следующее же день администратор Сергей связался с нами и порадовал нас хорошей новостью!,администратор positive
27375,id_2,"Delicious beer (especially barley beer :) and sujuk as a snack :), atmosphere, friendly staff!",beer positive <sep> atmosphere positive <sep> staff positive,10-14 <sep> 67-77 <sep> 88-93,"Вкусное пиво(особенно ячменное :) и суджук к нему в виде закуски :), атмосфера, приветливый персонал!",пиво positive <sep> суджук positive <sep> атмосфера positive <sep> персонал positive
16714,id_9,"I really wanted the parents to like it, and the service was beyond praise.",service positive,48-55,"Очень хотелось, чтобы родителям понравилось, и сервис оказался выше всяких похвал.",сервис positive
8996,id_4,"An unobtrusive and helpful waiter, he did not even write down our order, he remembered everything, apparently he knows his business :)",waiter positive,27-33,"Ненавязчивый и услужливый официант, даже не записывал наш заказ, всё запоминал, видимо знает своё дело :)",официант positive
9721,id_10,At Roll Restaurant,Roll restaurant positive,3-18,"В ресторане Roll & Roll я всегда с уверенностью заказываю новые блюда, потому что я ни разу не разочаровалась в своём выборе.",ресторане Roll & Roll positive <sep> блюда positive
32367,id_5,We had a lovely time - delicious food and a beautifully decorated room.,food positive,33-37,Оч мило провели время- вкусная еда и красиво оформленный зал.,еда positive <sep> зал positive
35085,id_3,Service is just a nightmare.,Service negative,0-7,Обслуживание просто кошмар.,Обслуживание negative
10825,id_2,"The quality of the cuisine was unremarkable, the service was attentive enough in our opinion, but it was a little obvious that there was some fuss.",service positive,49-56,"Качество кухни было без замечаний,обслуживание было достаточно внимательное на наш взгляд,но было немного видно,что некая суета присутствовала.",Качество кухни neutral <sep> обслуживание positive
35620,id_3,I was especially pleased with the 50% discount on the Japanese menu),japanese menu positive,54-67,Особенно порадовала 50% скидка на японское меню),японское меню positive
34761,id_5,We chose a variety of dishes on the menu and they were all very tasty.,dishes positive,22-28,В меню мы выбирали разнообразные блюда и все они были очень вкусными.,блюда positive
36,id_9,"The guys ordered mostly meat and salmon steaks, and from their satisfied faces one could understand that the food was definitely tasty and enjoyable.",meat and salmon steaks positive <sep> food positive,24-46 <sep> 109-113,"Ребята заказывали в основном стейки из мяса и лосося, и по их довольным лицам можно было понять, что еда определённо вкусная и доставляет удовольствие.",стейки из мяса и лосося positive <sep> еда positive
36926,id_3,"It is impossible to leave there with a bad mood and hungry, the portions are very large!))",portions positive,64-72,"Невозможно уйти оттуда с плохим настроением и голодным, порции очень большие!))",порции positive
18983,id_10,"Of the advantages, it can only be noted that there are always few people in this institution, there are always a lot of free seats.",institution positive,81-92,"Из плюсов можно отметить только то, что в этом заведении всегда мало народу, всегда есть много свободных мест.",заведении positive
37036,id_3,"Of course, the interior is impressive: cozy and beautiful.",interior positive,15-23,Конечно же впечатляет интерьер: уютно и красиво.,интерьер positive
19817,id_7,"Of course, I would like a little more assortment of rolls, but I really like those that are.",rolls positive <sep> rolls negative,52-57 <sep> 52-57,"Конечно, хотелось бы чуть больше ассортимента роллов, но те, что есть, очень нравятся.",роллов positive <sep> роллов negative
10231,id_2,"Last time I was with friends, everyone was happy with the service and food.",service positive <sep> food positive,58-65 <sep> 70-74,"Последний раз была с друзьями,все остались довольны и обслуживанием и едой.",обслуживанием positive <sep> едой positive
2364,id_5,"The atmosphere was great, had a lot of fun !!",Atmosphere positive,4-14,"Атмосфера была отличная, здорово повеселились!!",Атмосфера positive
16137,id_16,"Caesar salad - a plate of cabbage, and three thin (0.3 cm) slices of chicken, croutons, sauce.",Caesar salad negative <sep> Chicken negative,0-12 <sep> 69-76,"Салат цезарь-тарелка капусты, и три тонюсеньких (0,3см) ломтика курицы, сухарики, соус.",Салат цезарь negative <sep> курицы negative
16761,id_6,"The interior is similar to the first pub, quite cozy: sofas, fireplace.",Interior positive <sep> sofas positive <sep> fireplace positive,4-12 <sep> 54-59 <sep> 61-70,"Интерьер похож на первый паб, довольно уютно: диваны, камин.",Интерьер positive <sep> диваны positive <sep> камин positive
1368,id_10,I liked the beer from the ordered - delicious!,beer positive,12-16,Из заказанного понравилось пиво – наивкуснейшее!,пиво positive
33591,id_14,There is a very tasty hookah.,hookah positive,22-28,Есть ооочень вкусный кальян.,кальян positive
24217,id_1,"The room is large enough, there is a non-smoking area and a children's room (moreover, it is located behind the glass next to the non-smoking area, it is very convenient to watch the children).",non-smoking area positive <sep> children's room positive,37-53 <sep> 60-75,"Помещение достаточно большое, есть некурящая зона и детская комната (причем она находится за стеклом рядом с некурящей зоной, очень удобно наблюдать за детьми).",Помещение positive <sep> некурящая зона positive <sep> детская комната positive
16378,id_5,"With everything written, the price is very adequate, at least for the part of the menu that interests us.",menu positive,82-86,"При всем написанном цена очень адекватная, по крайней мере на ту часть меню, которая нас интересует.",меню positive
225,id_10,"The menu seemed a little boring, but we quickly made our choice.",Menu neutral,4-8,"Меню показалось немного скучным, но мы быстро определились с выбором.",Меню neutral
32771,id_26,"Kitchen - 10, Interior - 10, Service - 10.",Kitchen positive <sep> Interior positive <sep> Service positive,0-7 <sep> 14-22 <sep> 29-36,"Кухня - 10, Интерьер - 10, Сервис - 10.",Кухня positive <sep> Интерьер positive <sep> Сервис positive
27816,id_7,Interesting entertainment program and live music at the highest level.,entertainment positive <sep> live music positive,12-25 <sep> 38-48,Интересная развлекательная программа и живая музыка на высшем уровне.,развлекательная программа positive <sep> живая музыка positive
14031,id_8,"I highly recommend visiting the restaurant, the atmosphere is homey.",atmosphere positive,48-58,"Очень советую посетить ресторан, атмосфера домашняя.",ресторан positive <sep> атмосфера positive
3152,id_6,"Thirdly, the service and attitude of the staff is very welcoming.",service positive <sep> staff positive,13-20 <sep> 41-46,"В - третьих, обслуживание и отношение персонала очень радушное.",обслуживание positive <sep> персонала positive
33524,id_12,"The interior is pleasant, the lighting is soft, the seats are comfortable, the music is well chosen)",Interior positive <sep> lighting positive <sep> music positive,4-12 <sep> 30-38 <sep> 79-84,"Интерьер приятный, освещение мягкое, места удобные, музыка подобранна хорошо)",Интерьер positive <sep> освещение positive <sep> места positive <sep> музыка positive
27539,id_3,"The overall impression is a great place, there are of course several drawbacks: for some reason they brought tea at the very beginning (they asked the girl to stop from performing the tea-making ceremony, but apparently she does not speak Russian at all :))), the portions, of course, are not as huge as is usually the case in Chinese ",girl negative <sep> portions negative,151-155 <sep> 264-272,"Общее впечатление - отличное место, есть конечно несколько недостатков: чай зачем то принесли в самом начале (просили девушку остановиться от выполнения церемонии чаяналивания, но видимо она совсем не говорит по русски :))), порции конечо не такие огромные как обычно бывает в китайских ресторанах (особено рис - такого больше нигде не встречал:))), и суп к утке так и не принесли.",место positive <sep> девушку negative <sep> порции negative <sep> суп к утке negative
14865,id_0,They were able to create a very sincere and warm atmosphere for us in the Prospekt restaurant.,atmosphere positive,49-59,Очень душевную и теплую атмосферу смогли создать для нас в ресторане Проспект.,атмосферу positive
24713,id_18,"To my surprise, the waiters told me that I could collect everything from the tables myself, they would give me containers for a fee.",waiters negative,20-27,"К моему удивлению, официанты мне сказали, что я могу сама все собрать со столов, они за отдельную плату дадут мне контейнеры.",официанты negative
2616,id_1,"As it was said: ""The most delicious sushi in the city!"", And so it happened.",sushi positive,36-41,"Как было сказано: ""Самые вкусные суши в городе!"", так и получилось.",суши positive
30148,id_4,"The pasta, risotto ... were good.",risotto neutral,11-18,"Паста,ризотто...были неплохи.",Паста neutral <sep> ризотто neutral
17999,id_3,"The waiter brought the menu and ....... disappeared, 20 minutes passed, the friends were already ready to go to the kitchen themselves for food ...",Waiter negative,4-10,"Официант принёс меню и.......пропал, прошло 20 минут, подруги готовы были уже идти сами на кухню за едой....",Официант negative
23369,id_13,The salad was flavored with too hot sauce.,Salad negative <sep> sauce negative,4-9 <sep> 36-41,Салат оказался приправлен слишком острым соусом.,Салат negative <sep> соусом negative
15363,id_8,And I just love the dessert !!! ,dessert positive,20-27,А от десерта я просто в восторге!!! смела его за несколько минут ))) и это после борща с пастой!!!,десерта positive
1289,id_8,Thanks to the administration!,administration positive,14-28,Спасибо администрации!,администрации positive
35325,id_6,"I hope that all the same they will solve this problem - long service, but in general, we really like this place and we recommend it to everyone, especially on weekdays !!!!)",service negative,61-68,"Надеюсь, что все таки они решат эту проблему- долгого обслуживания, но в целом, нам очень нравится это место и мы всем рекомендуем его, особенно в будние дни!!!!)",обслуживания negative <sep> место positive
1751,id_2,"The hall is very spacious and atmospheric, there is plenty of free space.",Hall positive,4-8,"Зал очень просторный и атмосферный, свободного места предостаточно.",Зал positive <sep> места positive
11102,id_2,"I liked the soup in bread, I haven't tried it anywhere, it is very unusual and tasty.",soup in bread positive,12-25,"Понравился суп в хлебе, нигде такого не пробовала, очень необычно и вкусно.",суп в хлебе positive
12467,id_14,The meat just melted in your mouth ...,Meat positive,4-8,Мясо просто таяло во рту...,Мясо positive
34575,id_3,"A grand piano with flowers near the entrance to the restaurant, an exquisite interior inside the restaurant.",Piano with flowers positive <sep> interior positive,8-26 <sep> 77-85,"Рояль с цветами рядом с входом в ресторан, изысканный интерьер внутри ресторана.",Рояль с цветами positive <sep> интерьер positive
20086,id_4,"The menu is not very large, prices are average city.",Menu neutral,4-8,"Меню не очень большое, цены среднегородские.",Меню neutral
16647,id_3,The kitchen ... is something.,Kitchen positive,4-11,Кухня...это нечто.,Кухня positive
13100,id_12,"As a result, due to the abundance of delicious food at the end of the evening, we barely got up from the table, we were satisfied, well-fed and a little drunk)))",food positive,47-51,"В итоге,мы из-за обилия вкусной еды в конце вечера еле встали из-за стола,были довольные ,сытые и немного пьяные)))",еды positive
24217,id_7,"Upset by the lack of mussels and somewhat overdried crackers, which were cooked for quite a long time.",mussels negative <sep> crackers negative,21-28 <sep> 52-60,"Расстроило отсутствие мидий и несколько пересушенные сухарики, которые готовили довольно долго.",мидий negative <sep> сухарики negative
11825,id_11,Background music did not interfere with conversations.,music neutral,11-16,Фоновая музыка разговорам не мешала.,музыка neutral
17572,id_10,After about 15 minutes we were already enjoying the warm Mexican salad and duck breast carpaccio.,warm mexican salad positive <sep> duck breast carpaccio positive,52-70 <sep> 75-96,Приблизительно через 15 минут мы уже наслаждались теплым мексиканским салатом и карпаччо из утиной грудки.,теплым мексиканским салатом positive <sep> карпаччо из утиной грудки positive
33798,id_9,The waiters are attentive but hateful.,Waiters positive,4-11,"Официанты внимательные, но ненавящивые.",Официанты positive
12118,id_8,"There is actually nothing to write about salads, not really ...",salads negative,41-47,"Про салаты писать собственно не чего, не очень...",салаты negative
12270,id_14,"Inexpensive, affordable prices (250 barbecue 150 wine) for this quality pleased me ... I'll come here again ... and not even one)",wine positive,49-53,"Недорого, демократичные цены(250шашлык + 150 вино) за такое качество порадовали..приду сюда еще разок..и даже не один)",шашлык positive <sep> вино positive
13623,id_4,"In the advertisement I saw that they have a children's room, the waiter showed where it is, of course, small, but 3-4 children will find something to do there, there is a TV, a computer, a blackboard with crayons and a drawing table, my son would like it there.",children's room positive <sep> a computer positive <sep> drawing table positive,44-59 <sep> 175-185 <sep> 219-232,"В рекламе увидела, что у них есть детская комната, официант показал, где она, конечно маловата, но 3-4 ребенка там найдут, чем заняться, есть телевизор, компьютер, доска с мелками и стол для рисования, моему сыну там бы понравилось.",детская комната positive <sep> телевизор positive <sep> компьютер positive <sep> доска с мелками positive <sep> стол для рисования positive
354,id_10,All dishes are delicious and home-cooked.,dishes positive,4-10,"Все блюда очень вкусные,приготовлены по-домашнему.",блюда positive
18983,id_9,Russian radio is playing - and it's awful!,Russian radio negative,0-13,Играет Русское радио - и это ужасно!,Русское радио negative
10778,id_9,"You are always welcome here, the atmosphere is homey in this restaurant.",atmosphere positive,33-43,"Тебе здесь рады всегда, атмосфера домашняя в этом ресторане.",атмосфера positive
31963,id_4,"And in general, a very good institution.",institution positive,28-39,А вцелом очень даже неплохое заведение.,заведение positive
18372,id_4,The cooks are excellent cooks with a bang.,Cooks positive,4-9,Повара отличные готовят на ура.,Повара positive
11770,id_12,My husband and I have never tasted such a well-made steak anywhere.,steak positive,52-57,Мы с мужем нигде не пробовали такого здорово сделанного стейка.,стейка positive
1052,id_10,"When our waitress nevertheless deigned to appear (we were sitting almost at the entrance), we refused the steak, but it magically ended up on the table after 5 minutes and had to explain to the waitress for a long time that no one would eat it! ...",waitress negative,9-17,"Когда наша официантка все таки соизволила появиться (сидели мы почти у входа), от стейка мы отказались, но он волшебным образом всё равно оказался на столе уже через 5 минут и пришлось долго объяснять официантке, что его уже никто есть не будет!...",официантка negative
14177,id_6,"Small, cozy, croutons from our own delicious bread brighten up the expectation of meals.",croutons from our own delicious bread positive,13-50,"Маленькое, уютное, сухарики из собственного вкусного хлеба скрашивают ожидание блюд.",сухарики из собственного вкусного хлеба positive
21716,id_1,"We always talked with the manager Ekaterina, who answered all our questions, in many ways went to meet us, and everything that was agreed was done.",manager positive,26-33,"Общались всегда с менеджером Екатериной, которая отвечала на все наши вопросы, во многом шла нам на встречу, и всё, что было договорено - было сделано.",менеджером positive
10663,id_15,"There were no doubts about choosing a restaurant for the wedding, I hope that on the most important day of our life we ​​will also be satisfied, this week we are going to order :).",restaurant positive,38-48,"Сомнений по поводу выбора ресторана на свадьбу не возникло, надеюсь, что в самый важный день нашей жизни мы тоже останемся довольны, на этой неделе идем заказывать :).",ресторана positive
31778,id_7,"I don’t complain about the service either, although it’s still difficult to call ideal.",service neutral,27-34,"На обслуживание тоже не жалуюсь, хотя и идеальным пока назвать сложным.",обслуживание neutral
19817,id_19,"This is the only place in St. Petersburg where I calmly eat sushi and rolls, despite my pregnancy.",sushi positive <sep> rolls positive,60-65 <sep> 70-75,"Это единственное место в Петербурге, где я спокойно ем суши и роллы, не смотря на беременность.",место positive <sep> суши positive <sep> роллы positive
13252,id_7,"All the kebabs, and we ordered them from both veal and beef and pork, were excellent.",kebabs positive <sep> veal positive <sep> beef positive <sep> pork positive,8-14 <sep> 46-50 <sep> 55-59 <sep> 64-68,"Все шашлыки, а мы заказывали их и из телятины и из говядины и из свинины, были превосходны.",шашлыки positive <sep> телятины positive <sep> говядины positive <sep> свинины positive
17572,id_12,"Hot, too, very pleased.",Hot positive,0-3,Горячее тоже очень порадовало.,Горячее positive
18518,id_9,"By the way, they make ice cream themselves!",ice cream positive,22-31,"Кстати, мороженое они готовят сами!",мороженое positive
35635,id_8,"Next, a waiter approached us, who, it seemed to me, did not even open the menu, unlike me, who studied it in 20 minutes of waiting!",waiter negative,8-14,"Далее к нам подошел официант, который как мне показалось, меню даже не открывал, в отличии меня, изучившей его за 20 минут ожидания!",официант negative
21856,id_5,The service is top notch.,Service positive,4-11,Обслуживание на высшем уровне.,Обслуживание positive
2073,id_3,"Yes, decent interior, decent kitchen ... but everything else is just awful.",interior neutral <sep> kitchen neutral,12-20 <sep> 29-36,"Да, неплохой интерьер, неплохая кухня... но все остальное просто ужас.",интерьер neutral <sep> кухня neutral
1749,id_5,"I took myself a tiramisu, just awesome!",tiramisu positive,16-24,"Я взяла себе тирамису, просто обалденный!",тирамису positive
16378,id_2,"Interior - In general, it is quite thematic, excluding the already mentioned column in the hall and there may be a lack of light in the main hall, I, like many who wrote here, like the bright hall more, it is much more comfortable, the only thing is to pay attention to the cleanliness ",Interior neutral <sep> column negative <sep> bright hall positive,0-8 <sep> 77-83 <sep> 185-196,"Интерьер - В целом достаточно тематично, исключая уже упомянутую кем-то колонку в зале и может быть недостаток света в главном зале, мне, как и многим, кто здесь писал больше нравится светлый зал, он намного уютнее, единственное - стоит обратить внимание на чистоту скатертей, не всегда идеально.",Интерьер neutral <sep> колонку negative <sep> света в главном зале negative <sep> светлый зал positive <sep> чистоту скатертей negative
11421,id_2,"Excellent service, everything was brought and taken away quickly and politely.",service positive,10-17,"Отличное обслуживание, все приносили-уносили быстро и вежливо.",обслуживание positive
12880,id_6,"They didn’t leave a tip, because I think that the staff of this establishment has already earned a “tea” for themselves.",staff negative,50-55,"Чаевые не оставили,так как считаю,что персонал этого заведения уже заработал себе на ""чай"".",персонал negative <sep> заведения negative
11027,id_7,All details are thought out to the smallest detail and together create a wonderful atmosphere of warmth and comfort.,atmosphere positive,83-93,Все детали продуманы до мелочей и вместе создают замечательную атмосферу тепла и комфорта.,атмосферу positive
1289,id_3,"Always friendly service staff at any time, in person and by phone.",service staff positive,16-29,"Всегда приветливый обслуживающий персонал в любое время, при личном общении и по телефону.",обслуживающий персонал positive
19265,id_2,"Like most of the friends who visited this place, I liked the interior, it is very conducive to friendly, warm communication.",interior positive,61-69,"Как и большинству знакомых, посетивших данное место, понравился интерьер, очень располагает к дружескому, теплому общению.",место positive <sep> интерьер positive
24217,id_5,A wardrobe is also present.,Wardrobe neutral,2-10,Гардероб тоже присутствует.,Гардероб neutral
3647,id_6,The waitresses are cute girls.,Waitresses positive,4-14,Официантки симпатичные девочки.,Официантки positive
13623,id_8,All the food looked appetizing and the portion size was decent.,food positive,8-12,"Вся еда на вид была аппетитная, размер порций достойный.",еда positive <sep> порций positive
11155,id_14,Freshly squeezed juice and bread were delicious (I have never eaten such bread),bread positive,27-32,Свежевыжатый сок и хлеб были вкусными (такого хлеба никогда не ела),Свежевыжатый сок positive <sep> хлеб positive <sep> хлеба positive
27620,id_13,Liked only the coffee.,coffee positive,15-21,Понравился только кофе.,кофе positive
34232,id_2,There are also comfortable sofas and a round table for a large company.,sofas positive,27-32,Есть и удобные диванчики и круглый стол для большой компании.,диванчики positive
20861,id_1,"Several rooms are conveniently located, although a non-smoking room is located right at the entrance.",non-smoking room negative,51-67,"Несколько залов удобно расположены, правда зал для некурящих расположен прямо при входе.",залов positive <sep> зал для некурящих negative
1052,id_4,"The interior is pleasant: there is a wardrobe, sofas, dim lights, unobtrusive music (we even once stumbled upon a saxophonist there), a pleasant atmosphere ...",Interior positive <sep> wardrobe positive <sep> sofas positive <sep> music positive <sep> atmosphere positive,4-12 <sep> 37-45 <sep> 47-52 <sep> 78-83 <sep> 145-155,"Интерьер приятный: есть гардероб, диваны, приглушенный свет, ненавязчивая музыка (даже как-то раз наткнулись там на саксофониста), приятная атмосфера...",Интерьер positive <sep> гардероб positive <sep> диваны positive <sep> музыка positive <sep> атмосфера positive
30368,id_8,From hot dishes I can recommend Fish,Fish positive,32-36,"Из горячих блюд могу посоветовать Фиш & Чипс, Стрейк Нью-Йорк.",Фиш & Чипс positive <sep> Стрейк Нью-Йорк positive
12863,id_5,"Of all the Japanese cuisine establishments, this is the best, we will come there again until November 20 ... for a special offer !!!!",Japanese cuisine establishments positive,11-42,"Из всех заведений японской кухни - это самое лучшее, придем туда еще раз до 20 ноября...по акции!!!!",заведений японской кухни positive
16714,id_6,"Unfortunately, I didn’t appreciate the interior ... on a level, but no more, although it may not be necessary for a pleasant dinner.",Interior neutral,39-47,"Интерьер к сожалению не оценил...на уровне, но не более, хотя может быть для приятного обеда более и не надо.",Интерьер neutral <sep> обеда positive
14031,id_2,Already at the first meeting with the restaurant (when ordering) I liked everything.,restaurant positive,38-48,Уже при первой встрече с рестораном (при заказе) все понравилось.,рестораном positive
11027,id_15,And also an excellent Caucasian bazaar.,Caucasian bazaar positive,22-38,А еще отличный кавказский базар.,кавказский базар positive
