review_id,sentences_ids,sentences_texts,sentences_opinions,texts_trans,opinions_trans
1335,2768,"The only thing I didn't learn in my research was the software I would need like privacy protection and warranty protection, in case it gets broken, or crashes etc.",software neutral,"Lo único que no aprendí en mi investigación fue el software que necesitaría, como protección de privacidad y protección de garantía, en caso de que se rompa o se bloquee, etc.",software neutral
1255,913," A MONTH LATER, we reinstall the OS (Vista).",OS (Vista) negative,"UN MES DESPUÉS, reinstalamos el SO (Vista).",SO (Vista) negative
1653,2596,This system came loaded with Windows 7 Starter.,Windows 7 Starter neutral,Este sistema vino cargado con Windows 7 Starter.,Inicio de Windows 7 neutral
543,2276,"I connect a LaCie 2Big external drive via the firewire 800 interface, which is useful for Time Machine.",LaCie 2Big external drive neutral <sep> firewire 800 interface positive <sep> Time Machine neutral,"Conecto una unidad externa LaCie 2Big a través de la interfaz firewire 800, que es útil para Time Machine.",Unidad externa LaCie 2Big neutral <sep> interfaz firewire 800 positive <sep> Máquina del tiempo neutral
1137,2413,"The Mac takes about the same amount of starting-up time as the average PC, but keeps itself cleaned up and ready to use.",starting-up time positive,"La Mac tarda aproximadamente la misma cantidad de tiempo de inicio que una PC promedio, pero se mantiene limpia y lista para usar.",hora de puesta en marcha positive
2783,1496,"All of the programs (Keynote, Pages, Numbers) have an option to save your documents as Microsoft compatible, which really eliminates the need for the actual.",programs positive <sep> Keynote neutral <sep> Pages neutral <sep> Numbers neutral,"Todos los programas (Keynote, Pages, Numbers) tienen una opción para guardar sus documentos como compatibles con Microsoft, lo que realmente elimina la necesidad de los archivos reales.",programas positive <sep> Fundamental neutral <sep> Paginas neutral <sep> Números neutral
1548,2948,The only thing is that the battery won't last more than 1/2 an hour.,battery negative,Lo único es que la batería no durará más de 1/2 hora.,batería negative
1665,1056,"Before, I reloaded with Windows 7 Ultimate and used only the downloaded drivers from Acer's site.",drivers neutral <sep> Windows 7 Ultimate neutral,"Antes, recargué con Windows 7 Ultimate y usé solo los controladores descargados del sitio de Acer.",conductores neutral <sep> Windows 7 Ultimate neutral
277,260,"oh yeah, and if the fancy webcam breaks guess who you have to send it to to get it fixed?",webcam negative,"Ah, sí, y si la elegante cámara web se rompe, ¿adivina a quién tienes que enviársela para que la arregle?",cámara web negative
2219,834,"This laptop looks great on the surface: 17"" inch screen, good  price-point, nice appearance, boots up quickly, runs fast etc.","17"" inch screen positive <sep> price-point positive <sep> appearance positive <sep> boots up positive <sep> runs positive","Esta computadora portátil se ve muy bien en la superficie: pantalla de 17 pulgadas, buen precio, apariencia agradable, se inicia rápidamente, funciona rápido, etc.","Pantalla de 17 "" positive <sep> punto de precio positive <sep> apariencia positive <sep> arranca positive <sep> carreras positive"
2091,1406,Many of my classmates computers hard drives crashed.,hard drives negative,Muchos de los discos duros de las computadoras de mis compañeros de clase se bloquearon.,unidades de disco duro negative
2351,2984,"My husband uses it mostly for games, email and music.",games neutral,"Mi esposo lo usa principalmente para juegos, correo electrónico y música.",juegos neutral
1708,223,It just works flawlessly!,works positive,¡Funciona perfectamente!,obras positive
534,714,I can't say enough of how satisfied I am with their product and help aftermarket.,product and help aftermarket positive,No puedo decir lo suficiente sobre lo satisfecho que estoy con su producto y ayuda al mercado de accesorios.,producto y ayuda del mercado de accesorios positive
577,2174,"Not to mention, the battery life is absolutely amazing.",battery life positive,Sin mencionar que la duración de la batería es absolutamente asombrosa.,duración de la batería positive
1992,2156,"Of course, for a student, weight is always an issue.",weight neutral,"Por supuesto, para un estudiante, el peso siempre es un problema.",peso neutral
2528,2682,"Not sure how I recommend it for quality gaming, as I have a desktop rig for that reason.",gaming negative,"No estoy seguro de cómo lo recomiendo para juegos de calidad, ya que tengo una plataforma de escritorio por esa razón.",juego de azar negative
228,2465,"Since I keyboard over 100 wpm, I look for a unit that has a comfortble keyboard (no keys sticking or lagging, strange configuration of ""extra key"", etc.","keyboard positive <sep> keys positive <sep> configuration of ""extra key"" positive","Como escribo más de 100 palabras por minuto, busco una unidad que tenga un teclado cómodo (sin teclas pegadas o retrasadas, configuración extraña de ""tecla extra"", etc.","teclado positive <sep> teclas positive <sep> configuración de ""llave extra"" positive"
300,1566,Only thing I would want to add to this is an internal bluray read/write drive.,bluray read/write drive negative,Lo único que me gustaría agregar a esto es una unidad de lectura / escritura bluray interna.,unidad de lectura / escritura bluray negative
2023,2671,"while about 8 years ago, I hope that the quality has changed.",quality negative,"mientras que hace unos 8 años, espero que la calidad haya cambiado.",calidad negative
700,240,Skype is just so dang cool with this machine too.,Skype positive,Skype también es genial con esta máquina.,Skype positive
1987,1977,"I saw walmart had the same computer for about $650 but still knowing what I know now,I would not buy it at that price.",price negative,"Vi que Walmart tenía la misma computadora por alrededor de $ 650, pero aún sabiendo lo que sé ahora, no la compraría a ese precio.",precio negative
2736,1302,I guess he was the technical person.,technical person neutral,Supongo que era el técnico.,persona técnica neutral
2904,1992,"Anyway, in early July of this year, the DVD burner stopped working, and the computer stared having issues with power supply.",DVD burner negative <sep> power supply negative,"De todos modos, a principios de julio de este año, la grabadora de DVD dejó de funcionar y la computadora empezó a tener problemas con la fuente de alimentación.",Quemador de dvd negative <sep> fuente de alimentación negative
573,2564,My kids (and dogs) destroyed two power cords by pulling on them.,power cords neutral,Mis hijos (y perros) destruyeron dos cables de alimentación tirando de ellos.,cables de alimentación neutral
2761,1087,"EITHER WAY, THE KEYBOARD IS UNSATISFACTORY.",KEYBOARD negative,"DE TODAS LAS MANERAS, EL TECLADO NO ES SATISFACTORIO.",TECLADO negative
719,1532,My sister has the same Mac as me and she is in a band and uses GarageBand to record and edit.,GarageBand neutral,"Mi hermana tiene la misma Mac que yo, está en una banda y usa GarageBand para grabar y editar.",Banda de garage neutral
1702,1082,Sony parts reliability and quality of service is recenlty the worst.,service negative,La confiabilidad de las piezas de Sony y la calidad del servicio son las peores.,Servicio negative
1942,1459,  i have tried to charge on different batteries with no luck.,batteries negative,He intentado cargar con diferentes baterías sin suerte.,pilas negative
750,1373,"I noticed windows has a new system called Windows 7, what about us Vista users?  They should get all the bugs out of Vista before investing in a new system.",Windows 7 neutral <sep> Vista neutral <sep> Vista negative <sep> windows neutral,"Noté que Windows tiene un nuevo sistema llamado Windows 7, ¿qué pasa con nosotros, los usuarios de Vista? ",Windows 7 neutral <sep> Vista neutral <sep> Vista negative <sep> ventanas neutral
856,948,  The casing of the power cord fried and shocked my husband when he pulled it out of the socket.,casing of the power cord negative,La carcasa del cable de alimentación se frió y sorprendió a mi esposo cuando lo sacó del enchufe.,carcasa del cable de alimentación negative
3000,29,"I had to adjust my mousepad sensitivity, because it is very sensitive.",mousepad sensitivity negative,"Tuve que ajustar la sensibilidad de mi mousepad, porque es muy sensible.",sensibilidad del mousepad negative
1773,267,The machine has a bluray player the book has no mention of it or how to connect it to your HDTV.,bluray player neutral <sep> book negative,"La máquina tiene un reproductor de bluray, el libro no menciona ni cómo conectarlo a su HDTV.",reproductor Blu-ray neutral <sep> libro negative
511,1529,A mac is very easy to use and it simply makes sense.,use positive,Una mac es muy fácil de usar y simplemente tiene sentido.,usar positive
1507,61,What I'd like is for the laptop to run well without having to purchase additional memory.,memory negative <sep> run neutral,Lo que me gustaría es que la computadora portátil funcione bien sin tener que comprar memoria adicional.,memoria negative <sep> correr neutral
1363,1885,"If internet connectivity is important I would recommend going with a dell net book for 50 bucks more, or buy a USB wireless card.",internet connectivity neutral <sep> USB wireless card neutral,"Si la conectividad a Internet es importante, recomendaría comprar un dell netbook por 50 dólares más o comprar una tarjeta inalámbrica USB.",conectividad a Internet neutral <sep> Tarjeta inalámbrica USB neutral
454,2943,Its fast and another thing I like is that it has three USB ports.,USB ports positive,Es rápido y otra cosa que me gusta es que tiene tres puertos USB.,Puertos USB positive
2128,2761,It's even easy to hook up to other wireless networks.,hook up to other wireless networks positive,Incluso es fácil conectarse a otras redes inalámbricas.,conectarse a otras redes inalámbricas positive
1292,2655,Great product by Apple with the new great looking design.,design positive,Gran producto de Apple con el nuevo diseño de gran apariencia.,diseño positive
841,285,It doesnt work worth a damn.,work negative,No vale la pena un carajo.,trabaja negative
1634,1067,Unless you need the Bluetooth 3.,Bluetooth 3 neutral,A menos que necesite el Bluetooth 3.,Bluetooth 3 neutral
997,1986,I had to re-install Windows within two weeks of the purchase and soon discovered cracks in the screen hinges.,Windows negative <sep> screen hinges negative,Tuve que reinstalar Windows dentro de las dos semanas posteriores a la compra y pronto descubrí grietas en las bisagras de la pantalla.,Ventanas negative <sep> bisagras de pantalla negative
2482,542,power supply went bad after 2 weeks --,power supply negative,la fuente de alimentación se estropeó después de 2 semanas -,fuente de alimentación negative
1262,940,"  I definitely suggest getting an extended warranty, you will probably need it!",extended warranty positive,"Definitivamente sugiero obtener una garantía extendida, ¡probablemente la necesitará!",garantía extendida positive
1334,1531,"The programs are great, like iphoto (love the editing capabilities), imail (which can incorporate with the address book on the ipod and ipad), imovie, etc.",programs positive <sep> iphoto positive <sep> imail positive <sep> imovie positive,"Los programas son geniales, como iphoto (me encantan las capacidades de edición), imail (que se puede incorporar con la libreta de direcciones en el ipod y el ipad), imovie, etc.",programas positive <sep> iphoto positive <sep> imail positive <sep> imovie positive
428,1844,"  upon giving them the serial number the first thing I was told, was that it was out of warranty and I could pay to have it repaired.",warranty neutral,"al darles el número de serie, lo primero que me dijeron fue que estaba fuera de garantía y que podía pagar para que lo repararan.",garantía neutral
2748,927,"So then you may be lucky to get ahold to someone who understands that its no good and they will let you send it back, but of course you are taking a chance of them testing it out to see what has happened, and they tell you that it was not on their side , then you are stuck paying for the repair (the price of a new one).",price negative,"Entonces, puede tener la suerte de comunicarse con alguien que entienda que no es bueno y le permitirán devolvérselo, pero, por supuesto, se arriesga a que lo prueben para ver qué ha sucedido, y le dicen que ",precio negative
1903,486,"That included the extra Sony Sonic Stage software, the speakers and the subwoofer I got (that WAS worth the money), the bluetooth mouse for my supposedly bluetooth enabled computer, the extended life battery and the Docking port.",Sony Sonic Stage software neutral <sep> speakers positive <sep> subwoofer positive <sep> extended life battery neutral <sep> Docking port neutral <sep> bluetooth mouse neutral <sep> bluetooth enabled negative,"Eso incluía el software adicional Sony Sonic Stage, los parlantes y el subwoofer que obtuve (que valió la pena el dinero), el mouse bluetooth para mi computadora supuestamente habilitada para bluetooth, la batería de duración extendida y el puerto de acoplamiento.",Software Sony Sonic Stage neutral <sep> Altavoces positive <sep> subwoofer positive <sep> batería de larga duración neutral <sep> Puerto de atraque neutral <sep> ratón bluetooth neutral <sep> bluetooth habilitado negative
193,2296,You won't have to spend gobs of money on some inefficient virus program that needs to be updated every month and that constantly drains your wallet.,virus program negative,No tendrá que gastar montones de dinero en algún programa de virus ineficaz que debe actualizarse cada mes y que agota constantemente su billetera.,programa de virus negative
2320,1744,Supplied software: The software that comes with this machine is greatly welcomed compared to what Windows comes with.,Supplied software neutral <sep> software positive <sep> Windows negative,Software suministrado: el software que viene con esta máquina es muy bienvenido en comparación con lo que viene con Windows.,Software suministrado neutral <sep> software positive <sep> Ventanas negative
2650,701,The battery life also doesn't keep up with the claim but still I think macbook is much ahead from the rest of the pack.,battery life negative,"La duración de la batería tampoco se mantiene al día con lo que se dice, pero aún así creo que el macbook está muy por delante del resto del paquete.",duración de la batería negative
411,490,But Sony said we could send it back and be charged for adding the bluetooth an additional seventy something dollars.,adding the bluetooth negative,Pero Sony dijo que podríamos devolverlo y cobrarnos por agregar el bluetooth setenta y tantos dólares adicionales.,agregando el bluetooth negative
2094,1775,"The 13"" Macbook Pro just fits in my budget and with free shipping and no tax to CA this is the best price we can get for a great product.",shipping positive <sep> price positive <sep> budget positive,"La Macbook Pro de 13 ""se ajusta a mi presupuesto y con envío gratuito y sin impuestos a California, este es el mejor precio que podemos obtener por un gran producto.",Envío positive <sep> precio positive <sep> presupuesto positive
97,1524,"If a website ever freezes (which is rare), its really easy to force quit.",force quit positive,"Si un sitio web se congela alguna vez (lo cual es raro), es muy fácil forzar el cierre.",forzar la salida positive
1475,1545,"I use this for my tutoring business, and since I'm always bouncing from student to student, it is ideal for portability and battery life (yes, it gets the 8 hours as advertised!).",portability positive <sep> battery life positive,"Lo uso para mi negocio de tutoría y, dado que siempre paso de un estudiante a otro, es ideal para la portabilidad y la duración de la batería (sí, ¡obtiene las 8 horas como se anuncia!).",portabilidad positive <sep> duración de la batería positive
2186,1819,"It didn't come with any software installed outside of windows media, but for the price, I was very pleased with the condition and the overall product.",software negative <sep> windows media neutral <sep> price positive,"No venía con ningún software instalado fuera de los medios de Windows, pero por el precio, estaba muy satisfecho con la condición y el producto en general.",software negative <sep> Windows Media neutral <sep> precio positive
2468,1794,"I love the solid machined aluminum frame, and the keyboard is the best of any laptop I've used.",machined aluminum frame positive <sep> keyboard positive,Me encanta el marco de aluminio macizo mecanizado y el teclado es el mejor de todos los portátiles que he usado.,marco de aluminio mecanizado positive <sep> teclado positive
890,1085,"WHEN TYPING, LETTERS AND SPACES ARE FREQUENTLY OMITTED REQUIRING THE USER TO REDO MANY WORDS AND SENTENCES.",TYPING negative,"CUANDO ESCRIBE, LAS LETRAS Y LOS ESPACIOS SE OMITIRAN CON FRECUENCIA, REQUERIENDO QUE EL USUARIO REHIERA MUCHAS PALABRAS Y ORACIONES.",MECANOGRAFÍA negative
1655,171,The battery gets so HOT it is scary.,battery negative,La batería se calienta tanto que da miedo.,batería negative
1885,14,"Not too much ""junk"" software to remove.",software positive,"No hay mucho software ""basura"" para eliminar.",software positive
549,744,The Aspire wont even boot past the Acer screen with a Droid (I have tried both Motorola and HTC) plugged into the USB port.,Acer screen negative <sep> USB port negative <sep> boot negative,El Aspire ni siquiera arranca más allá de la pantalla de Acer con un Droid (he probado tanto Motorola como HTC) conectado al puerto USB.,Pantalla de Acer negative <sep> Puerto USB negative <sep> bota negative
898,1842,  The lcd screen stopped working on mine after 10 months.,lcd screen negative,La pantalla LCD dejó de funcionar en la mía después de 10 meses.,pantalla LCD negative
508,2669,Sometimes you really have to tap the pad to get it to worki,pad negative,"A veces, realmente tienes que tocar la almohadilla para que funcione.",almohadilla negative
837,1037,"The driver updates don't fix the issue, very frustrating.",driver updates negative,"Las actualizaciones del controlador no solucionan el problema, es muy frustrante.",actualizaciones de controladores negative
1510,2463,It works exactly like it did the day I took it out of the box.,works positive,Funciona exactamente como lo hizo el día que lo saqué de la caja.,obras positive
1213,2637,Delivery was early too.,Delivery positive,La entrega también fue anticipada.,Entrega positive
52,3073,The best thing about this laptop is the price along with some of the newer features.,price positive <sep> features positive,Lo mejor de esta computadora portátil es el precio junto con algunas de las características más nuevas.,precio positive <sep> características positive
1344,2709,Keys stick periodically and I havent had the laptop for 45 days yet.,Keys negative,Las teclas se pegan periódicamente y todavía no he tenido la computadora portátil durante 45 días.,Teclas negative
343,4,I bought a protector for my key pad and it works great :),protector neutral <sep> key pad positive,Compré un protector para mi teclado y funciona muy bien :),protector neutral <sep> teclado positive
1901,881,"After 2 months of complaints, Asus finally sent the right power supply to my techies.",power supply neutral <sep> techies neutral,"Después de 2 meses de quejas, Asus finalmente envió la fuente de alimentación adecuada a mis técnicos.",fuente de alimentación neutral <sep> técnicos neutral
2941,1948,You can't even get a satellite card which is why I bought to begin with.,satellite card negative,"Ni siquiera puedes conseguir una tarjeta satelital, por eso la compré para empezar.",tarjeta satelital negative
2267,3031,I know what 7 hrs of battery looks like.,battery positive,Sé lo que parecen 7 horas de batería.,batería positive
253,3020,"It is everything I'd hoped it would be from a look and feel standpoint, but somehow a bit more sturdy.",look and feel standpoint positive,"Es todo lo que esperaba que fuera desde el punto de vista de la apariencia, pero de alguna manera un poco más resistente.",mira y siente el punto de vista positive
378,2138,"With a mac you don't have to worry about antivirus software or firewall, it's so wonderful.",antivirus software neutral <sep> firewall neutral,"Con una Mac, no tiene que preocuparse por el software antivirus o el firewall, es maravilloso.",software antivirus neutral <sep> cortafuegos neutral
1230,2592,I wasn't a big fan of the Netbooks but this one was very well designed.,designed positive,"No era un gran admirador de los netbooks, pero este estaba muy bien diseñado.",diseñado positive
1329,2250,iPhotos is an excellent program for storing and organizing photos.,iPhotos positive <sep> program positive,iPhoto es un excelente programa para almacenar y organizar fotos.,fotos positive <sep> programa positive
1411,219,The macbooks are small enough to be very portable yet hold tons of information and performance.,performance positive,"Los macbooks son lo suficientemente pequeños como para ser muy portátiles y, sin embargo, contienen toneladas de información y rendimiento.",rendimiento positive
27,2759,This laptop meets every expectation and Windows 7 is great!,Windows 7 positive,¡Esta computadora portátil cumple con todas las expectativas y Windows 7 es excelente!,Windows 7 positive
2693,2314,"Applications open in seconds and there are no lags, hiccups or awkward moments when you wonder whether your computer is out for tea.",Applications positive,"Las aplicaciones se abren en segundos y no hay retrasos, contratiempos o momentos incómodos en los que se pregunta si su computadora está fuera a tomar el té.",Aplicaciones positive
2460,1902,  The screen almost looked like a barcode when it froze.,screen negative,La pantalla casi parecía un código de barras cuando se congeló.,pantalla negative
1142,2448,The pictures are clear as can be.,pictures positive,Las imágenes son lo más claras posible.,imágenes positive
2852,543,after much effort and 10 days ASUS replaced itThe WiFi is very weak.,WiFi negative,"después de mucho esfuerzo y 10 días, ASUS lo reemplazó El WiFi es muy débil.",Wifi negative
2798,1392,sometimes you will be moving your finger and the pointer will not even move.,pointer negative,"a veces, moverá el dedo y el puntero ni siquiera se moverá.",puntero negative
2019,2904,"I also love the small, convenient size of my laptop, making it a perfect tool for my academic studies.",size positive,"También me encanta el tamaño pequeño y conveniente de mi computadora portátil, lo que la convierte en una herramienta perfecta para mis estudios académicos.",Talla positive
161,1488,"There is no need to purchase virus protection for Mac, which saves me a lot of time and money.",virus protection for Mac positive,"No es necesario comprar protección antivirus para Mac, lo que me ahorra mucho tiempo y dinero.",protección antivirus para Mac positive
2227,2684,Good price.,price positive,Buen precio.,precio positive
393,1256,Wasted me at least 8 hours of installation time.,installation time negative,Me hizo perder al menos 8 horas de tiempo de instalación.,tiempo de instalación negative
290,1742,"Size: I know 13 is small (especially for a desktop replacement) but with an external monitor, who cares.",Size negative <sep> external monitor neutral,"Tamaño: Sé que 13 es pequeño (especialmente para un reemplazo de escritorio) pero con un monitor externo, a quién le importa.",Tamaño negative <sep> monitor externo neutral
2485,44,I regret buying it before understanding how awful it is to use.,use negative,Lamento haberlo comprado antes de comprender lo horrible que es usarlo.,usar negative
2208,2090,"Great product, very easy to use and great graphics.",graphics positive <sep> use positive,"Gran producto, muy fácil de usar y excelentes gráficos.",gráficos positive <sep> usar positive
551,1963,The battery life was shorter than expected.,battery life negative,La duración de la batería fue más corta de lo esperado.,duración de la batería negative
540,1973,Microsoft word was not on it andI had to buy it seperately.,Microsoft word negative,Microsoft Word no estaba en él y tuve que comprarlo por separado.,Microsoft Word negative
1202,1698,MY ONLY PROBLEM IS I CAN NOT REG. THE PRODUCT KEY.,PRODUCT KEY negative,MI ÚNICO PROBLEMA ES QUE NO PUEDO REG. ,CLAVE DE PRODUCTO negative
368,505,"They sent out the box right away for me to send in my computer, they paid postage and whatnot, but when I got my computer back it still wasn't running right, and now my CD drive wasn't reading anything!",CD drive negative <sep> running negative,"Enviaron la caja de inmediato para que la enviara en mi computadora, pagaron los gastos de envío y todo eso, pero cuando recuperé mi computadora todavía no funcionaba bien, ¡y ahora mi unidad de CD no estaba leyendo nada!",unidad de CD negative <sep> corriendo negative
2853,925,You can call HP and they want you to buy more software to fix it.,software neutral,Puede llamar a HP y quieren que compre más software para solucionarlo.,software neutral
1696,2220,"The computer loads in about a 1/10th of the time that my PC did, and I have all of the programs that were on my PC.",programs positive <sep> loads positive,"La computadora se carga aproximadamente en una décima parte del tiempo que lo hizo mi PC, y tengo todos los programas que estaban en mi PC.",programas positive <sep> cargas positive
1245,2490,2nd Best computer in the world  only one way this computer might become the best is that it needs to upgreade patches  to make less easier for people to hack into,patches negative,"La segunda mejor computadora del mundo, la única forma en que esta computadora podría convertirse en la mejor es que necesita actualizar parches para que las personas no puedan acceder a ellos con mayor facilidad.",parches negative
2422,1676,Another Great thing is the Beast graphics.,Beast graphics positive,Otra gran cosa son los gráficos de Beast.,Gráficos de bestias positive
1492,2940,Runs smooth and quick.,Runs positive,Funciona suave y rápido.,Carreras positive
391,2811,"Fan vents to the side, so no cooling pad needed, great feature!",Fan positive <sep> cooling pad neutral <sep> feature positive,"Ventiladores laterales, por lo que no se necesita una almohadilla de enfriamiento, ¡excelente característica!",Admirador positive <sep> cojín de enfriamiento neutral <sep> característica positive
918,2871,I always have used a tower home PC and jumped to the laptop and have been very satisfied with its performance.,performance positive,Siempre he usado una PC de torre para el hogar y me he pasado a la computadora portátil y he estado muy satisfecho con su rendimiento.,rendimiento positive
1107,15,Runs fast and the regular layout keyboard is so much better.,regular layout keyboard positive <sep> Runs positive,Funciona rápido y el teclado de diseño normal es mucho mejor.,teclado de diseño regular positive <sep> Carreras positive
396,1424,My wireless system would not recognize Windows 7 and I couldn't get online to find out why.,wireless system negative <sep> Windows 7 neutral,Mi sistema inalámbrico no reconocía Windows 7 y no podía conectarme para averiguar por qué.,sistema inalámbrico negative <sep> Windows 7 neutral
2041,831,  The only thing I can imagine is that Sony jumped on early specifications for Vista requirements from Microsoft and designed it to those inadequate requirements.,Vista negative,Lo único que puedo imaginar es que Sony aprovechó las especificaciones iniciales para los requisitos de Vista de Microsoft y lo diseñó para esos requisitos inadecuados.,Vista negative
1922,3046,"So, I took it back to the apple store and they narcissist genius bar staff) fixed it by resetting the fan at boot up.",genius bar staff) negative <sep> fan neutral <sep> boot up neutral,"Entonces, lo llevé de regreso a la tienda de Apple y el personal del bar genio narcisista lo arreglaron reiniciando el ventilador al arrancar.",personal del bar genial) negative <sep> admirador neutral <sep> arrancar neutral
1595,2806,"the hinge design forced you to place various connections all around the computer, left right and front.",hinge design negative,"el diseño de la bisagra le obligaba a colocar varias conexiones alrededor de la computadora, de izquierda a derecha y al frente.",diseño de bisagra negative
2560,503,"I have never really been big on downloading anything so I wasn't too worried about getting a virus, plus I thought I was protected by Norton.",Norton negative,"Nunca me ha gustado mucho descargar nada, así que no me preocupaba demasiado contraer un virus, y además pensaba que Norton me protegía.",Norton negative
2607,1480,"My friend reports the notebook is astonishing in performance, picture quality, and ease of use.",performance positive <sep> picture quality positive <sep> use positive,"Mi amigo informa que el portátil es asombroso en rendimiento, calidad de imagen y facilidad de uso.",rendimiento positive <sep> calidad de imagen positive <sep> usar positive
1442,2539,"i am a huge computer person i love anykind of computer that works well, but when i got this one i was so happy with the way it works and how it runs its amazing.",runs positive,"Soy una gran persona de las computadoras, amo cualquier tipo de computadora que funcione bien, pero cuando obtuve esta, estaba tan feliz con la forma en que funciona y cómo funciona, es increíble.",carreras positive
516,2291,There is no need to open a program first and the cliick open or import.,program positive,No es necesario abrir un programa primero y hacer clic en abrir o importar.,programa positive
2273,1658,"Garageband is more for the musicians, and the laptop is equipped with a good working microphone, good enough for beginners and musicians at the intermediate level.",Garageband neutral <sep> microphone positive,"Garageband es más para los músicos, y la computadora portátil está equipada con un micrófono que funciona bien, lo suficientemente bueno para principiantes y músicos de nivel intermedio.",Banda de garage neutral <sep> micrófono positive
2746,2252,"In addition, there is photo detection software that will allow you to group all the photos together based upon the people in the picture.",photo detection software positive,"Además, existe un software de detección de fotos que le permitirá agrupar todas las fotos en función de las personas en la imagen.",software de detección de fotos positive
1361,2765,I finally decided on this laptop because it was the right price for what I need it.,price positive,Finalmente me decidí por esta computadora portátil porque tenía el precio adecuado para lo que la necesitaba.,precio positive
628,2785,"Also, the extended warranty was a problem.",extended warranty negative,"Además, la garantía extendida fue un problema.",garantía extendida negative
2251,2963,"Other than that, I would recommend this to someone in need of a cheap laptop with semi-decent gaming capabilities.",gaming positive,"Aparte de eso, se lo recomendaría a alguien que necesite una computadora portátil barata con capacidades de juego semi-decentes.",juego de azar positive
1544,1329,The people there just changed for me on the spot and I got a new arm piece and they didn't even request for a receipt.,arm piece positive,La gente se cambió por mí en el acto y obtuve una nueva pieza para el brazo y ni siquiera pidieron un recibo.,pieza de brazo positive
1350,2426,I personally like the gaming look but needed a machine that delivered gaming performance while still looking professional in front of my customers.,gaming look positive <sep> gaming performance positive,"Personalmente, me gusta el aspecto de los juegos, pero necesitaba una máquina que ofreciera un rendimiento de juego sin dejar de lucir profesional frente a mis clientes.",mirada de juego positive <sep> rendimiento de juego positive
2865,2223,"The only drawback for me is how dirty the screen gets, and rather quickly too.",screen negative,"El único inconveniente para mí es lo sucia que se pone la pantalla, y con bastante rapidez también.",pantalla negative
1190,2266,"As a lifelong Windows user, I was extremely pleased to make the change to Mac.",Windows negative,"Como usuario de Windows de toda la vida, me complació mucho hacer el cambio a Mac.",Ventanas negative
2140,945,  Again I sent it back and they replaced the motherboard and some fan inside.,motherboard neutral <sep> fan neutral,Nuevamente lo devolví y reemplazaron la placa base y un ventilador en el interior.,tarjeta madre neutral <sep> admirador neutral
595,612,Apple care included.,Apple care neutral,Cuidado de Apple incluido.,Apple Care neutral
2966,617,"No luck, although I waited for hours on the phone-Visited MacHouse, they stated the their call center is down due to too many phonecalls (difficult to believe).",call center negative,"No tuve suerte, aunque esperé durante horas en el MacHouse visitado por teléfono, dijeron que su centro de llamadas no funciona debido a demasiadas llamadas telefónicas (difícil de creer).",centro de llamadas negative
2997,908,"Also, my sister got the exact same laptop (since they were so cheap) and after 8 months, the screen split in half just from everyday use.",screen negative,"Además, mi hermana compró exactamente la misma computadora portátil (ya que eran muy baratas) y después de 8 meses, la pantalla se dividió a la mitad solo por el uso diario.",pantalla negative
1408,237,"I had my IWORKS, Itunes, Email, MS Office, network and printers set up and completely working perfectly within an hour.",IWORKS positive <sep> Itunes positive <sep> MS Office positive,"Tenía mi IWORKS, Itunes, correo electrónico, MS Office, red e impresoras configuradas y funcionando perfectamente en una hora.",YO TRABAJO positive <sep> Itunes positive <sep> MS Office positive
1172,995,"It did fairly well, other than it's poor performance, overheating and occational blue screen.",performance negative,"Lo hizo bastante bien, aparte de su bajo rendimiento, sobrecalentamiento y pantalla azul ocasional.",rendimiento negative
490,1969,I also like the acer arcade but these were reallythe only two things I liked about this laptop.,acer arcade positive,"También me gusta el arcade Acer, pero estas fueron las únicas dos cosas que me gustaron de este portátil.",Acer arcade positive
1025,1197,"Finally, the biggest problem has been tech support.",tech support negative,"Finalmente, el mayor problema ha sido el soporte técnico.",apoyo técnico negative
1117,97,"First of all, they had no record of me having the 3 year warranty I'd paid almost $400 for, and I had to call in, spend hours on their online chat service, and fax in multiple documents.",warranty negative <sep> online chat service negative,"En primer lugar, no tenían constancia de que yo tuviera la garantía de 3 años por la que había pagado casi $ 400, y tuve que llamar, pasar horas en su servicio de chat en línea y enviar por fax varios documentos.",garantía negative <sep> servicio de chat online negative
999,678,and plenty of storage with 250 gb(though I will upgrade this and the ram..),storage positive <sep> ram neutral,y mucho espacio de almacenamiento con 250 gb (aunque actualizaré esto y el ram ..),almacenamiento positive <sep> RAM neutral
834,1650,With the macbook pro it comes with freesecuritysoftware to protect it from viruses and other intrusive things from downloads and internet surfing or emails.,securitysoftware positive,Con el macbook pro viene con software de seguridad gratuito para protegerlo de virus y otras cosas intrusivas de descargas y navegación por Internet o correos electrónicos.,software de seguridad positive
160,1110,Going to bring it to service today.,service neutral,Lo voy a poner en servicio hoy.,Servicio neutral
2117,2489,"I think the manual is somewhere on the hard drive, but I rather have a hard copy.",manual neutral <sep> hard drive neutral,"Creo que el manual está en algún lugar del disco duro, pero prefiero tener una copia impresa.",manual neutral <sep> disco duro neutral
2826,952,The next time I had an issue my lightscribe wouldn't work.,lightscribe negative,"La próxima vez que tuviera un problema, mi lightcribe no funcionaría.",lightcribe negative
