review_id,sentences_ids,sentences_texts,sentences_opinions
Review-g663127-d6437804_3,id_4,"en wanneer Vicky, de gastvrouw ook maar eventjes tijd heeft komt ze met de charme van de Indische gastvrijheid zelf peilen of alles ok is en of je genoten hebt!",vicky positive
Review-g188671-d897856_1,id_2,Prima ambiance en een aantrekkelijke kaart.,kaart positive <sep> ambiance positive
Review-g230021-d742004_2,id_14,-het hapje was correct en zurig fris.,hapje neutral
Review-g230021-d742004_2,id_18,"-de fondue was lekker, de frietjes vers, de sausjes industrieel.",frietjes positive <sep> sausjes neutral <sep> fondue positive
Review-g188674-d742064_2,id_3,We hadden garnaalkroketten genomen waar je de garnalen moest zoeken.,garnaalkroketten negative
Review-g1549789-d1745655_2,id_4,"Wat ik zelf leuk vind om te doen hier is de Tapas schotel, maar ook hun village gras met bijhorende saus, hun mosselen en de legendarische Pelt stoofvlees is super lekker.",tapas schotel positive <sep> village gras met bijhorende saus positive <sep> pelt stoofvlees positive <sep> mosselen positive
Review-g188672-d3165028_1,id_4,"Toffe mensen met een fijne, vriendschappelijke en verzorgde uitstraling.",mensen positive
Review-g641788-d6213349_2,id_5,Wij zouden 2 uur onbeperkt tapas kunnen eten maar om 20.55 zei de serveerster dat de keuken om 21.00 uur gesloten was.,serveerster negative
Review-g188673-d742121_2,id_9,Zeer goede gegaarde risotto.,risotto positive
Review-g1081485-d4399506_1,id_1,"De gastvrouw kreeg van ons de vrije keuze aan tapagerechtjes, zij leverde snel aan en alhoewel alles lekker was en van goede kwaliteit, miste ik verfijning.",tapagerechtjes neutral <sep> gastvrouw positive
Review-g188673-d857948_1,id_3,Ook de langoest kon onze goedkeuring krijgen.,langoest positive
Review-g188636-d3907081_1,id_1,De keuken van à L'infintise is een unieke ervaring in geheel Antwerpen.,keuken van à l'infintise positive
Review-g188672-d3852991_3,id_1,"We zaten op het terras vol in de herfstzon, heerlijk plekje!",terras positive
Review-g188636-d5929173_3,id_2,"Gastvrijheid top, omgeving binnen en buiten om helemaal tot rust te komen en het eten om bij weg te dromen.",eten positive <sep> omgeving positive <sep> gastvrijheid positive
Review-g2546789-d4542241_3,id_1,"Zondag 30 maart, prachtig weer dus terrasje onderweg: Redelijk veel klanten en voldoende personeel dat echter totaal niet geinteresseerd was om de mensen te bedienen.",personeel negative
Review-g188671-d694742_2,id_2,"De keuken is op het niveau van de ""goede burgerkeuken"", verwacht geen topgastronomie.",keuken neutral
Review-g188650-d1162613_3,id_3,Dits is echt een toffe zaak.,zaak positive
Review-g188665-d967009_3,id_6,Spijtig genoeg kunnen we over de keuken geen oordeel vellen.,keuken neutral
Review-g188650-d4374911_4,id_2,"Heerlijke gerechten, zeer goede wijnen.",wijnen positive <sep> gerechten positive
Review-g641826-d6433742_3,id_12,Het dessert was een soortje soepje op basis van fruit en groenten en minder ons ding.,dessert neutral
Review-g188669-d740885_4,id_3,De bediening is zeer vriendelijk en snel.,bediening positive
Review-g188636-d4170392_2,id_3,Wel proberen de mensen jou met de glimlach te helpen waar ze kunnen.,mensen positive
Review-g188636-d4170392_3,id_2,"We mochten zoooveel eten, perfect!!!!",eten positive
Review-g188672-d3165028_2,id_2,Voor mij zeker het tofste en leukste restaurantje in Oostende.,restaurantje positive
Review-g188636-d4562380_4,id_3,"Elke dag zijn er dagvers bereide soepen, lichte maaltijd-gerechten, quiches en er is ook een ruim aanbod van kazen.",kazen positive <sep> soepen positive <sep> maaltijd-gerechten positive
Review-g3492038-d2669477_4,id_2,Bediening was vlot en gebeurde snel.,bediening positive
Review-g188666-d1011768_3,id_4,"Garcon, volg een cursus elementaire beleefdheid en klantvriendelijkheid ipv arrogantie en onbeleefdheid, maar dit zal door gebrek aan opvoeding zijn!",garcon negative
Review-g188671-d1164103_1,id_3,"We hadden een menu van 17 euro genomen, vooraf paté wat wel smaakte.",paté neutral
Review-g188669-d815146_1,id_1,"het intérieur is niet hip, maar degelijk.",intérieur neutral
Review-g680686-d3809665_1,id_3,"De afrekening was 4,5 euro verkeerd in ons nadeel!",afrekening negative
Review-g188671-d3162667_2,id_4,"Het ontbijt is verzorgd, vers en lekker.",ontbijt positive
Review-g188672-d742256_3,id_2,Bij het binnenkomen reeds verbaasd dat er vast tapijt ligt in heel het restaurant.,restaurant negative
Review-g641827-d4753953_1,id_5,smaakt allemaal alsof het gewoon kant en klaar maaltijden zijn opgewarmd in een microgolf.,allemaal negative
Review-g1081485-d803873_4,id_1,Vroegere bezoeken aan KC waren altijd een culinair hoogtepunt.,kc negative
Review-g188672-d2722090_4,id_10,Als ik kon zou ik het aan het restaurant zelf een bordje plaatsen om het aan alle bezoekers af te raden!!!!!!!!!!!!!!!!!!!,restaurant negative
Review-g188672-d3852991_3,id_4,Wel redelijk lekkere soep en garnalen kroketten.,garnalen kroketten neutral <sep> soep neutral
Review-g1006565-d2066794_2,id_11,De wijnkaart is een goede selectie van lekkere kwaliteitsvolle wijnen.,wijnen positive <sep> wijnkaart positive
Review-g188673-d857948_2,id_5,Moet kunnen met drie tafeltjes en toch liep de bediening niet echt vlot.,bediening negative
Review-g188636-d809942_3,id_7,De amuses en ook de gerechten hadden een verfijnde smaak.,gerechten positive <sep> amuses positive
Review-g230023-d742208_4,id_2,"Lekker veel kaas, geen uitgedroogde korst zoals je vaak tegenkomt, eigenlijk ook best luchtig.",korst negative <sep> kaas positive
Review-g641832-d2274858_4,id_4,het dessert en mignardises bij de koffie zorgden voor de perfecte afsluiter.,dessert positive <sep> mignardises positive
Review-g641835-d742342_2,id_4,Het dessert was de top of the bill met de boswandeling.,dessert positive
Review-g641826-d741899_4,id_1,"Heerlijk eten, mooie omgeving, prima bediening toch één minpunt.",eten positive <sep> omgeving positive <sep> bediening positive
Review-g188636-d3907081_4,id_3,"Het eten is fantastisch, zeer creatief, lekker, ik heb er geen woorden voor.",eten positive
Review-g188674-d742064_1,id_7,"We kregen matig voer tegen Knokke- prijzen, die omdat het casino ernaast ligt nog eens extra over de kop waren gegaan.",voer negative <sep> voer neutral
Review-g188666-d3803270_2,id_5,De bar/lounge met rokers-annex is gezellig en slaagt er elke avond in mensen te overtuigen om tevblijven plakken.,bar/lounge met rokers-annex positive
Review-g680686-d740424_2,id_3,"Ook binnen is het wel gezellig, maar buiten in de zomer is het echt super.",binnen positive <sep> buiten positive
Review-g641785-d1140849_3,id_2,"Correcte prijs voor een 3-gangen keuzemenu (telkens vis of vlees), inclusief dranken en aperitief.",3-gangen keuzemenu positive
Review-g188666-d3603065_1,id_4,"Ribbetjes excellent gekruid, hartige sausjes.",ribbetjes positive <sep> sausjes positive
Review-g188636-d5929173_4,id_5,Sombat Thai cuisine is een echte aanrader en wij gaan zeker nog eens terug.,sombat thai cuisine positive
Review-g188674-d3196804_4,id_2,De ober hebben ze uit de adams familie gehaald.,ober negative
Review-g188674-d742064_3,id_2,"Toen we vroegen of er plaats was, wou een ober ons helpen, maar deze werd bruut door een andere ober weggetrokken en liet ons staan.",ober negative
Review-g188666-d1011768_1,id_1,"Het restaurant is eigenlijk een veredeld café, waar men met een minimum aan personeel zowel mogelijk geld wil binnenrijven.",restaurant negative
Review-g780932-d3468888_4,id_4,"Bier, verschillende gerechten -op.",bier negative <sep> gerechten negative
Review-g188672-d3750960_1,id_2,"Zeer verouderd restaurant, stoffige gordijnen, zitbanken en stoelen serieus beschadigd, mosselen natuur besteld.",restaurant negative
Review-g188672-d3750960_4,id_2,"Als je graag goed eet is dit zeker niet een restaurant die je moet nemen, er zijn veel betere in Oostende, spijtig want de locatie is prachtig... op de markt",restaurant negative <sep> locatie positive
Review-g188673-d742121_2,id_4,Op het krijtbord waren er wijnsuggesties aan aan aantrekkelijke prijs.,wijnsuggesties positive
Review-g641827-d4753953_1,id_4,dranken worden geserveerd in nog half tot bijna vuile glazen (lippenstift en dergelijk meer van vorige gasten) eten is om nog maar over te zwijgen.,eten negative <sep> dranken negative
Review-g188672-d742256_2,id_3,Nadien kwam de rogge: zodanig uitgedroogd dat het onmogelijk was om het van de graat te krijgen.,rogge negative
Review-g641788-d6213349_1,id_11,"Dienster deed haar best, maar de bazin (?) mag best een cursus onthaal volgen, bah bah.",bazin negative <sep> dienster positive
Review-g188671-d694742_2,id_3,De gerechten zijn heel lekker en de porties ruim er wordt met verse ingrediënten gewerkt.,gerechten positive <sep> porties positive
Review-g188673-d857948_1,id_4,Een dikke bravo voor de keuken!,keuken positive
Review-g188672-d2722090_4,id_6,"De ober (een jobstudent) ging terug naar de keuken met onze borden maar wij kregen deze gewoon terug, en de chef zei dat deze beide gerechten normaal waren en er niks mis mee was.",chef negative
Review-g641825-d4674814_2,id_10,"Een vers gekookt eitje, standaard perfect zacht gekookt, op verzoek iets harder.",eitje neutral
Review-g188675-d3155307_4,id_4,"Ik had er een wijn arrangement bij besteld, wat ook lekker was.",wijn arrangement positive
Review-g641825-d4674814_1,id_4,"Heel lekkere broodjes en koffiekoeken, voldoende brood, zeer lekkere hesp en kaas en lekkere koffie, de thee en chocolademelk zijn zeker aan te raden.",brood neutral <sep> broodjes en koffiekoeken positive <sep> broodjes positive <sep> hesp en kaas positive <sep> koffie positive <sep> thee en chocolademelk positive
Review-g188671-d1604411_1,id_5,"Het toetje was wat aan de karige kant, maar de smaak was top.",toetje positive <sep> toetje negative
Review-g188673-d857948_2,id_3,"Hoewel zeer gezellig zitten, heeft de tuin toch wel wat onderhoud nodig.",tuin neutral
Review-g188636-d5929173_2,id_31,"Jammer, maar dit gerecht is niet geslaagd.",gerecht negative
Review-g188671-d3617522_4,id_2,In dit restaurant lukt het wel.,restaurant positive
Review-g188672-d3750960_1,id_4,Keteltje geroest en goed beschadigd.,keteltje negative
Review-g941689-d1020348_3,id_2,Het eten was uitstekend en bediening super lief.,bediening positive <sep> eten positive
Review-g230023-d742208_4,id_1,We hebben allebei pizza frutti di mare gegeten en deze was qua prijs/kwaliteit best ok.,pizza frutti di mare neutral
Review-g680686-d740424_2,id_1,"Mooi en gezellig terras, lekker eten, slaatjes, pasta's, vlees, vis, voor elk wat wils.",eten positive <sep> terras positive
Review-g188673-d857948_4,id_2,Mooi gedekte tafels.,tafels positive
Review-g188666-d3803270_3,id_17,We hadden de chef reeds de hele avond klanten zien verwelkomen en praatjes zien slaan dus wilden we eigenlijk wel eens weten wat er aan de hand was (lange wachttijden).,chef negative
Review-g188636-d5929173_2,id_29,"De hoeveelheid eten is te ruim bemeten, en met verkwisting van voedsel heb ik altijd een probleem.",hoeveelheid negative
Review-g188673-d857948_1,id_1,Samen met mijn dochter ging ik een avondje genieten in restaurant St Christophe; het was voor beiden een aangename ervaring!,st christophe positive
Review-g188666-d3803270_3,id_5,"Al heel vlug kregen we een hapje (plakje ""Gentse Kop"") en werd onze bestelling opgenomen door een vriendelijke dame.",dame positive
Review-g188636-d4562380_1,id_2,"Geen menukaart, maar gewoon kiezen tussen de lekkernijen in de koeltoog, ik nam een tortellini met pancetta aangeprezen door de uitbater, superlekker!",tortellini met pancetta positive
Review-g641827-d4753953_1,id_6,"sauzen, denk dat de potten ervan nog steeds half open staan en over datum zijn.",sauzen negative
Review-g188636-d4562380_3,id_3,"Het leek alsof we de kok stoorden, hoewel er naast ons niemand was.",kok negative
Review-g188671-d694742_2,id_1,"Het Parkrestaurant is zeker de moeite waard, wel eerder te beoordelen als een totaalconcept: zeer vriendelijke en persoonlijke ontvangst, mooi, gezellig en stijlvol interieur, warme sfeer, goede achtergrondmuziek (wij zaten in het tweede gedeelte op een tussenverdieping, aan te raden)",sfeer positive <sep> interieur positive <sep> ontvangst positive <sep> parkrestaurant positive
Review-g188636-d4562380_3,id_12,"De focaccia was lekker, maar dat mag wel voor een fortuin.",focaccia positive <sep> focaccia negative
Review-g661772-d7081883_2,id_5,De bijpassende wijnen maakten de unieke ervaring compleet.,wijnen positive
Review-g188671-d1045514_1,id_4,"Ook de bediening laat te wensen over, er kan geen glimlachje vanaf.",bediening negative
Review-g188673-d742121_1,id_2,Mooi kader.,kader positive
Review-g641825-d741872_4,id_6,"De garnalen waren lekker, de tong was goed gebakken maar voor die prijs mocht de presentatie toch een heel stuk beter zijn.",garnalen positive <sep> tong positive <sep> presentatie negative
Review-g188671-d2330356_4,id_3,Maar het brood vind ik veeel te duur!,brood negative
Review-g641832-d2274858_4,id_6,Kortom: dit restaurant moet je bezoeken!,restaurant positive
Review-g188669-d1091321_1,id_1,Een piepklein authentiek Italiaans restaurant vlakbij de oude markt.,italiaans restaurant neutral
Review-g188636-d5929173_2,id_39,Maar de harmonie klopt niet altijd en de porties zijn te ruim bemeten.,porties negative <sep> harmonie negative
Review-g3607018-d1444065_2,id_3,"Vriendelijke bediening, gezellig interieur en dat allemaal op een mooie groene locatie.",interieur positive <sep> bediening positive <sep> locatie positive
Review-g641834-d4214987_2,id_3,Eerlijke keuken en als je graag steak tartaar eet dan moet het daar zeker proeven met de zelf gesneden en gebakken frietjes,keuken positive <sep> steak tartaar positive
Review-g188671-d1164103_4,id_3,De kaart vermeld geen non-alcoholische dranken.,kaart negative
Review-g188665-d967009_2,id_4,De frietjes kwamen uit de diepvries en hadden weinig smaak.,frietjes negative
Review-g641826-d6433742_3,id_8,"De carpaccio aan de overkant vers en flinterdun, maar naar de smaak van mijn echtgenoot van iets te veel olijfolie voorzien.",carpaccio positive
Review-g188672-d1915624_1,id_7,Een dikke pluim voor het personeel van deze zaak!,personeel positive
Review-g680686-d740424_4,id_1,of gewoon klassiek -voor een goede snelle lunch kan je hier steeds terecht.,lunch positive
Review-g188671-d3617522_1,id_2,"Super toffe bediening, aangepaste wijntjes en dat in een mooi en rustig kader, weg van de drukte aan 't Zand en zijn toeristenvallen.",bediening positive <sep> wijntjes neutral <sep> kader positive
Review-g188672-d3852991_4,id_4,Het is mijn persoonlijke indruk dat deze zaak draait op (dagjes-)toeristen of klanten die hier één maal komen en daarna nooit meer.,zaak neutral
Review-g641826-d6433742_1,id_3,Mooie presentatie.,presentatie positive
Review-g188674-d3426674_4,id_5,Daarna kwam een royale portie kabeljauw met jonge spinazie en mousseline.,kabeljauw met jonge spinazie en mousseline positive
Review-g641826-d741899_3,id_3,De bediening verloopt er zeer vlot en aangenaam.,bediening positive
Review-g188636-d5929173_2,id_7,We worden vriendelijk en met die typische Oosterse beleefdheid ontvangen door Sombat.,sombat positive
Review-g188673-d742121_2,id_3,Zeer aangenaam interieur.,interieur positive
Review-g641832-d2274858_4,id_3,het voorgerecht en hoofdgerecht waren echt plaatjes.,hoofdgerecht positive <sep> voorgerecht positive
Review-g188666-d1179195_2,id_4,"De dagsoep, vegetarisch, is warm, en gemaakt van seizoen groenten.",dagsoep positive
Review-g188650-d1162613_2,id_1,Hier heb je een ruime kuize aan gebak voor een eerlijke prijs.,gebak positive
Review-g188666-d842061_4,id_2,Het minder goede hoteleten als brunch,brunch negative
Review-g188672-d3165028_2,id_1,"Fijne en gezellige bediening, klasse maaltijden.",maaltijden positive <sep> bediening positive
Review-g188636-d4579497_3,id_3,"Het personeel casual qua stijl, en vriendelijk.",personeel positive
Review-g641781-d741267_2,id_3,"de vis (zalm) at lekker, doch tafel naast ons vroeg een beetje botersaus bij en de ober antwoordde: ""saus is op.",ober negative <sep> vis negative
Review-g188671-d3570292_3,id_2,Weinig keus maar toch voldoende om je een lekker menuutje te laten serveren.,menuutje positive <sep> keus neutral
Review-g1081485-d4399506_1,id_4,Dit is dus een leuk adresje voor gezellige babbel en eenvoudige maar toch lekkere tapàs,tapàs neutral <sep> adresje positive
Review-g1009379-d1094833_2,id_5,"Het idee om deze mooi avond af te sluiten met een etentje op het terras van ""'t Groot Café"" was een echte afknapper van je welste.",'t groot café negative
Review-g188675-d3155307_4,id_2,"De bediening was vriendelijk, correct, behulpzaam en erg prettig.",bediening positive
Review-g188673-d742121_2,id_6,De vissoep en de huisgemaakte Garnaalkroketten deze zijn echt authentiek bereid.,huisgemaakte garnaalkroketten positive
Review-g188671-d1045518_2,id_14,"Niet goedkoop, maar dat verwachtte we ook niet, ik vond Brugge over het algemeen genomen best prijzig, niet alleen Cafe Belfort.",cafe belfort neutral
Review-g188636-d1227444_4,id_4,"Geen goedkope zaak, maar prijs/kwaliteit zeer correct.",zaak neutral <sep> zaak positive
Review-g188636-d809942_3,id_8,De porties waren wel niet erg groot.,porties negative
Review-g188674-d3426674_4,id_3,Het keuzemenu is van uitstekende kwaliteit.,keuzemenu positive
Review-g188672-d3750960_2,id_4,Zéér onvriendelijk personeel eten was zeer matig.,eten negative <sep> personeel negative
Review-g188671-d1371876_3,id_1,Witte sangria aan gunstig prijsje en heerlijke salade met crème brulee van geitenkaas!,salade met crème brulee van geitenkaas positive <sep> witte sangria positive
Review-g1549789-d1745655_2,id_3,"Mooie aankleding van de zaak, super vriendelijke bediening en voor ieder wat wils op de kaart.",kaart positive <sep> bediening positive <sep> zaak positive
Review-g188672-d742256_3,id_12,"Positieve nood voor de hondenliefhebbers, hondjes mogen mee in restaurant.....",restaurant neutral
Review-g188671-d1045518_4,id_1,"Het eten (3 gangen) werden op 40 minuten gebracht, voorgerecht was nog eetbaar, maar de waterzooi was meer bot dan kip en zag er verschrikkelijk wansmakelijk uit, het stoofvlees was ongelofelijk droog.",waterzooi negative <sep> stoofvlees negative <sep> voorgerecht neutral <sep> eten negative
Review-g188636-d809942_3,id_9,Maar als ik het Irish beef kreeg voorgeschoteld waren mijn 4 stukjes (7x 2 cm) vol met pezen waar men zelf met een mes niet kon doorsnijden.,irish beef negative
Review-g6739900-d1065393_4,id_2,"Niet alleen is het eten overheerlijk, maar ook hun personeel verdient een dikke pluim!",personeel positive <sep> eten positive
Review-g188671-d3570292_3,id_1,"Pomperlut is een sfeervol restaurant, mooi ingericht en cosy.",pomperlut positive
Review-g188674-d3426674_4,id_6,"De nagerechten kunnen iets beter afgewerkt worden, maar dat is een detail.",nagerechten negative
Review-g6739900-d1065393_3,id_2,"Wat ons ook opgevallen is, is dat de menu op deze tijd eigenlijk bijna niet veranderd wat ik persoonlijk wel spijtig vind.",menu negative
Review-g641825-d741875_2,id_5,De vriendelijke en vlotte bediening en tevens de uitleg bij de gerechten maakten deze avond onvergetelijk!,bediening positive
Review-g230021-d741974_2,id_1,Van bij de amuse gueule tot het bij het dessert is het ongelooflijk genieten van al die smaken.,dessert positive <sep> amuse gueule positive
Review-g188672-d1915624_1,id_5,Het eten was lekker.,eten positive
Review-g6739900-d1065393_4,id_4,Doe zo verder Keyserhof!!,keyserhof positive
Review-g188650-d1162613_1,id_3,Ook de menu is goed en goedkoop.,menu positive
Review-g188671-d2166198_3,id_3,"Geen spijt van gehad, het driegangen Marktmenu van €35,- was heerlijk.",driegangen marktmenu positive
Review-g1009379-d1094833_3,id_4,"Toen we zegden: ja, als het te moeilijk is om ons te bedienen, we konden onze zin niet afmaken maar werden toegeschreeuwd door de oor de ober die zich dan omdraaide en weg ging.",ober negative
Review-g230021-d741974_2,id_2,De ontvangst en bediening zijn vriendelijk en verzorgd.,bediening positive
Review-g188636-d5929173_2,id_38,De gebruikte ingrediënten zijn vers en op zich allemaal smaakvol bereid.,ingrediënten positive
Review-g1006565-d2066794_4,id_8,Nadeel is dat er geen menukaart is zelfs geen dagelijkse.,menukaart negative
Review-g188674-d3196804_3,id_8,Het regent binnen in de terras!,terras negative
Review-g188637-d1973474_2,id_2,Maar het Indische eten is heel lekker en de bediening ongelooflijk vriendelijk.,bediening positive <sep> indische eten positive
Review-g188671-d5944255_3,id_2,Niet het gewone alledaagse restaurant maar eens iets anders.,restaurant positive
Review-g188672-d3750960_1,id_6,"Vriendin had vol au vent, maar die zag eruit alsof ie al eens gegeten was...",vol au vent negative
Review-g188671-d3617522_3,id_3,De combinatie met de wijn soorten was bijzonder.,combinatie met de wijn soorten positive
Review-g188671-d1045514_3,id_9,"Als je achteraf de ober aanspreekt over de prijs dan is hij hier bekend mee maar ligt het aan de locatie, maar ondertussen wel zonder uitleg bordjes stokbrood verkopen voor €5,5",bordjes stokbrood negative
Review-g188674-d3196804_4,id_4,Sluiten die handel,handel negative
Review-g641826-d6433742_4,id_4,Je merkt hier duidelijk dat hier superhoog opgeleide maar toch eenvoudige sympatieke mensen aan het werk zijn.,mensen positive
Review-g188636-d4562380_3,id_1,De mooie locatie (Sint Jorispoort) trok ons naar het terrasje.,sint jorispoort positive
Review-g954018-d967590_3,id_2,Zeer vriendelijke bediening.,bediening positive
Review-g188636-d1227444_1,id_1,zowel het concept als het Interieur is orgineel.,interieur positive <sep> concept positive
Review-g188666-d3163710_2,id_1,Ruime zaak met eindelijk eens degelijke tafels waar alles op past!,zaak positive
Review-g188673-d742121_1,id_6,Goede bediening.,bediening positive
Review-g641779-d740846_4,id_3,Super vriendelijke gastvrouw!,gastvrouw positive
Review-g188669-d3372515_4,id_3,de bolletjes ijs worden gul uitgedeeld!,bolletjes ijs positive
Review-g230023-d742208_1,id_2,"Uiteindelijk was ik blij verrast, wij hebben een fijne bediening gehad van vriendelijk personeel.",personeel positive
Review-g188636-d4170392_2,id_6,Het eten is echt lekker.,eten positive
Review-g188636-d5929173_2,id_30,Ook de harmonie qua structuur en smaakexpressie tussen de (té) talrijke ingrediënten gaat volledig de mist in.,ingrediënten negative
Review-g1549789-d1745655_3,id_4,En ja er was zeker plaats (3 uur met vier personen in de zaak gezeten) we werden wel zeer goed ontvangen de garcon van dienst was dan ook het enige aansprakelijke in de zaak!,garcon van dienst positive
Review-g2546789-d4542241_3,id_2,"Wij hebben daar een dik halfuur geprobeerd de aandacht te trekken van de kelners, die voorbij slenterden zonder enioge bestelling op te nemen.",kelners negative
Review-g641825-d4674814_2,id_4,Zodra je deur opent springen de heerlijke gebakjes tegemoet.,gebakjes positive
Review-g188673-d742121_3,id_2,Het ziet er allemaal mooi en veelbelovend uit maar eten is een ramp.,eten negative
Review-g188674-d742064_1,id_10,"Nee, dit restaurant zal geen lang leven beschoren zijn.",restaurant negative
Review-g188672-d742256_3,id_3,Na een tijdje dan toch de menukaart gekregen...... deze was niet meer dan een plakboek letterlijk en figuurlijk.,menukaart negative
Review-g188650-d1162613_4,id_2,Snelle bediening en vriendelijke personeel moet ook gemeld worden!!,bediening positive <sep> personeel positive
Review-g801350-d5504291_4,id_2,Er is een groot terras en een leuke buiten speeltuin voor de kids.,terras positive <sep> buiten speeltuin positive
Review-g188672-d3165028_3,id_1,Ten eerste zijn we heel leuk ontvangen door het personeel.,personeel positive
Review-g2369819-d4736237_3,id_5,"Het eten was geweldig, nooit heb ik Italië zo nabij gevoeld als in de Etna.",etna positive <sep> eten positive
Review-g954018-d967590_3,id_4,Zeer goede wijnen.,wijnen positive
Review-g230021-d742004_2,id_8,-na een tweede maal vragen komt de -originele- wijnkaart eraan.,wijnkaart positive
Review-g188671-d3570292_4,id_1,"Een sfeervol, gezellig kader.",kader positive
Review-g641826-d741899_3,id_4,Tinne weet altijd wel te verrassen;,tinne positive
Review-g188666-d3803270_3,id_2,We waren hier reeds verscheidene malen geweest en wisten dat de kwaliteit van de steaks top is.,steaks positive
Review-g641827-d4753953_4,id_4,"Kortom, met een groooote boog om dit etablissement heen!!",etablissement negative
Review-g641825-d4674814_2,id_9,Verder een glas jus d'orange (niet vers maar toch erg lekker) koffie zoveel als je wilt.,jus d'orange positive <sep> koffie positive
Review-g1081485-d803873_1,id_2,Ook in de periferie zijn er juweeltjes zoals Klein Constantia.,klein constantia positive
Review-g641781-d741267_2,id_2,de rundsbrochette was doorregen en taai (alle 5 blokjes op de spies) en at als een kauwgom.,rundsbrochette negative
Review-g780932-d3468888_4,id_2,De tortilla's die normaliter als hapje vooraf geserveerd worden -op.,tortilla's negative
Review-g641825-d741872_2,id_2,Daar we bij binnenkomst geen goed gevoel hadden en we het eigenlijk ongepast vonden het restaurant te verlaten hebben we geen voorgerecht besteld.,restaurant negative
Review-g188671-d1371876_3,id_2,Grappige en vriendelijke ober.,ober positive
Review-g188672-d2722090_4,id_4,"De pasta carbonara was niks meer dan een harde laag koude kaas, room en doorweekte spaghetti, en de pannenkoeken waren precies gemaakt in een pan dat ze al dagen niet hadden gewassen.",pannenkoeken negative <sep> pasta carbonara negative
Review-g2369819-d4736237_3,id_6,"De kok heeft prijzen gewonnen voor ""beste pizzaiolo van Vlaanderen'"" en is hier heel trots op.",kok positive
Review-g641826-d6433742_3,id_2,"Een plus voor de ligging, want je bent even buiten de drukte van de kust in het gezellige centrum van De Haan.",ligging positive
Review-g188671-d2166198_1,id_9,De vriendeljke bediening mogen we zeker ook niet na laten te vermelden.,bediening positive
Review-g641835-d742342_4,id_2,Parking en omgeving niet uitnodigend maar wat een verrassing binnen,binnen positive <sep> omgeving negative <sep> parking negative
Review-g188650-d1162613_2,id_2,De pannenkoeken zijn zeker aan te raden!,pannenkoeken positive
Review-g188671-d1371876_4,id_2,De gastvrouw is een prima kokkin en Tom is attent en vriendelijk!,kokkin positive <sep> tom positive
Review-g2369819-d4736237_3,id_1,"Aanvankelijk hadden mijn vriend en ik wel wat ""drempelvrees"" om hier binnen te komen, daar het interieur er wat rommelig uitzag.",interieur negative
Review-g641827-d4753953_2,id_15,Astoria palace mogen uwe zaak kapot gaan!!!!,astoria palace negative
Review-g188669-d815146_1,id_2,"De gerechten zijn ook vrij klassiek, maar lekker.",gerechten negative <sep> gerechten positive
Review-g1006565-d2066794_4,id_10,Het personeel is zeer vriendelijk en correct zonder stijf te zijn.,personeel positive
Review-g188636-d809942_2,id_1,We hebben genoten van een excellente lunch met een super lekker dessert.,dessert positive <sep> lunch positive
Review-g188636-d1227444_4,id_1,Geweldig restaurant buiten het echte centrum van Antwerpen.,restaurant positive
Review-g641827-d4753953_4,id_1,"Kip was droog, vis was niet lekker (zat echt een vies luchtje aan) witte wijn smaakte naar zeepsop, frieten waren slap en zeer vet, aardappels niet gaar, glazen niet schoon.",frieten negative <sep> witte wijn negative <sep> vis negative <sep> kip negative <sep> aardappels negative <sep> glazen negative
Review-g188669-d3631466_4,id_1,De porties zijn voor een brasserie vrij klein.,porties negative
Review-g188636-d4080718_2,id_4,Verschillende superlekkere gerechtjes met rijst apart.,gerechtjes positive
Review-g641826-d741899_3,id_6,Heel mooie creaties van de chef die met verse produkten werkt.,chef positive <sep> produkten positive
Review-g188666-d3803270_3,id_16,Onze vriendelijke dame heeft echter onmiddellijk ingegrepen en de steak terug meegenomen naar de keuken waarna hij perfect gebakken en warm werd geserveerd.,dame positive <sep> steak positive
Review-g188671-d2166198_1,id_5,Als hoofdgerecht een stukje gebakken zalm met krieltjes en verse groentjes!,groentjes positive
Review-g188671-d1960672_2,id_2,Het kader is heel typisch Italiaans.,kader neutral
Review-g230021-d742004_2,id_29,De stress van het zaalpersoneel en het onnodig (inefficiënt) drukdoend heen en weer lopen straalt af op de klanten en bepaalt de sfeer in de zaak.,zaak negative <sep> zaalpersoneel negative
Review-g188673-d857948_2,id_2,Het was dineren in de tuin van dit prachtig herenhuis.,herenhuis positive
Review-g188671-d2166198_4,id_4,De sfeer in dit prachtige gebouw is ongedwongen en plezierig.,sfeer positive
Review-g680686-d3809665_3,id_2,Tot onze verbazing nieuwe uitbaters en niet zo gezellig donker als voorheen in de tapasbar.,tapasbar negative
Review-g188672-d1915624_1,id_6,Veel keuze en iedereen was tevreden over zijn/haar gerecht.,keuze positive <sep> gerecht positive
Review-g188673-d3411707_4,id_4,"op de markt te Kortrijk, met een leuke terras.",terras positive
Review-g188671-d1164103_3,id_2,Het arme wicht had per ongeluk de mosselen van onze buren aan ons geserveerd.,wicht neutral
Review-g188669-d3372515_4,id_2,ladeuzeplein biedt je mooie zitbanken waar je van dit heerlijk ijs kunt genieten.,ijs positive
Review-g188671-d1045514_1,id_2,"Na enige tijd wandelen door de straten rondom het plein zagen we een gezellig tentje en besloten naar binnen te gaan, het bleek de achteringang te zijn.",tentje positive
