review_id,sentences_ids,sentences_texts,sentences_opinions,opinions_pos,sentences_texts_org,sentences_opinions_org
30744,id_8,"Alrededor la gente sonríe, todos se divierten, la música es agradable.",música positive,50-56,"Вокруг люди улыбчивые, всем весело, музыка приятная.",музыка positive
11155,id_4,"Realmente no hubo quejas sobre el servicio, todo estuvo bien (por supuesto, esperaron mucho tiempo, pero puedes esperar una comida decente), me gusta el interior de este tipo, pero la comida estaba terrible (tal vez estábamos fuera De suerte).",Servicio positive <sep> interior positive <sep> comida negative,34-42 <sep> 153-161 <sep> 124-130,"К сервису действительно никаких нареканий все было прекрасно(конечно долго ждали, но достойную еду можно и подождать),интерьер такого рода мне нравится, но еда была ужасна(может быть нам не повезло).",сервису positive <sep> интерьер positive <sep> еда negative
28275,id_2,Camareras muy educadas que reciben a todos los invitados en la entrada.,camareras positive,0-9,"Очень вежливые официантки, встречающие всех гостей сразу у входа.",официантки positive
3152,id_12,Quedamos muy satisfechos con la elección del restaurante.,restaurante positive,45-56,Мы остались очень довольны выбором ресторана.,ресторана positive
25861,id_4,"No me gustó el servicio, preparan (¿o traen ??) el pedido MUY largo, teniendo en cuenta que en ambas ocasiones el restaurante estaba medio vacío ...",Servicio negative,15-23,"Обслуживание не понравилось - готовят (или приносят??) заказ ОЧЕНЬ долго, учитывая что оба раза ресторан был полупустой...",Обслуживание negative
32840,id_11,"También vale la pena destacar un interior maravilloso, acogedor y elegante y una música de fondo impecablemente seleccionada (para aquellos que se preocupan por ella).",interior positive,33-41,"Еще стоит отметить прекрасный, уютный и стильный интерьер и безупречно подобранный музыкальный фон (для тех, кому это важно).",интерьер positive <sep> музыкальный фон positive
19817,id_13,Tenemos suerte con el servicio.,Servicio positive,22-30,С обслуживанием нам везет.,обслуживанием positive
20417,id_13,Y la sopa es aún mejor.,sopa positive,5-9,А суп даже лучше.,суп positive
18780,id_3,"No he conocido rollos como en este café en ningún otro lado, aquí voy especialmente desde el otro extremo de la ciudad, pero esto justifica, en general, que la institución no está mal hace como un año, sin pedir mesa, había no hay asientos, y esto es incluso entre semana, ahora prácticamente siempre hay, y en verano la veranda también ayuda.",rollos positive <sep> institución positive <sep> veranda positive,15-21 <sep> 160-171 <sep> 321-328,"Таких роллов как в этом кафе я не встречал больше ни где, езжу сюда специально из другого конца города, но это оправдывает, в целом заведение не плохое примерно год назад без заказа столика мест было не найти и это даже по будним дням, сейчас места практически всегда есть, а летом ещё и помогает веранда.",роллов positive <sep> заведение positive <sep> веранда positive
36079,id_4,"Bueno, para alguien un menos, pero para mí un plus, el dueño del establecimiento está en contra del alcohol y en sus establecimientos no se vende en principio.",alcohol neutral,100-107,"Ну и для кого-то минус, а для меня плюс, хозяин заведения против алкоголя и в его заведениях он не продается принципиально.",алкоголя neutral
15567,id_8,"Toallas calientes solicitadas varias veces, nunca traídas.",toallas calientes negative,0-17,"Несколько раз спрошенные горячие полотенца, так и не были принесены.",горячие полотенца negative
2616,id_8,"Servicio: rápido, al grano, sin errores.",Servicio positive,0-8,"Сервис: быстро, по делу, без ошибок.",Сервис positive
22015,id_0,¡La impresión de la institución no fue la mejor!,institución negative,20-31,Впечатление заведение оставило не самые лучшие!!,заведение negative
33798,id_8,El interior en sí es tranquilo y agradable.,interior positive,3-11,Сам интерьер спокойный и приятный.,интерьер positive
24275,id_9,"Al menos ahora sé dónde puedes conseguir una excelente pizza no lejos de casa, no peor que en el norte de Italia seguro)",Pizza positive,55-60,"По крайней мере, теперь я знаю где недалеко от дома можно взять прекрасную пиццу, не хуже чем в северной Италии точно )",пиццу positive
9721,id_10,En el restaurante Roll,Restaurante roll positive,6-22,"В ресторане Roll & Roll я всегда с уверенностью заказываю новые блюда, потому что я ни разу не разочаровалась в своём выборе.",ресторане Roll & Roll positive <sep> блюда positive
35085,id_3,El servicio es una pesadilla.,Servicio negative,3-11,Обслуживание просто кошмар.,Обслуживание negative
1368,id_10,"Me gustó la cerveza del pedido, ¡delicioso!",cerveza positive,12-19,Из заказанного понравилось пиво – наивкуснейшее!,пиво positive
1368,id_13,"Pero el sushi fue completamente decepcionante, ¡no es un plato de pub después de todo!",Sushi negative,8-13,А вот суши совсем разочаровали – не пабовское это блюдо все-таки!,суши negative
27925,id_6,"Para nuestro pequeño banquete, pedimos un par de buenos platos, pedí caracoles para mí, estaba muy sabroso y bastante barato alrededor de 300 rublos en mi opinión, mi joven pidió platos de carne a la parrilla, que tienen mucho, tú por lo general no le agradará, pero aquí me gustó, los amigos también pidieron una porción de diferentes carnes a la parrilla, también, ¡me encantó!",platos positive <sep> Caracoles positive <sep> platos de carne a la parrilla positive <sep> carne a la parrilla positive,56-62 <sep> 69-78 <sep> 179-208 <sep> 189-208,"На наш не большой банкетик мы заказали пару приятных блюд, я заказала себе улитки очень вкусно было и совсем недорого примерно 300 рублей помоему, мой молодой человек заказал блюда из мяса на мангале, которых у них полно, ему не угодишь обычно, а тут понравилось его друзья тоже заказали по порции разного мяса на мангале тоже очень понравились!",блюд positive <sep> улитки positive <sep> блюда из мяса на мангале positive <sep> мяса на мангале positive
1368,id_1,"Me gustó mucho el interior, puramente estilo pub, pero al mismo tiempo discreto y cómodo.",interior positive,18-26,"Очень понравился интерьер - чисто пабовский, но при этом ненавязчивый и комфортный.",интерьер positive
27569,id_7,"Pedimos verduras con verduras, así que trajeron una canasta completa de este bien.))",verduras con verduras positive,8-29,"Заказывали зелень с овощами, так там принесли этогго добра целую корзинку.))",зелень с овощами positive
36126,id_4,"Todo es maravilloso: la habitación (nos sentamos en el pasillo central del segundo piso) y la cocina, y la apariencia de la mesa.",pasillo central positive <sep> cocina positive <sep> apariencia de la mesa positive,55-70 <sep> 94-100 <sep> 107-128,"Замечательно всё: и помещение(сидели в центральном зале второго этажа) и кухня, и внешний вид стола.",помещение positive <sep> центральном зале positive <sep> кухня positive <sep> внешний вид стола positive
12880,id_6,"No dejaron propina, porque creo que el personal de este establecimiento ya se ha ganado un “té”.",personal negative,39-47,"Чаевые не оставили,так как считаю,что персонал этого заведения уже заработал себе на ""чай"".",персонал negative <sep> заведения negative
32856,id_4,"El ambiente en el restaurante es en general muy agradable y hogareño, los platos sucios desaparecieron de la mesa de manera imperceptible, todo el personal es simpático y sonriente.",personal positive,147-155,"Обстановка в ресторане вообще очень приятная и домашняя, грязные тарелки исчезали со стола незаметно, весь персонал приятные и улыбчивые ребята.",Обстановка positive <sep> персонал positive
9230,id_3,"Una vez elegida la mesa que nos gustó, nos sentamos y enseguida apareció la camarera, quien trajo el menú y respondió a mis preguntas sobre la entrega de ostras.",camarera positive,76-84,"Выбрав понравившийся столик мы присели и тут же появилась официантка, которая принесла меню и ответила на мои вопросы о завозе устриц.",столик positive <sep> официантка positive
26152,id_18,"Crema muy delicada, buena impregnación.",crema positive <sep> impregnación positive,0-5 <sep> 26-38,"Очень нежный крем, хорошая пропитка.",крем positive <sep> пропитка positive
24713,id_8,"Cuando probé las ensaladas, me horroricé.",ensaladas negative,17-26,Когда попробовала салаты- пришла в ужас.,салаты negative
1368,id_12,"No hay quejas sobre los picatostes y el bistec, hay muchos condimentos en el césar.",picatostes neutral <sep> César negative <sep> condimentos negative,24-34 <sep> 77-82 <sep> 59-70,"К гренкам и стейку претензий нет, в цезаре приправ многовато.",гренкам neutral <sep> стейку neutral <sep> цезаре negative <sep> приправ negative
36948,id_2,En cuanto a las calificaciones (del 1 al 10): - Puse 7 para la cocina porque me gustaría más variedad en el menú de los platos principales. ,platos principales negative,120-138,"Что касается оценок (от 1 - 10): - 7 ставлю за кухню потому, что хотелось бы больше разнообразия в меню по основным блюдам. - 5 за интерьер - не очень уютно на этих стульях, сумочку никуда не поставить, оптимальные места у окна (относительно комфортно) - 10 за сервис - всегда внимательный и в то же время незаметный персонал, что и должно соответствовать ресторанному обслуживанию.",основным блюдам negative <sep> интерьер negative <sep> стульях negative <sep> места у окна positive <sep> сервис positive <sep> персонал positive
36407,id_12,Es bueno que ahora tengamos un lugar así en nuestra área.,un lugar positive,28-36,"Хорошо,что есть теперь такое место у нас в районе.",место positive
16137,id_14,El personal es amable y sonriente.,Personal positive,3-11,"Персонал улыбчивый, приветливый.",Персонал positive
21574,id_6,"Por alguna razón, la carne de cerdo estaba cruda.",Cerdo negative,30-35,Свинина почему-то была непрожарена.,Свинина negative
24713,id_11,Me gustó la comida.,Comida positive,12-18,Еда понравилась.,Еда positive
24132,id_5,"Me gustó mucho la ensalada Pampelonne: ¡las espinacas con queso azul con un aderezo fantástico resultaron ser ""algo con algo""!",Ensalada Pampelonne positive <sep> espinacas con queso azul positive,18-37 <sep> 44-68,"Салат Пампелон понравился очень - шпинат с голубым сыром под фантастической заправкой оказался ""что-то с чем-то""!",Салат Пампелон positive <sep> шпинат с голубым сыром positive <sep> заправкой positive
2013,id_8,"O buscas polvo en las estanterías y notas otras cosillas, o disfrutas del ambiente, la comida y todo lo que te rodea.",comida positive,87-93,"Либо Вы ищете пыль на полках и подмечаете прочие мелочи, либо наслаждаетесь атмосферой, едой и всем, что Вас окружает.",атмосферой positive <sep> едой positive
34575,id_3,"Un piano de cola con flores cerca de la entrada del restaurante, un interior exquisito dentro del restaurante.",interior positive,68-76,"Рояль с цветами рядом с входом в ресторан, изысканный интерьер внутри ресторана.",Рояль с цветами positive <sep> интерьер positive
16274,id_4,"Pedí una ensalada, una ración grande, curiosamente, la trajeron en grandes cantidades, pedí bife de ternera al caliente, la carne estaba blanda y jugosa, y por supuesto mi favorito es este postre, pedí tiramisú, y lo hice lo correcto, un postre muy sabroso.",ensalada positive <sep> carne positive <sep> postre positive,9-17 <sep> 124-129 <sep> 189-195,"Заказала я салат,большую порцию,как ни странно его принесли в большом количестве,из горячего заказала стейк из телятины,мясо было мягким и сочным,и конечно же мое самое любимое это десерт,заказала тирамису,и правильно сделала,очень вкусный десерт.",салат positive <sep> стейк из телятины positive <sep> мясо positive <sep> тирамису positive <sep> десерт positive
13100,id_12,"Como resultado, debido a la abundancia de comida deliciosa al final de la noche, apenas nos levantamos de la mesa, estábamos satisfechos, bien alimentados y un poco borrachos)))",comida positive,42-48,"В итоге,мы из-за обилия вкусной еды в конце вечера еле встали из-за стола,были довольные ,сытые и немного пьяные)))",еды positive
1563,id_6,Los amigos se pidieron espuma de pasta y bistec; les gustó tanto el sabor de los platos que trajeron como el tamaño de las porciones.,platos positive <sep> porciones positive,81-87 <sep> 123-132,"Подруги же заказали себе пасту пене и стейк- им понравился как вкус принесенных блюд, так и размер порций.",пасту пене positive <sep> стейк positive <sep> блюд positive <sep> порций positive
33405,id_5,"La comida es taaaan sabrosa) el shawarma anunciado resultó ser más que elogio) Solo quería comerlo últimamente, pero daba mucho miedo comprar en los puestos cerca del metro, así que estaba satisfecho con mi elección))) los chicos comí ensalada de verduras con cangrejo y camarones, bistec de ternera con puré de papas; la ensalada es excelente, el bistec es aún mejor)",Comida positive <sep> shawarma positive <sep> ensalada positive,3-9 <sep> 32-40 <sep> 235-243,"Еда оооочень вкусная)разрекламированная шаверма оказалась выше всяких похвал) мне как раз последнее время очень хотелось ее поесть, но покупать в ларьках около метро очень боязно было, поэтому я осталась довольна своим выбором)))ребята ели салат овощной с крабом и креветками, стейк из говядины с пюре - салат прекрасен, стейк еще лучше)",Еда positive <sep> шаверма positive <sep> салат positive <sep> стейк positive
32721,id_19,- Realmente no me gustaron los baños.,baños negative,31-36,- Не очень понравились туалеты.,туалеты negative
18983,id_2,"La comida es bastante monótona, como en muchos otros restaurantes chinos (ese pescado, esa carne, todo para un gusto, todos con la misma salsa), todo es ciertamente comestible, pero no quiere decir que sea muy sabroso.",comida negative <sep> carne negative <sep> salsa negative,3-9 <sep> 91-96 <sep> 137-142,"Достаточно однообразная еда как и во многих других китайских ресторанах (что рыба, что мясо - всё на один вкус, всё с одним и тем же соусом), всё конечно съедобное, но не сказать, что очень вкусное.",еда negative <sep> рыба negative <sep> мясо negative <sep> соусом negative
35325,id_0,Un lugar muy agradable y acogedor.,lugar positive,3-8,Очень приятное уютное местечко.,местечко positive
19467,id_9,"La camarera se topó con una buena: atenta, sin apretar miradas, y no tuvo que esperar horas.",Camarera positive,3-11,"Официантка попалась хорошая: внимательная, без оценивающих взглядов, и ждать часами её не приходилось.",Официантка positive
19383,id_3,"El interior es ordinario, como en otros pubs, me complacieron los estantes con libros y sofás mullidos. :)",Interior neutral <sep> estantes con libros positive <sep> sofás positive,3-11 <sep> 66-85 <sep> 88-93,"Интерьер обычный, как в других пабах, порадовали стеллажи с книгами и мягкие диваны.:)",Интерьер neutral <sep> стеллажи с книгами positive <sep> диваны positive
22386,id_2,"Para el menú: El precio está por encima de la media Una pequeña selección de ensaladas De los platos de las empresas que probamos: encurtidos, bolsitas con champiñones y pescado, camembert frito, pinchito de cerdo, cerdo con mozzarella y champiñones, anguila.",menú negative <sep> ensaladas negative,8-12 <sep> 77-86,"По меню: Ценник выше среднего Небольшой выбор салатов Из блюд компаний перепробовали: соленья, кармашки с грибами и рыбой, жареный камамбер, шашлык из свинины, свинину с моцареллой и грибами, угря.",меню negative <sep> салатов negative
11825,id_8,"Solo pude probar Filadelfia, lo hicieron a la perfección, un buen trozo de salmón, Filadelfia, un poco de arroz, lo tomaré con valentía la próxima vez que el tiramisú de postre se haya derretido en mi boca)))",Filadelfia positive,17-27,"Филадельфию мне удалось только попробовать, сделали на отлично, хороший кусок лосося-филадельфии-чуток риса, смело возьму в следующий раз Десерт Тирамису просто таял во рту)))",Филадельфию positive <sep> лосося-филадельфии-чуток риса positive <sep> Десерт Тирамису positive
32856,id_5,"En la cocina: Me gustó mucho el fletán con espinacas, nunca habíamos visto un fletán tan tierno por ningún lado, me impresionó la ensalada de verduras al horno)) básicamente todo me gustó, me fui feliz y bien alimentada.",fletán con espinacas positive <sep> ensalada de verduras al horno positive,32-52 <sep> 130-159,"По кухне: очень понравился палтус со шпинатом, такого нежного палтуса мы нигде не встречали, впечатлил салат из запеченых овощей)) в основном все порадовало, ушли довольные и сытые.",палтус со шпинатом positive <sep> палтуса positive <sep> салат из запеченых овощей positive
33798,id_2,"Un menú muy variado, no lo he probado todo hasta ahora.",menú positive,3-7,"Очень разнообразное меню, до сих пор всё не перепробовали.",меню positive
3202,id_3,"Pedimos pastas, estaban tan ricas que estábamos listos para pedir una segunda porción, pero no pudimos, porque hay platos grandes y sabrosos en Nelson Pub.",pastas positive <sep> platos positive,8-14 <sep> 115-121,"Заказывали пасты,настолько они были вкусные,что мы готовы были заказать и по второй порции,но не смогли,потому что в Нельсон пабе большие и вкусные блюда.",пасты positive <sep> блюда positive
19265,id_2,"Como la mayoría de los amigos que visitaron este lugar, me gustó el interior, es muy propicio para una comunicación amigable y cálida.",interior positive,68-76,"Как и большинству знакомых, посетивших данное место, понравился интерьер, очень располагает к дружескому, теплому общению.",место positive <sep> интерьер positive
36512,id_7,¡Gran menú y comida deliciosa!,menú positive,6-10,Отличное меню и очень вкусные блюда!,меню positive <sep> блюда positive
36576,id_2,"Personal muy amable, todas las chicas saludan unánimemente tan pronto como entras) y sonríen)) muy agradable ..",personal positive <sep> chicas positive,0-8 <sep> 31-37,"Очень приветливый персонал,все девушки в один голос здороваются как только заходишь) и улыбаются))очень приятно ..",персонал positive <sep> девушки positive
1289,id_3,"Personal de servicio siempre amable en cualquier momento, en persona y por teléfono.",Personal de servicio positive,0-20,"Всегда приветливый обслуживающий персонал в любое время, при личном общении и по телефону.",обслуживающий персонал positive
33591,id_9,"Si hablamos de las desventajas: Menos, quizás, una: Abajo no hay un séquito muy bonito.",séquito negative,68-75,"Если говорить о минусах: Минус, пожалуй, один: Внизу не очень красивый антураж.",антураж negative
1105,id_13,"Y en esta institución nunca ha habido decepciones en todo el tiempo, ¡no miento!",institución positive,10-21,А в этом заведении ни разу не было разочарований за все время-не вру!,заведении positive
35486,id_9,"Un amigo mío pidió un césar con camarones (sin pollo), que se veía y sabía absolutamente repugnante.",Pollo negative,47-52,"Мой друг заказал цезарь с креветками (курицы не оказалось), который оказался и на вид и на вкус совершенно отвратительным.",цезарь с креветками negative <sep> курицы negative
29395,id_6,"Comimos, comimos y no pudimos disfrutar la comida de ninguna manera, era tan sabrosa, inusual, porque ",comida positive,43-49,"Мы кушали, кушали, и никак не могли насладиться едой, она была такой вкусной, необычной, т.к. я была первый раз в грузинском ресторане.",едой positive
18430,id_2,"En general, me gustó la institución, la decoración, el interior y el menú.",institución positive <sep> interior positive <sep> menú positive,24-35 <sep> 55-63 <sep> 69-73,"В целом заведение понравилось, и обстановка, и интерьер, и меню.",заведение positive <sep> обстановка positive <sep> интерьер positive <sep> меню positive
1666,id_2,"El interior es muy agradable, suena música tranquila.",Interior positive <sep> música neutral,3-11 <sep> 36-42,"Интерьер очень приятный,играет спокойная музыка.",Интерьер positive <sep> музыка neutral
36589,id_1,Estamos muy agradecidos con el personal por la calidad del servicio.,personal positive <sep> Servicio positive,31-39 <sep> 59-67,Очень благодарны персоналу за качественное обслуживание.,персоналу positive <sep> обслуживание positive
17572,id_10,Después de unos 15 minutos ya estábamos disfrutando de la cálida ensalada mexicana y el carpaccio de pechuga de pato.,carpaccio de pechuga de pato positive,88-116,Приблизительно через 15 минут мы уже наслаждались теплым мексиканским салатом и карпаччо из утиной грудки.,теплым мексиканским салатом positive <sep> карпаччо из утиной грудки positive
15335,id_1,"Como no todos fumamos, nos acompañaron amables y sonrientes camareros a un salón para no fumadores, el salón resultó ser espacioso y luminoso, ¡bastante acogedor!",camareros positive,60-69,"Так как мы все не курим, то нас проводили доброжелательные и улыбающиеся официанты в не курящий зал, зал оказался просторным и светлым, достаточно уютным!",официанты positive <sep> зал positive
1434,id_3,Un lugar muy agradable y acogedor.,un lugar positive,0-8,Очень красивое и уютное место.,место positive
28275,id_8,"Deliciosos rollos de autor, inesperadamente (para un restaurante japonés) grandes porciones de picante.",rollos positive,11-17,"Потрясающе вкусные фирменные роллы, неожиданно (для японского ресторана) большие порции горячего.",роллы positive <sep> порции горячего positive
20417,id_1,"Voy a un restaurante, ¡un cuento de hadas! ",un restaurante positive,6-20,"Захожу в ресторан, сказка! сказка! сказка!",ресторан positive
19439,id_15,"El postre, bizet con crema y fruta, también resultó bastante bueno, aunque al final de la comida, estábamos cansados ​​de comer :)",Postre positive,3-9,"Десерт, бизе со сливками и фруктами, тоже оказалось неплохим, хотя и в самом конце трапезы - устали есть:)",Десерт positive <sep> бизе со сливками и фруктами positive
9955,id_3,"Nos atendió una chica agradable y alegre, tuvo tiempo para traer comida e interferir con los cócteles, y también hizo un descuento para nosotros.",descuento positive,121-130,"Обслуживала нас приятная,веселая девушка,успевала и еду приносить, и коктейли мешать,еще и скидку нам сделала.",девушка positive <sep> скидку positive
28112,id_15,"Todo está bien, rápido, pero está claro que los camareros no son profesionales.",camareros neutral,48-57,"Все хорошо,быстро,но видно что официанты не профи.",официанты neutral
21399,id_4,Estoy totalmente de acuerdo con NAVEX en que la sopa de ajo al horno es algo maravilloso.,sopa de ajo al horno positive,48-68,"Полностью согласна с NAVEX, что суп из печеного чеснока что-то замечательное.",суп из печеного чеснока positive
23369,id_11,"Claramente, el kebab de salmón no era suficiente en la porción y prácticamente no había verduras.",Kebab de salmón negative,15-30,"Шашлыка из лосося в порции было явно маловато,и практически отсутствовали овощи.",Шашлыка из лосося negative
23878,id_12,Un lugar acogedor para relajarse por la noche.,un lugar positive,0-8,Уютное место для вечернего отдыха.,место positive
9870,id_14,"Al día siguiente, el administrador Sergey se puso en contacto con nosotros y nos hizo felices con buenas noticias.",administrador positive,21-34,На следующее же день администратор Сергей связался с нами и порадовал нас хорошей новостью!,администратор positive
10847,id_15,"En el segundo piso, es muy conveniente para una empresa sentarse en sofás.",sofás positive,68-73,На втором этаже на диванчиках весьма удобно разместиться компанией.,втором этаже positive <sep> диванчиках positive
35620,id_4,"El servicio es rápido y atento, me gustó la comida, el surtido de la barra es grande, pero bebí solo té, desde que vine a cenar y no puedo decir nada sobre la calidad de las bebidas.",Servicio positive <sep> comida positive,3-11 <sep> 44-50,"Обслуживание быстрое и внимательное, еда понравилась, ассортимент бара большой но я пила только чай, так как пришла пообедать и о качестве напитков сказать ничего не могу.",Обслуживание positive <sep> еда positive <sep> ассортимент бара positive
16714,id_9,"Realmente quería que a los padres les gustara, y el servicio fue más allá de elogios.",Servicio positive,52-60,"Очень хотелось, чтобы родителям понравилось, и сервис оказался выше всяких похвал.",сервис positive
16761,id_6,"El interior es similar al del primer pub, bastante acogedor: sofás, chimenea.",Interior positive <sep> sofás positive,3-11 <sep> 61-66,"Интерьер похож на первый паб, довольно уютно: диваны, камин.",Интерьер positive <sep> диваны positive <sep> камин positive
15758,id_2,"El restaurante todavía tiene mucho en lo que trabajar, por supuesto, pero sin embargo, el lugar es bastante agradable, el servicio es agradable y la comida bastante sabrosa.",Restaurante neutral <sep> Servicio positive <sep> comida positive,3-14 <sep> 122-130 <sep> 149-155,"Ресторану еще много есть над чем поработать, конечно, но тем не менее, место довольно милое, обслуживание приятное и еда довольно вкусна.",Ресторану neutral <sep> место positive <sep> обслуживание positive <sep> еда positive
31963,id_4,"Y en general, una muy buena institución.",institución positive,28-39,А вцелом очень даже неплохое заведение.,заведение positive
16378,id_1,"En orden: Cocina - Sopa-Kharcho, kebabs (probamos casi todos los presentados) 5to grado, tortas planas, muy buen vino (para mi gusto), y por supuesto té con tomillo :) que en tal lugar está completamente inútil tomar cualquier ensalada griega, no debería ser bueno aquí :)",Cocina positive <sep> vino positive,10-16 <sep> 113-117,"По порядку: Кухня - Суп-Харчо, шашлыки (перепробовали практически все из представленных) 5+ оценка, лепешки, весьма неплохое вино (на мой вкус), ну и конечно чай с чабрецом :), вот зачем сюда стоит и нужно ходить, согласитесь, что в таком месте какой-нибудь салат Греческий брать совершенно бесполезно, он и не должен быть хорошим тут :)",Кухня positive <sep> Суп-Харчо positive <sep> шашлыки positive <sep> лепешки positive <sep> вино positive <sep> чай с чабрецом positive
27841,id_5,"Aunque todos encontraron una bebida de su agrado, están Timmermans y Nevskoe.",bebida positive <sep> Timmermans positive <sep> Nevskoe positive,29-35 <sep> 56-66 <sep> 69-76,"Хотя все нашли себе напиток по вкусу, есть и Тиммерманс и Невское.",напиток positive <sep> Тиммерманс positive <sep> Невское positive
2073,id_9,La música en vivo es una historia aparte.,música en vivo negative,3-17,Отдельная история - живая музыка.,живая музыка negative
18003,id_14,la calidad de los vinos también fue buena.,vinos positive,18-23,качество вин тоже порадовало.,вин positive
225,id_17,El servicio no fue impresionante.,Servicio negative,3-11,Обслуживание не впечатлило.,Обслуживание negative
20021,id_6,La selección de comida es pequeña. ,comida negative,16-22,"Выбор еды небольшой. заказывала тарелку фруктов и салат ( честно, не помню название). всё как на картинке-красииво)). но опять же, вот и минус маленького помещения.",еды negative <sep> тарелку фруктов positive <sep> салат positive <sep> помещения negative
18372,id_4,Los cocineros son excelentes cocineros con una explosión.,Cocineros positive,4-13,Повара отличные готовят на ура.,Повара positive
12118,id_3,"Había suficiente espacio para todos, la mesa estaba perfectamente puesta y, en general, era acogedora y cómoda.",mesa positive,40-44,"Всем хватило места, стол был прекрасно сервирован, вообще было уютно и комфортно.",стол positive
11027,id_7,Todos los detalles están pensados ​​hasta el más mínimo detalle y juntos crean una maravillosa atmósfera de calidez y confort.,atmósfera positive,95-104,Все детали продуманы до мелочей и вместе создают замечательную атмосферу тепла и комфорта.,атмосферу positive
16137,id_6,"En segundo lugar: no hubo reunión de invitados en el restaurante, nos quedamos esperando ... miramos a nuestro alrededor, un par de camareros estaban haciendo lo suyo ...",camareros negative,132-141,"Во-вторых: Встреча гостей в ресторане- отсутствовала, мы стояли ждали...оглядывались, пару официантов делали свои дела...",Встреча гостей negative <sep> официантов negative
6668,id_0,"Visitamos este maravilloso restaurante tarde en la noche, más cerca de la medianoche, cuando no había comida de verdad en ningún lado.",restaurante positive,27-38,"Мы посетили этот замечательный ресторанчик поздним вечером, ближе к полуночи, когда уже нигде не кормили по-настоящему.",ресторанчик positive
29395,id_7,"Está tranquilo allí, la música es tan tranquila y oriental ...)))",música positive,24-30,"Там спокойно, музыка такая спокойная и восточная...)))",музыка positive
12131,id_5,"Siempre impecablemente limpio, buena cubertería y vajilla, mesas bonitas, alféizares limpios, todo está al mismo nivel.",mesas positive,59-64,"Всегда безупречно чисто, хорошие приборы и посуда, приятные столы, чистые подоконники, все - на уровне.",приборы positive <sep> посуда positive <sep> столы positive <sep> подоконники positive
1563,id_2,"En cuanto al menú, el pub tiene una lista de cervezas bastante amplia.",lista de cerveza positive,36-52,"Что касается меню, то в пабе достаточно большая пивная карта.",пивная карта positive
20086,id_4,"El menú no es muy grande, los precios son promedio de la ciudad.",Menú neutral,3-7,"Меню не очень большое, цены среднегородские.",Меню neutral
12467,id_11,"Un amigo pidió rollos de pescado, ¡y trajeron rollos y una montaña de ensalada!",rollos positive,15-21,"Подруга заказывала рыбные рулетики, а принесли рулетики и +гору салата!!!",рулетики positive <sep> салата positive
1368,id_3,"En cuanto al servicio, es bastante aceptable para un sábado por la noche.",Servicio neutral,13-21,"Что касается обслуживания, то для субботнего вечера вполне приемлемо.",обслуживания neutral
2468,id_10,"La camarera miró la mesa y cambió el cenicero a tiempo y agregó vino, es decir.",Camarera positive,3-11,"Официантка следила за столом и вовремя меняла пепельницу и добавляла вина, т.е.",Официантка positive
12131,id_2,"Creo que es ideal para reunirse con amigos para tomar té y pasteles (por cierto, también son excelentes)), y para una cita romántica, cuando desea disfrutar del ambiente y la comunicación con su ser querido, y para una pequeña celebración familiar. ¡¡También es maravilloso !!",pasteles positive,59-67,"Думаю, идеально и для встречи с подружками за чаем с пирожными- они, кстати, тоже отменные)), и для романтического свидания, когда хочется получить удовольствия от обстановки и от общения с любимым человеком, и для небольшого семейного торжества также чудесно подойдет!!!",пирожными positive <sep> обстановки positive
33043,id_1,"El interior está de moda, moderno, la música es maravillosa, las chicas son hermosas, la comida es increíble, ¡todo lo que no puedes pedir resulta delicioso!",Interior positive <sep> música positive <sep> chicas positive <sep> comida positive,3-11 <sep> 38-44 <sep> 65-71 <sep> 89-95,"Интерьер модный, современный, музыка замечательная, девушки красивые, еда потрясающая, все что не закажешь оказывается вкуснотищей!",Интерьер positive <sep> музыка positive <sep> девушки positive <sep> еда positive
28112,id_14,Servicio que daría 4-ku.,Servicio positive,0-8,Обслуживанию я бы поставил 4-ку.,Обслуживанию positive
2616,id_1,"Como se dijo: ""¡El sushi más delicioso de la ciudad!"", Y así sucedió.",Sushi positive,19-24,"Как было сказано: ""Самые вкусные суши в городе!"", так и получилось.",суши positive
17475,id_10,"¡Todo el personal los despidió, ya con una sonrisa y un aire benévolo!",personal positive,9-17,"Проводили всем персоналом,уже с улыбкой и доброжелательным видом!",персоналом positive
33043,id_3,"El servicio siempre ha sido muy bueno y decente, ¡todos son amables y sonrientes!",Servicio positive,3-11,"Обслуживание всегда было очень хорошее и достойное, все приветливые, улыбаются!",Обслуживание positive
2747,id_4,Buena ventilación y menos gente.,ventilación positive,6-17,Хорошая вентиляция и меньше народу.,вентиляция positive
27620,id_13,Solo le gustó el café.,café positive,17-21,Понравился только кофе.,кофе positive
15758,id_5,"No tienen alcohol fuerte, excepto cerveza, aparentemente hay un problema con la licencia, pero el hidromiel resultó ser muy agradable.",alcohol neutral,10-17,"Крепкого алкоголя, кроме пива у них пока нет, видимо с лицензией проблемы, но медовуха оказалась очень даже приятной.",алкоголя neutral <sep> медовуха positive
2013,id_0,El restaurante Atlantis ha sido uno de los lugares más agradables y acogedores durante muchos años.,Restaurante Atlantis positive,3-23,Ресторан Атлантис остается на протяжении многих лет одним из самых приятных и уютных мест.,Ресторан Атлантис positive
27629,id_9,Solo el interior es positivo.,interior positive,8-16,Из положительного только интерьер.,интерьер positive
