review_id,sentences_ids,sentences_texts,sentences_opinions
g187151-d3325374-r277158312,id_12,"J'ai remarqué un petit écriteau qui indiqué que leur viande de canard venait des pays de l'Est, un comble pour le pays du cassoulet.",viande de canard negative
g3463365-d3594852-r200815446,id_4,"Plat: une pièce de boeuf grillée (pas très tendre), sans sauce, avec de la purée de carottes (très bonne), des brocolis et des pommes de terre pas cuites au milieu.",pièce de boeuf grillée negative <sep> purée de carottes positive <sep> pommes de terre negative <sep> pièce de boeuf grillée neutral
g187253-d4972334-r237403818,id_4,Que ce sois les entrées...un prix très abordable (entre 5 et 7 euros) pour un rapport qualité/prix exceptionnel.,entrées positive
g187147-d3412675-r180902470,id_4,Le service est rapide.,service positive
g196719-d2614773-r269869318,id_3,"Allez y en toutes confiance si vous souhaitez une cuisine simple, honnête et généreuse.",cuisine positive
g187147-d1034843-r227563120,id_3,"Peu de choix à la carte, mais c'est aussi comme ça qu'on a plus de chance de faire des bons plats!",carte neutral <sep> plats positive
g187147-d2239316-r239304403,id_1,tant par la qualité des mets que par l'accueil;,mets negative <sep> accueil negative
g187147-d1089305-r171630135,id_3,Le veau était goûtu,veau positive
g187198-d3845154-r255380212,id_3,"J'ai pris un menu ""galette"" (galette + crêpe + bolée de cidre à 9€40).","menu ""galette"" neutral"
g187147-d3693829-r248014416,id_0,Bel endroit !,endroit positive
g187253-d3590719-r281453784,id_1,Je ne peux que conseiller ce restaurant avec un accueil excellent et une très bonne cuisine.,accueil positive <sep> cuisine positive <sep> restaurant positive
g187122-d3253908-r246575372,id_6,Pour le dessert farandole de desserts : rien d'extraordinaire que des classiques avec beaucoup de crème au beurre.,farandole de desserts negative
g187147-d2346326-r232711313,id_1,"Énorme attente pour prendre la commande et quand le serveur vient enfin, il prend la commande des derniers arrivés.",attente negative <sep> serveur negative
g187147-d718799-r284156821,id_12,Conclusion :,
g187095-d1872852-r270870454,id_4,Restaurant bondé le midi mieux vaut arriver tôt,Restaurant negative
g187212-d954217-r237562692,id_0,Endroit à éviter le soir si vous êtes en famille car apparemment il y a quelquefois des soirées à thème et du coup les organisateurs (pas le propriétaire du lieu) nous ont fait comprendre qu'il fallait que l'on parte.,Endroit negative
g187265-d807993-r250903963,id_0,Deuxième passage dans ce petit restaurant lyonnais.,
g187206-d7015016-r279931558,id_4,Les frites étaient quasiment transformées en purée tellement elles étaient imbibées de graisse.,frites negative
g187147-d2694960-r242979898,id_3,Toutefois le service est très agréable,service positive
g187147-d3216867-r254353823,id_0,Le seul bon point le cadre très sympa.,cadre positive
g187253-d2248119-r222961718,id_2,Des moules marinières qui baignanit....dans leur eau oui sans sauce : sans intérets!!!,moules marinières negative
g608761-d2053817-r143008138,id_2,"L'entrée pas bonne, plus de plat du jour.",entrée negative <sep> plat du jour negative
g187147-d5225776-r279485100,id_4,"Nous n'avons pas pris de vin, je n'ai donc pas d'avis sur le sujet.",
g187143-d1334240-r221037683,id_0,"Oui, on est prévenu ,",
g187147-d2528029-r177289336,id_1,Le bémol fut l'attente et les serveurs sympathiques mais un peu dépassés,serveurs negative <sep> attente negative
g187253-d4972334-r237403818,id_9,Même si il s'agit d'un concept à la mode...peu sont ceux qui le maitrisent comme ce restaurant !,restaurant positive
g187103-d2356006-r280461370,id_1,service tardif possible : pratique après un bon ciné,service positive
g187253-d2027102-r115708876,id_0,C'est presque par hasard que nous avons dîné dans ce restaurant.,
g187147-d793296-r180039349,id_0,"Malgré la bonne volonté de la serveuse, on sent l'endroit assez mal organisé.",serveuse positive <sep> endroit negative
g187253-d2189616-r221189178,id_10,Serveurs de 18 ans très sympas mais tips pas possible là ....,Serveurs positive
g187147-d5225776-r279485100,id_0,On y est allé pour un déjeuner.,
g187147-d1381523-r158339054,id_0,"Au deumerant, c est un endroit original pour fêter son anniversaire ...",endroit neutral
g187265-d718105-r115426081,id_1,Malheureusement ledit menu aux accents typiquement lyonnais est non seulement mauvais mais à la limite du grotesque.,menu negative
g187253-d1098498-r217655976,id_3,"- la nourriture: les pizzas sont bonnes, pour les supions à la persillade passez votre chemin car il y a beaucoup mieux.",pizzas positive <sep> supions à la persillade negative
g187103-d2329304-r282963974,id_2,"La viande est bonne, bien cuite comme demandé.",viande positive
g187143-d1764397-r245318896,id_5,Un jeune serveur très sympa je le plaint !,serveur positive
g187253-d4137659-r257264460,id_1,"La vue est sublime, la salle est très agréable et tranquille.",vue positive <sep> salle positive
g187269-d4727206-r260930353,id_0,Plats appétissants mais on attendait un meilleur goût.,Plats neutral
g187147-d795288-r194158635,id_2,"Les plats sont pas mal, mais il y a tellement mieux dans le quartier comme restaurant Thaïlandais!",
g187147-d1336849-r242014326,id_5,Goût affreux - surtout ne jamais prendre le bœuf d'un derrier goût dégoûtant dans une casserole de puré de pommes de terre comme une soupe amère.,bœuf negative
g187253-d1639457-r152371370,id_2,Les produits sont bons mais la cuisine reste simple par rapport aux tarifs.,produits positive <sep> cuisine negative <sep> cuisine neutral
g187147-d695189-r251436609,id_9,Mon voisin a fait réchauffer ses rognons qui étaient froid.,rognons negative
g187212-d2215986-r140498637,id_0,Cet endroit mériterait d'etre ouvert plus souvent et d'avoir plus de place et du personnel.,endroit negative
g187147-d718040-r276053524,id_0,Très bon rapport qualité prix pour ce petit restaurant très agréable.,restaurant positive
g187253-d1234630-r281354019,id_3,"Donc j'ai du retirer avec un serveur qui m'a suivi au cas où j'aurais décidé de ne pas revenir, en plus on a l'impression d'être des voleurs, et à mon retour un monsieur était présent à la caisse, il ne souriait pas et en plus était très désagréable.",monsieur negative
g187147-d1119908-r146734960,id_3,Et en générale les portions étaient ridicules pour leur prix.,portions negative
g187075-d1324447-r268262547,id_3,Nous alertons le personnel qui rejette la faute sur nous (insectes venant de l'extérieur).,personnel negative
g187147-d1516382-r258841083,id_5,et ils osent appeler cela Escalope Saltimbocca ...,
g3463365-d3594852-r200815446,id_1,"Nous avons pris le menu à 29,90€.",
g297569-d4062515-r269115031,id_1,Personnel très gentil et serviable.,Personnel positive
g187147-d783786-r234074304,id_5,Les frites maison sont un régal également.,frites positive
g187091-d1325827-r240732814,id_0,Cela faisait 15 ans que j était pas revenu,
g297569-d4092469-r259302825,id_0,C'était mon premier déjeuner à ce restaurant.,
g187095-d3747513-r268495052,id_2,Un resto très sympa,resto positive
g187147-d1516382-r258841083,id_4,La crème figée et sans gout,crème negative
g187151-d3325374-r135868379,id_1,Gros effort à faire sur la cuisine et le service.,cuisine negative <sep> service negative
g187103-d1327074-r281100867,id_5,tapas copieuses et bonnes,tapas positive
g187178-d4173834-r267142253,id_4,"Mon choix s'était porté sur de la terrine de campagne, de la carbonnade flamande, et une brioche perdue avec une boule de glace caramel.",
g187103-d2329304-r282963974,id_0,"1ère fois que le service n'est pas à la hauteur de la cuisine dans les restos que je fréquente à Rennes, dommage.",service negative
g187147-d3879173-r270122012,id_1,"Ceci dit, la bonne humeur de la serveuse et la présentation des plats rattrapent un peu cet avis mitigé.",serveuse positive <sep> plats positive
g187212-d2490949-r185625207,id_0,"Super ambiance, tip top entre amis.",ambiance positive
g207360-d4481417-r281591572,id_4,La pâte est délicieuse et les pizzas sont bien garnies.,pâte positive <sep> pizzas positive
g196680-d7233499-r227244489,id_1,"Un mélange de tout avec crème fraîche dessus, le tout sur une pâte délicieuse et parfaitement cuite...",pâte positive
g187140-d2066610-r265781517,id_1,"Le repas était correct pour une escale rapide,le patron très sympathique et le paysage magnifique.",repas neutral <sep> patron positive <sep> paysage positive
g187178-d2282922-r240259092,id_7,..,
g187147-d718804-r215863872,id_6,"La ""purée"" dite maison est de la mousseline, et je ne parle pas des autres légumes qui sont bouillis et sans goût.",purée negative <sep> légumes negative
g187147-d783786-r234074304,id_4,"Moi j'ai pris un filet de boeuf sauce aux morilles, c'était tout à fait délicieux et cuit comme il le fallait, parfait.",filet de boeuf sauce aux morilles positive
g187147-d2520468-r190596033,id_3,Evidemment ce n'est pas un resto gastronomique mais ce n'est pas ce qu'on lui demande!,resto neutral
g187253-d1639457-r152371370,id_3,Un tartare de saumon avec trop d'oignons.,tartare de saumon negative
g187147-d695115-r213875078,id_2,Une belle carte pleine de bonnes surprises.,carte positive
g187147-d2174563-r234071343,id_0,Le seul point fort c'est la terrasse.,terrasse positive
g187162-d4282113-r244643659,id_5,"Non franchement, ce n'est pas un bon restaurant indien",restaurant indien negative
g187253-d4379462-r259558222,id_2,Le service est déplorable et tout le restaurant se prend pour un 3* alors que la nourriture est vraiment très très mauvaise!!,service negative <sep> nourriture negative
g187253-d2027102-r115708876,id_4,"Portions équilibrées, sauf peut-être pour l'entrée (moules gratinées) qui était trop petite tant les moules étaient bonnes.",Portions positive <sep> moules positive <sep> entrée negative
g187147-d718815-r239220174,id_1,Le point fort de ce bistrot chaleureux est sa cuisine.,bistrot positive <sep> cuisine positive
g187147-d783786-r234074304,id_6,"Aussi je vous conseille de gouter le mojito, un grand verre pour 5€, super bon.",mojito positive
g187095-d1954560-r227348486,id_7,Départ aussi désagréable que l'accueil.,accueil negative <sep> Départ negative
g187147-d1392655-r199033401,id_2,"La carte est courte, ce qui peut être un avantage ( turn-over important donc fraicheur des produits) mais se révèle un inconvénient quand il y a des produits manquants (la truffe ce jour-là), donc choix restreint.",carte negative <sep> produits negative
g187147-d718804-r215863872,id_2,"Une dorade au chorizo, sans chorizo.",dorade au chorizo negative
g187147-d3682234-r283088970,id_1,Le service n'est pas très agréable mais est rapide !,service positive <sep> service negative
g187147-d1774964-r260536177,id_2,"On choisit notre menu, le carpaccio vient de métro c'est certain et les frites ne sont pas fraîches.",frites negative <sep> carpaccio negative
g187253-d4414030-r197767293,id_3,"Un plat (très copieux, et resservi si besoin) avec un thé a la menthe pour digérer : 12€",plat positive
g187147-d3498968-r240263031,id_0,"Une bonne cuisine Française dans ce restaurant, un lieu très chaleureux, un bon service que demander de plus?",service positive <sep> cuisine Française positive <sep> lieu positive
g187253-d1328827-r266271011,id_1,Millefeuille tomates mozzarella : simple salade tomate mozza,Millefeuille tomates mozzarella negative
g187122-d2277420-r286816327,id_0,la décoration très sympa.,décoration positive
g187147-d809052-r241016390,id_2,Aucune excuse pour le service et l'attente.,service negative <sep> attente negative
g187253-d1323139-r272593855,id_2,Nous y retournerons certainement pour manger sous ce magnifique platane qui représente bien la terrasse du sud de la France.,platane positive
g187147-d695114-r280456667,id_1,A la carte c'est beaucoup plus cher mais le choix est plus large.,carte negative <sep> carte positive
g3463365-d7619600-r260351566,id_3,Les assiettes sont copieuses,assiettes positive
g187207-d778869-r286120323,id_2,"Ce restaurant est devenu notre préféré sur Poitiers, nous le recommandons donc vivement !!!",restaurant positive
g187209-d3331856-r241685274,id_2,Le pain était sec et rassi.,pain negative
g187253-d2189616-r221189178,id_1,mais grosse déception :,mais grosse déception negative
g187103-d1327074-r281100867,id_4,très bonne paella ( pour les connaisseurs ) oui grillée dans le fond comme à Barcelone,paella positive
g187147-d3989748-r275822551,id_2,Service agréable qui plus est.,Service positive
g187198-d2041733-r222676078,id_4,Le service est moyen.,service negative
g187253-d4083914-r280941580,id_0,Un bistrot comme je les aime.,bistrot positive
g187253-d1234630-r274467132,id_5,"Quand aux plats, très décevants.",plats negative
g196719-d3348013-r236980536,id_0,Déjà venu il y a quelques années et en gardant un excellent souvenir nous avons décidé d'y retourner.,
g187147-d803911-r185527774,id_1,La décoration est restée comme avant et cela a son charme.,décoration positive
g207360-d4481417-r281591572,id_2,Le patron est vraiment super sympa et j'ai même eu droit à une pizza gratuite sans rien demander.,patron positive
g187253-d1639457-r152371370,id_5,"Une profiterole proposée XL mais dans l'assiette le chou était trop cuit, donc déception, il vaut mieux avoir une profiterole plus petite mais meilleure.",profiterole positive <sep> chou negative
g187073-d2234111-r233672137,id_3,"Même si le repas fut assez copieux et bon, nous avons pas pris autant de plaisir que le lieu nous laissait espéré.",repas positive <sep> lieu negative
g187265-d718105-r115426081,id_3,"Au grand maximum aurait-on dû payer 25 euros / tête pour un repas aussi médiocre, tant et si bien qu'à des prix de cet ordre il y a bien mieux à Lyon et qu'aux prix prohibitifs qu'il pratique, il y a également bien meilleur à Lyon et surtout dans les environs, y compris des étoilés dignes de ce nom !",
g187212-d2215986-r140498637,id_1,"Car des bagels ça change des snacks habituels, la place est sympa.",place positive <sep> bagels positive
g187140-d4734576-r284845256,id_0,"Vraiment horrible certaines choses sont réchauffées, certaines pas cuites, on ne peut pas appeler ça de la cuisine!",choses negative
g187147-d1450531-r187797211,id_0,On aurait du se méfier du restaurant presque vide un vendredi soir.,restaurant negative
g187253-d1854779-r278211239,id_1,En 2 mois ce resto s' est dégradé à une vitesse phénoménale!,resto negative
g187147-d1792445-r174875334,id_0,Ce restaurant se situe dans une rue piétonne dédiée aux touristes de masse et est entouré d'autres restaurants du même acabit.,rue piétonne negative <sep> restaurant negative
g187253-d7591580-r286665099,id_2,"Mais bon pour ne pas faire le difficile, je la mange tout de même sans la faire retourner en cuisine et faire du gaspillage.",
g3463365-d7619600-r260351566,id_2,La cuisine est traditionnelle,cuisine neutral
g608761-d1334387-r277341177,id_0,Un jolis cadre Marocain.,cadre positive
g187147-d2346326-r232711313,id_3,Beaucoup de personnes ont perdu patience et sont partis.,
g187147-d3693829-r248014416,id_6,Decevant coté cuisine !,cuisine negative
g187147-d718804-r215863872,id_3,A la place une espèce de confit de tomates au citron tout simplement immangeable.,confit de tomates au citron negative
g187147-d695264-r251049321,id_4,Si vous allez au restaurant pour être vu c'est l'endroit idéal.,endroit negative
g187147-d7910212-r273306333,id_0,Nous y sommes allés le 14 mai en couple avec notre fils.,
g187253-d4972334-r237403818,id_3,Le coeur...le repas!,repas positive
g187253-d1331961-r118398179,id_0,"Nous avions réservé dans ce restaurant en voyant qu'il était recommandé par le Gault et Millau, il a une déco super sympa et tout paraissait être réuni pour découvrir une nouvelle bonne table sur Marseille.",déco positive
g187147-d7972483-r271185057,id_0,Un excellent repas mélangeant saveur américaines et savoir faire français de l'entrée jusqu'au dessert.,repas positive
g187253-d1234630-r274467132,id_7,Bref une addition très salée pour un repas très long et mangé sans plaisir !,repas negative
g3463365-d3594852-r200815446,id_9,L'établissement dispose aussi d'une jolie terrasse.,terrasse positive
g187147-d1804977-r259316015,id_1,Et c'est tout.,
g608761-d2053817-r143008138,id_3,Il est remplacé par un autre avec mon accord.,
g187253-d3531866-r270325180,id_1,"La terrasse en bas à gauche du restaurant est à 3 mètres de la mer ; la plage est sur le côté droit (de l'autre côté de la salle de restaurant) donc nous ne sommes pas ""dérangés"" par les plagistes.",restaurant positive <sep> terrasse positive
g187151-d2632598-r222747220,id_2,Nous n'avons goûté que les pizzas qui étaient quelconques.,pizzas negative
g187147-d1792445-r174875334,id_1,L'animation y est pénible et bruyante et ne correspond pas au genre d'établissement que nous recherchions.,animation negative
g187147-d779840-r237971138,id_0,Ma meilleure adresse de restau thai!,restau positive
g187253-d4083914-r280941580,id_6,Une adresse à noter lors de vos passages sur Marseille.,adresse positive
g187253-d1066323-r282644003,id_1,Le chef ne tire pas sur la marchandise : une pizza bien garnie !,pizza positive
g187140-d1322541-r286192533,id_3,De la bonne cuisine de grand mère qui tient au corps.,cuisine positive
g187147-d3628421-r258912116,id_2,Rien de négatif à dire sur ce restaurant mais il ne sort pas de l'ordinaire.,restaurant neutral
g196680-d7007014-r256470796,id_2,"La petite carte est bien appétissante... hélas j'ai été un peu déçu par les Galettes, pas très grandes, pas très gouteuses, pas très chargés...",Galettes negative <sep> carte positive
g187147-d3628421-r258912116,id_1,Les plats sont corrects tout comme le service et l'ambiance.,service neutral <sep> ambiance neutral <sep> plats neutral
g187253-d1331961-r118398179,id_4,De plus l'un des convives a été malade après le repas.,repas negative
g196680-d7233499-r227244489,id_0,"C'est la meilleur pizza de Gap et voir même de France.... Demandez la ""comme DAB"" de Chris...",
g187111-d2221139-r258427248,id_2,Je me suis permis de le remercier pour le service et de m'excuser de le déranger pendant son travail.,
g187209-d4070250-r259984150,id_0,"Le cadre est charmant , bien agencé et convivial !",cadre positive
g187253-d4972334-r237403818,id_1,En commençant par l'accueil chaleureux et très sympathique (nous accepter à 14 un 1er novembre...beaucoup ne l'aurait pas fait),accueil positive
g187147-d1327880-r242392720,id_0,Nous sommes venus diner en famille dans ce restaurant fin Novembre 2014.,
g187147-d1336322-r243511045,id_1,Nourriture surgelée et mal décongelée.,Nourriture negative
g187091-d3464501-r235318144,id_0,"Petit restau suggéré par une amie, on ne regrette pas l''expérience !",restau positive
g635821-d5792203-r217535741,id_1,restaurant moyen que j'éviterai,restaurant negative
g187253-d1550066-r280463454,id_1,"Surtout que le service y est rapide et plutôt agréable, les portions généreuses et le lieux vraiment joli.",service positive <sep> portions positive <sep> lieux positive
g187147-d1336849-r242014326,id_3,Choix terrible.,Choix negative
g187075-d3489527-r254992608,id_1,"L'accueil manque un peu de chaleur, le service qui suivra également.",accueil negative <sep> service negative
g187253-d4972334-r237403818,id_12,Entrée/ plat / dessert à 2 pour une 40 ene euros,Entrée/ plat / dessert positive
g187207-d3721902-r279950763,id_7,"seul le vin était correct en rapport Q/P, les entrées et desserts sont inégaux quant à eux.",vin neutral <sep> entrées negative <sep> desserts negative
g187111-d2221139-r258427248,id_0,Un patron qui pourrait être un cas d'école dans les écoles d'hôtellerie.,
g293827-d6898510-r283618902,id_0,A l'heure de l'apéro c'est un lieu sympa bien situé au carré cathédrale.,lieu positive
g187253-d2027102-r115708876,id_2,"Tout d'abord l'accueil fut très agréable, souriant et avenant.",accueil positive
g187253-d804648-r206878302,id_0,"Le cadre est exceptionnel, rien que ça, ça vaut le coup.",cadre positive
g187147-d3412675-r180902470,id_6,Les produits sont de saison.,produits positive
g187206-d2205086-r180308486,id_0,Un bon resto quand on sait le nombre de restos qu'il y a dans la rue.,resto positive
g196640-d4428534-r283820751,id_0,J'ai mangé dans ce Resto pour la 2 eme fois aujourd'hui.,
g187253-d1900905-r238944051,id_0,J'ai l'habitude d'aller depuis des années dans ce restaurant.,
g187147-d895824-r231506893,id_1,"J'ai pris un tartare coupé au couteau mais le boeuf était de très mauvaise qualité, la viande toute fibreuse et dure et le plat n'avait donc aucune saveur.",tartare negative <sep> boeuf negative <sep> viande negative <sep> plat negative
g187147-d783786-r234074304,id_0,Et bien moi je n'ai absolument rien à redire sur le service !,service positive
g187147-d3188499-r243581235,id_1,"Nous y sommes allés avant un spectacle, les serveurs sont débordés et désagréables, un vrai cliché parisien!",serveurs negative
g187253-d7591580-r286665099,id_0,Nous avons déjeuné hier dans ce restaurant avec vue sur la mer et terrasse très agréable.,vue positive <sep> terrasse positive
g3463365-d3594852-r200815446,id_2,Entrée: Saint Jacques en brochettes de qualité moyenne.,Saint Jacques en brochettes negative
g187207-d3380505-r280183276,id_0,"Le menu du midi en semaine est très abordable, les plats sont excellents.",menu du midi positive <sep> plats positive
g187147-d3334046-r158441962,id_1,Les vins y sont très chers.,vins negative
g187147-d3334046-r158441962,id_2,Le maître d'hôtel méprisant et grossier.,maître d'hôtel negative
g196719-d2614773-r282960504,id_1,"Une belle carte montagnarde aussi, et d'excellentes glaces à déguster en été dans le petit jardin à l'arrière du restaurant.",carte positive <sep> glaces positive <sep> jardin positive
g187151-d3325374-r277158312,id_13,Cet écriteau était bien caché à l'intérieur de l'établissement pour ne pas que les clients en terrasse le voient.,
g187147-d1191240-r240499837,id_1,"Pour les autres plat, aucun légume vert n'est proposé en accompagnement il faut se contenter de frites, purée de pommes de terre risotto ou les légumes du pot au feu....Le service inexistant, à la question qu'y a-t-il dans le café gourmand la réponse fut ça dépend...",plat negative <sep> service negative
g187079-d817721-r260340034,id_1,En effet l'accueil plutôt lourd laisse place à un service manquant d'enthousisame et de sourire.,accueil negative <sep> service negative
g187103-d1327074-r281100867,id_8,patron atypique mais à connaître.,patron positive
g187253-d3590719-r279323659,id_0,Repas de qualité à des pris très correct .,Repas positive
g608761-d1334387-r277341177,id_8,Une bonne adresse à Lannion,adresse positive
g187178-d2282922-r240259092,id_11,Dommage car les plats avaient l'air très bon contrairement aux sandwichs triangle du supermarché que nous avons dû manger en vitesse dans la rue !!,plats positive
g187147-d6405461-r234970703,id_0,On a trouvé tout très bon mais l accueil pas très sympa et le service horrible.,accueil negative <sep> service negative
g187253-d1308414-r269942828,id_3,La cuisine est raffinée : le menu du marché avec ses 3 entrées surprises est délicieux.,cuisine positive <sep> menu du marché positive
g297569-d4130785-r264968967,id_4,Ce restaurant doit vite se ressaisir.,restaurant negative
g187178-d3359955-r263860028,id_3,"Vraiment pas mal du tout ces petits rognons, on comprend leur succès, même si j'aurais aimé un peu plus de sauce et de garniture.",rognons positive <sep> sauce negative <sep> garniture negative
g608761-d7105002-r282300173,id_4,"Concernant la cuisine, c'était bon mais sans plus : morceaux de gras dans le chili, cuisson des viandes mal maitrisée, pas d'amandes sur le dessert alors qu'il devait en avoir...",cuisine neutral <sep> chili negative <sep> viandes negative <sep> dessert negative
g187147-d5547664-r279984913,id_1,"Un grand remerciement pour cette cuisine riche moderne et pleine de saveur, merci également à l'accueil au service, la gentillesse et le professionnalisme du personnel merci et merci encore",cuisine positive <sep> accueil positive <sep> service positive <sep> personnel positive
g187147-d1211203-r280065031,id_1,Les plats sont goûteux et dans de bonnes quantités.,plats positive
g187143-d3895071-r258653920,id_1,"L'autre serveuse étant, pour sa part , très gauche dans le service.",service negative
g187147-d719218-r246393236,id_0,Je suis allé déjeuner dans ce restaurant début décembre.,
g297569-d4130785-r264968967,id_0,Nourriture médiocre.,Nourriture negative
g187147-d718146-r234555664,id_3,Apéro maison conseillé.,Apéro positive
g187147-d718134-r168142384,id_0,Les plats sont excellents de l'entrée au dessert.,plats positive
g187253-d3482968-r264400769,id_4,"Cela reste quand même un bon resto, a tester.",resto positive
g187162-d4817543-r282798322,id_0,"La cuisine était tout simplement excellente en particulier la spécialité du restaurant, les linguini aux écrevisses.",cuisine positive <sep> linguini aux écrevisses positive
g187253-d1639457-r152371370,id_1,"Après un accueil et un service moyen, la carte paraissait alléchante mais quand les plats sont arrivés ce n'était pas à la hauteur.",accueil negative <sep> service negative <sep> carte positive <sep> plats negative
g187253-d2261564-r243521218,id_3,"Je ne retournerai pas dans ce restaurant, même après 10 heures de digestion, la salade de chèvre chaud n'est toujours pas passée.",restaurant negative <sep> salade de chèvre chaud negative
g187253-d1059925-r182398547,id_0,Excellent restaurant.,restaurant positive
g293827-d6898510-r283618902,id_1,"Décoration sympa, service correcte.",Décoration positive <sep> service neutral
g187147-d695189-r251436609,id_5,La tarte a été froide et pas particulièrement fraîche.,tarte negative
g187253-d7591580-r286665099,id_5,"Vu cet accueil, on ne reviendra plus !",accueil negative
g187253-d784568-r229967112,id_3,"Un beau et grand classique, qui ne décevra pas, quelque que soient les goûts, des grands et petits.",classique positive
g187147-d718804-r215863872,id_12,"Malgré une terrasse sympa, je ne mettrai plus jamais les pieds de ma vie dans ce restaurant...",terrasse positive <sep> restaurant negative
g187140-d1322541-r286192533,id_4,Et pour couronner le tout de sympathique serveurs a l accent prononcé avec toujours un brin d humour.,serveurs positive
g187253-d804648-r206878302,id_4,"Par contre, les bouteilles de vin n'attendent pas pour être remplacées, et là, l'addition est plus que salée.",bouteilles de vin negative <sep> bouteilles de vin neutral
g187147-d2528029-r177289336,id_0,"Des produits simples mais bons (oeufs au plat, tomates rôties et bacon), puis cheesecake maison réussi.",produits positive <sep> cheesecake positive
g187164-d1402721-r237318486,id_3,Franchement Mac do m'aurait bien arrangé je regrette pour dire je n'y vais jamais mais j'aurais du y penser….,
g187147-d3989748-r275822551,id_0,Les tapas sont excellents...La charcuterie est de qualité aussi.,charcuterie positive <sep> tapas positive
g187147-d5225776-r279485100,id_2,"Les plats, bien présentés, colorés et ragoutants, étaient copieux et savoureux.",plats positive
g187147-d695114-r280456667,id_0,A tout heure on peut manger correctement et si l'on s'en tient aux menus c'est correct et a tarif acceptable compte tenu du caractère institutionnel du restaurant.,menus neutral <sep> restaurant positive
g293827-d3653319-r244802130,id_2,"Arrive les plats, pour ma part un filet de vivaneau à la vietnamienne (juste recouvert d'une sauce hot sweet Chili industriel) et accompagné de légumes sautés (à l'eau...) qui plus est en supplément à 6€.",filet de vivaneau à la vietnamienne negative <sep> sauce negative <sep> légumes sautés negative
g187147-d5225776-r279485100,id_1,Accueil rapide et courtois.,Accueil positive
g187253-d1332190-r282285117,id_1,"Serveurs désagréables, vous etes pas du coin?",Serveurs negative
g187147-d809052-r241016390,id_1,"Service très lent et désordonné, cuisine surgelée et mauvaise, des assiettes banales qu'un enfant peut préparer et qui ne mettent pas en appétit ...",Service negative <sep> cuisine negative <sep> assiettes negative
g187253-d1066323-r282644003,id_4,J'y retournerai quand même bien volontiers ; pour la qualité des pizzas :),pizzas positive
g187147-d1099973-r130147318,id_1,"Le service est très attentionné ,la salle est petite mais très agréable",service positive <sep> salle positive
g187122-d2219300-r244953567,id_3,Je vous passe les plats tièdes et sans saveur appuyée,plats negative
g187253-d2261564-r243521218,id_2,"Néanmoins, repas onéreux, sans grand choix, lourds et très gras.",repas negative
g3463365-d7619600-r260351566,id_1,La salle est jolie et bien chauffée.,salle positive
g196640-d3784521-r285274679,id_3,"Goutez la purée aux truffes, un régal!",purée aux truffes positive
g187147-d2346326-r232711313,id_5,Le pire a été au moment de payer.,
g187147-d4471415-r270717110,id_3,"Encore une fois ce restau semble être la brasserie à touriste typiquement parisienne qui achète ses produits de basse qualité chez ""métro""et vous les fait payer un blinde !",restau negative <sep> produits negative
g187095-d1954560-r227348486,id_8,Déçus de notre soirée car j'ai connu cette taverne sous de meilleurs jours.,taverne negative
g608761-d1334432-r281522672,id_2,Salle agréable.,Salle positive
g187147-d3216867-r254353823,id_1,Même en pleine hiver nous avons pu manger en terrasse grâce au chauffage extérieur.,terrasse positive
g187253-d1066323-r282644003,id_0,Les pizzas sont honnêtement très bonnes !,pizzas positive
g187147-d695107-r194313962,id_1,"Des produits frais, bien assaisonnés et préparés avec respect de la cuisine française.",produits positive
g187147-d695264-r251049321,id_0,Jamais nous ne retournerons dans ce restaurant.,restaurant negative
g187103-d1327074-r281100867,id_6,viandes excellentes pour les amateurs,viandes positive
g293827-d6350928-r285775337,id_0,Excellentes pizzas!,pizzas positive
g187147-d718799-r284156821,id_3,- Le sourcing des produits est top,produits positive
g196680-d7007014-r256470796,id_0,"Situé dans une petite rue du vieux centre de Gap, ce restaurant est bien décoré.",restaurant positive
g187147-d3982598-r229977371,id_1,Leur couscous est vraiment excellent.,couscous positive
g187147-d2058328-r229960356,id_6,"Dernier point, la salle est sobre et de bon goût!",salle positive
g187087-d3727373-r237692994,id_0,"Venus, comme chaque année depuis très longtemps, pour mon anniversaire, j'avais réservé sur internet.",
g187147-d2620480-r270783301,id_1,Accueil très sympathique.,Accueil positive
g187147-d1650840-r242497721,id_4,Vous pouvez aussi prendre le menu à 34 euros plus sophistiqué ou choisir la carte.,menu neutral
g187162-d4817543-r282798322,id_1,Le patron a beaucoup d'humour et prend plaisir à animer la salle.,patron positive
g187253-d4972334-r237403818,id_10,Les dessert sont à tomber avec le cheesecake au Toblerone !,cheesecake au Toblerone positive <sep> dessert positive
g187147-d4469705-r220591154,id_4,"J'oubliais : si vous trouvez votre cheeseburger à 14,50€ trop sec, on vous signale que vous auriez pu rajouter une feuille de salade ou un cornichon... facturés 0,50€ !",cheeseburger negative
g187147-d718807-r133440963,id_2,Une très bonne adresse !,adresse positive
g608761-d1334387-r277341177,id_3,De belles assiettes copieuses.,assiettes positive
g187147-d2709368-r237421992,id_2,"Des produits, frais, joliment présentés et très bons.",produits positive
g187075-d2494303-r273809197,id_1,Les personnes avec qui je déjeunais ont commandé le pdj et j'ai donc fais comme eux histoire de ne pas nous retarder.,
g293827-d3664116-r284685459,id_8,J'ai choisi en entrée un gratin de chouchou avec une petite salade trop assaisonnée.,salade negative
