review_id,sentences_ids,sentences_texts,sentences_opinions,opinions_pos,sentences_texts_org,sentences_opinions_org
549,744,"Aspire даже не загружается мимо экрана Acer с Droid (я пробовал и Motorola, и HTC), подключенным к USB-порту.",USB-порт negative,99-107,The Aspire wont even boot past the Acer screen with a Droid (I have tried both Motorola and HTC) plugged into the USB port.,Acer screen negative <sep> USB port negative <sep> boot negative
837,1037,"Обновления драйверов не решают проблему, что очень расстраивает.",обновления драйверов negative,0-20,"The driver updates don't fix the issue, very frustrating.",driver updates negative
1510,2463,"Он работает точно так же, как в тот день, когда я достал его из коробки.",работает positive,3-11,It works exactly like it did the day I took it out of the box.,works positive
1213,2637,Доставка тоже была ранней.,Доставка positive,0-8,Delivery was early too.,Delivery positive
52,3073,"Лучшее в этом ноутбуке - это цена, а также некоторые новые функции.",цена positive,29-33,The best thing about this laptop is the price along with some of the newer features.,price positive <sep> features positive
1344,2709,"Ключи периодически залипают, а ноутбука у меня уже 45 дней нет.",Ключи negative,0-5,Keys stick periodically and I havent had the laptop for 45 days yet.,Keys negative
1329,2250,iPhotos - отличная программа для хранения и систематизации фотографий.,iPhotos positive <sep> программа positive,0-7 <sep> 19-28,iPhotos is an excellent program for storing and organizing photos.,iPhotos positive <sep> program positive
27,2759,"Этот ноутбук оправдывает все ожидания, а Windows 7 - это великолепно!",Windows 7 positive,41-50,This laptop meets every expectation and Windows 7 is great!,Windows 7 positive
2693,2314,"Приложения открываются за секунды, и когда вы задаетесь вопросом, не идет ли ваш компьютер на чай, не возникает никаких задержек, сбоев или неловких моментов.",Приложения positive,0-10,"Applications open in seconds and there are no lags, hiccups or awkward moments when you wonder whether your computer is out for tea.",Applications positive
2460,1902,"Когда завис, экран выглядел почти как штрих-код.",экран negative,13-18,  The screen almost looked like a barcode when it froze.,screen negative
2798,1392,"иногда вы двигаете пальцем, а указатель даже не двигается.",указатель negative,30-39,sometimes you will be moving your finger and the pointer will not even move.,pointer negative
2019,2904,"Мне также нравится небольшой удобный размер моего ноутбука, что делает его идеальным инструментом для моих академических исследований.",размер positive,37-43,"I also love the small, convenient size of my laptop, making it a perfect tool for my academic studies.",size positive
2227,2684,Хорошая цена.,цена positive,8-12,Good price.,price positive
290,1742,"Размер: я знаю, что 13 - это мало (особенно для замены настольного компьютера), но с внешним монитором, кого это волнует.",Размер negative,0-6,"Size: I know 13 is small (especially for a desktop replacement) but with an external monitor, who cares.",Size negative <sep> external monitor neutral
2208,2090,"Отличный продукт, очень простой в использовании и отличная графика.",графика positive,59-66,"Great product, very easy to use and great graphics.",graphics positive <sep> use positive
2853,925,"Вы можете позвонить в HP и попросить вас купить дополнительное программное обеспечение, чтобы исправить это.",программное обеспечение neutral,63-86,You can call HP and they want you to buy more software to fix it.,software neutral
1696,2220,"Компьютер загружается примерно в 10 раз быстрее, чем мой компьютер, и у меня есть все программы, которые были на моем компьютере.",программы positive,86-95,"The computer loads in about a 1/10th of the time that my PC did, and I have all of the programs that were on my PC.",programs positive <sep> loads positive
391,2811,"Вентилятор отводится в сторону, поэтому охлаждающая подставка не требуется, отличная функция!",охлаждающая подставка neutral,40-61,"Fan vents to the side, so no cooling pad needed, great feature!",Fan positive <sep> cooling pad neutral <sep> feature positive
396,1424,"Моя беспроводная система не распознавала Windows 7, и я не мог выйти в Интернет, чтобы выяснить, почему.",беспроводная система negative <sep> Windows 7 neutral,4-24 <sep> 41-50,My wireless system would not recognize Windows 7 and I couldn't get online to find out why.,wireless system negative <sep> Windows 7 neutral
2041,831,"Единственное, что я могу себе представить, это то, что Sony ухватилась за ранние спецификации требований Vista от Microsoft и разработала их с учетом этих неадекватных требований.",Vista negative,105-110,  The only thing I can imagine is that Sony jumped on early specifications for Vista requirements from Microsoft and designed it to those inadequate requirements.,Vista negative
2273,1658,"Garageband больше ориентирован на музыкантов, а ноутбук оснащен неплохим рабочим микрофоном, достаточным для начинающих и музыкантов среднего уровня.",микрофон positive,81-89,"Garageband is more for the musicians, and the laptop is equipped with a good working microphone, good enough for beginners and musicians at the intermediate level.",Garageband neutral <sep> microphone positive
2746,2252,"Кроме того, есть программное обеспечение для обнаружения фотографий, которое позволит вам сгруппировать все фотографии вместе на основе людей на картинке.",программное обеспечение для обнаружения фотографий positive,17-67,"In addition, there is photo detection software that will allow you to group all the photos together based upon the people in the picture.",photo detection software positive
1361,2765,"Я окончательно остановился на этом ноутбуке, потому что это была подходящая цена за то, что мне нужно.",цена positive,76-80,I finally decided on this laptop because it was the right price for what I need it.,price positive
2865,2223,"Единственный недостаток для меня - это то, насколько грязным становится экран, причем довольно быстро.",экран negative,72-77,"The only drawback for me is how dirty the screen gets, and rather quickly too.",screen negative
2966,617,"Не повезло, хотя я часами ждал в MacHouse, посещенном по телефону, они заявили, что их колл-центр не работает из-за слишком большого количества телефонных звонков (трудно поверить).",колл-центр negative,87-97,"No luck, although I waited for hours on the phone-Visited MacHouse, they stated the their call center is down due to too many phonecalls (difficult to believe).",call center negative
2997,908,"Кроме того, моя сестра получила точно такой же ноутбук (так как они были такими дешевыми), и через 8 месяцев экран разделился пополам только из-за повседневного использования.",экран negative,109-114,"Also, my sister got the exact same laptop (since they were so cheap) and after 8 months, the screen split in half just from everyday use.",screen negative
1408,237,"Мои IWORKS, Itunes, электронная почта, MS Office, сеть и принтеры были настроены и полностью заработали в течение часа.",IWORKS positive <sep> Itunes positive,4-10 <sep> 12-18,"I had my IWORKS, Itunes, Email, MS Office, network and printers set up and completely working perfectly within an hour.",IWORKS positive <sep> Itunes positive <sep> MS Office positive
1117,97,"Во-первых, у них не было записей о том, что у меня была трехлетняя гарантия, за которую я заплатил почти 400 долларов, и мне пришлось звонить, часами пользоваться их онлайн-чатом и отправлять по факсу несколько документов.",гарантия negative <sep> онлайн-чат negative,67-75 <sep> 166-176,"First of all, they had no record of me having the 3 year warranty I'd paid almost $400 for, and I had to call in, spend hours on their online chat service, and fax in multiple documents.",warranty negative <sep> online chat service negative
999,678,и много места для хранения на 250 ГБ (хотя я обновлю это и барана ..),баран neutral,59-64,and plenty of storage with 250 gb(though I will upgrade this and the ram..),storage positive <sep> ram neutral
2930,1878,1. Вы не можете изменить фон рабочего стола (стартер Windows 7 НЕ поддерживает эту функцию).,фон рабочего стола negative,25-43,1.You can not change your desktop background (window's 7 starter does NOT support that function).,desktop background negative <sep> window's 7 starter negative <sep> function negative
2081,1947,"У меня было 3 месяца, когда начали выходить порты.",порты negative,44-49,I had 3 months when the ports started going out.,ports negative
1716,162,/ отличная система охлаждения / гораздо лучшая графическая карта (ATI 5870) / 8 ГБ ОЗУ / экран со светодиодной подсветкой ...,система охлаждения positive <sep> графическая карта positive,11-29 <sep> 47-64,/ awesome cooling system/ much better grafics card (ATI 5870) / 8GB RAM/ LED backlit screen...,cooling system positive <sep> grafics card positive <sep> LED backlit screen. positive <sep> 8GB RAM positive
1373,1599,"Я не испытываю большого количества тепла, исходящего от него, однако я настоятельно рекомендую приобрести подставку из-за характера конструкции MacBook, так как это один очень большой радиатор.",радиатор negative,184-192,"I do not experience a lot of heat coming out of it, however I would highly suggest purchasing a stand however, due to the nature of the design of the macbook as it is one very large heat sink.",stand neutral <sep> design negative <sep> heat sink negative
1419,1120,"Я надеюсь отредактировать это в ближайшие несколько часов, я попытаюсь установить свою собственную копию Windows 7.",Windows 7 neutral,105-114,"I hope to edit this in the next few hours, I am going to try to install my own copy of Windows 7.",Windows 7 neutral
2850,2242,Графика потрясающая.,графика positive,0-7,The graphics are stunning.,graphics positive
2330,1112,"Информация: Windows не удалось загрузить, потому что ядро ​​отсутствует или повреждено.",ядро negative,53-57,"Info: Windows failed to load because the kernal is missing, or corrupt.",Windows negative <sep> kernal negative
2506,2308,"Единственное возражение, которое у меня есть, заключается в том, что после покупки система Windows 7 является стартером и взимает плату за обновление.",система Windows 7 negative,83-100,The only objection I have is that after you buy it the windows 7 system is a starter and charges for the upgrade.,windows 7 system negative
144,1057,"Acer установил для меня БЕСПЛАТНЫЕ диски восстановления, если они будут доступны после того, как я попросил.",диски восстановления positive,35-55,"Acer has set me up with FREE recovery discs, when they are available since I asked.",recovery discs positive
904,1398,хотя его windows vista по сравнению с windows xp отстой.,Windows XP positive,38-48,although its windows vista compared to windows xp sucks.,windows vista negative <sep> windows xp positive
1204,2437,"Обратите внимание на спецификации, если вам нужны эти параметры.",спецификации neutral,21-33,Pay attention to the specs if you want these options.,specs neutral
1502,2807,"разъем для наушников и микрофона находится перед сенсорной панелью, что затрудняет использование сенсорной панели при использовании наушников / микрофона, не говоря уже о том, что ноутбук был разработан для правшей.",микрофон negative,23-31,"the headphone and mic jack are in front of touch-pad making the touch-pad hard to use when using headphones/mic, not to mention the laptop was designed for right handed person.",headphone negative <sep> mic jack negative <sep> touch-pad neutral <sep> touch-pad negative <sep> headphones negative <sep> mic negative
2521,2809,"Я люблю Windows 7, но я не могу отдать должное Toshiba, если только вы не серьезно относитесь к эргономике и уменьшению навязчивости требуемых соединений, в следующий раз я буду искать другого производителя.",Windows 7 positive,8-17,"I love windows 7 but i can't give Toshiba any credit for that, unless y'all get serious about ergonomics and making required connections less obtrusive i will be looking to different manufacturer next time.",windows 7 positive <sep> ergonomics negative <sep> connections negative
49,1574,Мне нравится операционная система и предустановленное программное обеспечение.,операционная система positive <sep> предустановленное программное обеспечение positive,13-33 <sep> 36-77,I love the operating system and the preloaded software.,operating system positive <sep> preloaded software positive
1581,1639,Программное обеспечение потрясающее.,программное обеспечение positive,0-23,The software is amazing.,software positive
2133,2247,"iLife легко совместим с Microsoft Office, поэтому вы можете отправлять и получать файлы с ПК.",Microsoft Office neutral,24-40,iLife is easily compatible with Microsoft Office so you can send and receive files from a PC.,iLife positive <sep> Microsoft Office neutral
803,1414,"Графика была ужасной, а гарантия не стоит даже дешевой оплаты за компьютер.",графика negative <sep> гарантия negative,0-7 <sep> 24-32,The graphics were awful and the warranty isn't even worth the cheap payment on the computer.,graphics negative <sep> warranty negative
2989,1582,"Четкий экран, отличное время автономной работы и много места для хранения.",экран positive,7-12,"Crisp screen, great battery life, and plenty of storage.",screen positive <sep> battery life positive <sep> storage positive
2212,454,Встроенная веб-камера отлично подходит для Skype и аналогичных сервисов видеочата.,встроенная веб-камера positive,0-21,The built-in webcam is great for Skype and similar video-chat services.,built-in webcam positive
266,1937,"Я получил его обратно, и моя встроенная веб-камера и встроенный микрофон закорачивались каждый раз, когда я касался крышки (заметьте, это было мое средство связи с моим женихом, который был задействован), но я страдал из-за этого и, безусловно, должен был ",встроенная веб-камера negative <sep> встроенный микрофон negative <sep> микрофон negative,29-50 <sep> 53-72 <sep> 64-72,"I got it back and my built-in webcam and built-in mic were shorting out anytime I touched the lid, (mind you this was my means of communication with my fiance who was deployed) but I suffered thru it and would constandly have to reset the computer to be able to use my cam and mic anytime they went out.",built-in webcam negative <sep> built-in mic negative <sep> cam negative <sep> mic negative
1995,1879,2. Беспроводная карта низкого качества.,беспроводная карта negative,3-21,2.The wireless card is low quality.,wireless card negative
17,337,Однако жесты multi-touch и большая область отслеживания делают ненужным использование внешней мыши (если вы не играете).,игра neutral,111-115,"However, the multi-touch gestures and large tracking area make having an external mouse unnecessary (unless you're gaming).",multi-touch gestures positive <sep> tracking area positive <sep> external mouse neutral <sep> gaming neutral
1753,374,"Обожаю графику, классные программы (включая Garageband) и действительно классный фон по умолчанию.",программы positive <sep> фон по умолчанию positive,25-34 <sep> 81-97,"Love the graphics, awesome programs (including Garageband), and really cool default background.",graphics positive <sep> programs positive <sep> Garageband positive <sep> default background positive
2756,2697,"У меня также была проблема с тачпадом, из-за которой указатель мыши прыгал по всему экрану.",тачпад negative <sep> экран neutral <sep> указатель мыши negative,29-35 <sep> 84-89 <sep> 53-67,I also had a problem with the touchpad that caused the mouse pointer to jump all over the screen.,touchpad negative <sep> screen neutral <sep> mouse pointer negative
2270,1483,"Ноутбук выдающийся во всех аспектах, за исключением того, что он имеет стартовую версию Windows 7, а не полную Windows 7.",Windows 7 positive,88-97,The laptop is outstanding in all aspects except that it has the Windows 7 starter and not the full Windows 7.,Windows 7 starter negative <sep> Windows 7 positive
1777,561,это яблоко проведет вас через неизведанный мир Интернета.,Интернет neutral,47-55,this apple navigates you thru the unexplored world of the internet.,internet neutral
528,761,"Сегодняшняя компания борется за долю рынка, и очень жаль, что ASUS может сойти с рук неумелые сотрудники, отвечающие на телефонные звонки.",сотрудники negative,94-104,"With today's company fighting over marketshare, its a shame that ASUS can get away with the inept staff answering thephone.",staff negative
87,915,Примерно месяц назад просто умерла долбаная материнская плата.,материнская плата negative,44-61,"A month or so ago, the freaking motherboard just died.",motherboard negative
2671,2083,"Его цена очень разумная, и он отлично работает прямо из коробки.",работает positive,38-46,It's priced very reasonable and works very well right out of the box.,priced positive <sep> works positive
1271,2063,"Доступ в Интернет через сеть 3G настолько медленный, что это очень расстраивает и ОЧЕНЬ разочаровывает.",Сеть 3G negative <sep> Доступ в Интернет negative,24-31 <sep> 0-17,"Web access through the 3G network is so slow, it's very frustrating and VERY DISAPPOINTING.",3G network negative <sep> Web access negative
1122,2944,"Я люблю писать и играть с графикой и программированием html, и мой новый Toshiba отлично работает и с тем, и с другим!",работает positive,89-97,I love to write and play with graphics and html programming and my new Toshiba works great on both!,works positive
367,3043,Я всегда использую резервный жесткий диск для постоянного хранения важных файлов.,жесткий диск neutral,29-41,I always use a backup hard disk to store important files at all times.,hard disk neutral
1752,1738,"Я просто подключаю его к своему 22-дюймовому монитору, и быстрая MacOSX работает с этим двухъядерным процессором так же хорошо, как и мой Dell с Windows 7 с четырехъядерным процессором.",Windows 7 positive,145-154,"I just plug this into my 22"" Monitor and the speedy MacOSX performs just as well on this dual-core that my Dell did with Windows 7 with a quad-core.","MacOSX positive <sep> Windows 7 positive <sep> dual-core neutral <sep> quad-core neutral <sep> 22"" Monitor neutral"
2175,2766,"Я действительно думал, что у него есть камера, потому что это было одним из моих требований, но забыл проверить характеристики этой камеры перед покупкой.",камера neutral,39-45,"I did think it had a camera because that was one of my requirements, but forgot to check in the specifications on this one before I purchased.",camera neutral <sep> specifications neutral
2874,2728,дефектное программное обеспечение.,программное обеспечение negative,10-33,defective software.,software negative
2878,2424,"Он намного быстрее, чем мой настольный компьютер с процессором Core2 Quad с тактовой частотой 2,83 ГГц.",Core2 Quad neutral,63-73,It is much faster than my desktop which is a Core2 Quad running at 2.83 GHz.,Core2 Quad neutral
972,1418,"Toshiba знает об этой проблеме, но до тех пор, пока не будет куплена расширенная гарантия, Toshiba ничего не предпримет.",расширенная гарантия negative,69-89,  Toshiba is aware of the issue but unless the extended warrenty is bought Toshiba will do nothing about it.,extended warrenty negative
892,124,Он не идеален для детей из-за высокой температуры.,темп negative,38-42,It is not ideal for children because of the temp.,temp negative
768,1732,"Единственное, что мне не нравится в моем Mac, это то, что иногда есть программы, которые я хочу запустить, а я не могу.",программы negative,70-79,The only thing that I don't like about my mac is that sometimes there are programs that I want to be able to run and I am not able to.,programs negative
2518,700,Динамики звучат не очень хорошо.,Динамики negative,0-8,Speakers doesn't sound that great.,Speakers negative
1825,298,"Я получил свой MacBook Pro, потому что хотел делать все, что мне нужно, не беспокоясь о том, что система выйдет из строя или зависнет на несколько минут.",система neutral,97-104,I got my MacBook Pro because I wanted to do all the stuff I need to do without worrying about the system quitting on me or freezing for a few minutes.,system neutral
125,2752,Я использую внешний динамик - звук хороший.,внешний динамик positive <sep> звук positive,12-27 <sep> 30-34,I am using the external speaker- sound is good.,external speaker positive <sep> sound positive
1171,2718,"Этой столешницей владею меньше двух месяцев, уже сломалась кнопка мыши.",кнопка мыши negative,59-70,"I've owned this labtop for less then two months, already the mouse button has broke.",mouse button negative
2894,1600,"Кроме того, один из пользователей упомянул, что края у macbook острые, если у вас есть деньги, которые можно потратить на одну из оболочек корпуса, это не проблема.",края negative,48-52,"Also, one of the users mentioned how the edges on the macbook is sharp, if you have money to spend on one of the incase shells, it doesn't seem to be a problem.",edges negative <sep> incase shells positive
1997,2121,Они также используют две совершенно разные операционные системы.,операционные системы neutral,43-63,They also use two totally different operating systems.,operating systems neutral
1460,792,Буква А перестала работать через первую неделю.,буква А negative,0-7,The letter A stopped working after the first week.,letter A negative
2842,552,"В целом: Плохо, Характеристики: Средняя, ​​Производительность: Плохая, Срок службы батареи: Отлично, Цена-качество: Низкое",Срок службы батареи positive <sep> Цена negative,71-90 <sep> 101-105,"Overall : Poor, Features: Average, Performance: Poor, Battery Life: Excellent, Price-Value: Poor",Features neutral <sep> Performance negative <sep> Battery Life positive <sep> Price negative <sep> Value negative
1265,2901,"Я нашел его очень простым в использовании, очень информативным, предупреждениями о чудесах и учебными пособиями, благодаря которым для таких людей, как я, не совсем технически продвинутых, очень легко научиться использовать различные функции и программы.",программы positive <sep> использовать positive,244-253 <sep> 211-223,"I have found it very easy to use, very imformative, wonder alerts and tutorials making it very easy for someone like me who is not exactly technologically advanced to learn to use the various features and programs.",features positive <sep> programs positive <sep> use positive
364,541,"Магазин выполнил свою гарантию и прокомментировал, что они даже не рекомендуют бренд HP из-за проблем с их гарантиями.",гарантия positive,107-115,The store honored their warrenty and made the comment that they don't even recommend the HP brand because of the problems with their warrentys.,warrenty positive <sep> warrentys negative
1403,2839,"мышь все время прыгает и щелкает по вещам, которые мне тоже не нужны.",мышь negative,0-4,the mouse jumps around all the time and it clicks stuff i dont want it too.,mouse negative
2928,905,Мне пришлось заплатить 100 долларов за универсальное зарядное устройство для этого дешевого ноутбука за 300 долларов.,универсальное зарядное устройство negative,39-72,I had to pay $100 for a universal charger for this cheap $300 laptop.,universal charger negative
775,1657,Есть встроенная камера со спецэффектами - для видео и фото.,встроенная камера positive,5-22,Theres a built in camera with special effects- for video and photography.,built in camera positive
2838,1924,"В ноябре мой компьютер полностью вышел из строя и не включился после установки обновления Windows, мне пришлось прошить мой HD, и я потерял ВСЕ на нем, включая мои школьные задания и незаменимые картинки, которые были только в цифровом формате, и несколько других вещей. ",HD negative,124-126,"In November my computer messed up entirely and wouldn't power on after intalling a Windows update, I had to have my HD flashed and lost EVERYTHING on it, including my school assignments and irriplaceable pictures that were only in digital format and several other things, when this update was installed for some reason I was unable to roll back the drivers and everything to an earlier working condition because when the update was installed it deleted my history.",HD negative <sep> drivers negative <sep> Windows update neutral
2435,1001,"Но, к сожалению, замена зависла при повторном обновлении BIOS, выключилась и больше не включалась.",BIOS negative,57-61,But sadly the replacement froze-up while updating the BIOS again and shut down and would not turn back on.,BIOS negative
922,312,"Компьютер работает очень быстро, без проблем, и прилагаемое к нему программное обеспечение iLife (iPhoto, iMovie, iWeb, iTunes, GarageBand) также очень полезно.",Программное обеспечение iLife positive <sep> iPhoto positive <sep> iMovie positive <sep> iWeb positive <sep> iTunes positive,67-96 <sep> 98-104 <sep> 106-112 <sep> 114-118 <sep> 120-126,"The computer runs very fast with no problems and the iLife software that comes with it (iPhoto, iMovie, iWeb, iTunes, GarageBand) is all very helpful as well.",iLife software positive <sep> iPhoto positive <sep> iMovie positive <sep> iWeb positive <sep> iTunes positive <sep> GarageBand positive <sep> runs positive
2361,1601,"Раньше я брал тончайшую наждачную бумагу и «фиксировал» края, закругляя их.",края negative,56-60,"I have in the past gotten superfine sandpaper and ""fixed"" the edges by rounding them off.",edges negative
2975,2553,Он дважды заменял свой жесткий диск и (конечно) должен был ежегодно платить за антивирусное программное обеспечение.,жесткий диск negative,23-35,He has replaced his hard drive twice and (of course) has had to pay for antivirus software every year.,hard drive negative <sep> antivirus software negative
871,2505,"а средство просмотра нескольких страниц (позволяет нажать одну кнопку, чтобы увидеть каждую отдельную страницу, открытую в настоящее время одновременно на одном экране) отлично подходят для тех, кто работает без перерыва или просто делает покупки в Интернете.",средство просмотра нескольких страниц positive,2-39,and the multiple page viewer ( allows you to press one button to see every separate page currently opened at the same time in one screen) are great for those who are working non stop or just shopping online.,multiple page viewer positive
1337,2738,"Comfterbale использовать легкий, удобный для транспортировки.",использовать positive <sep> транспорт positive,12-24 <sep> 45-54,Comfterbale to use light easy to transport.,use positive <sep> transport positive
2576,90,Аккумулятор никогда не держал заряд дольше одного часа и в течение двух месяцев перестал держать заряд более десяти минут.,аккумулятор negative,0-11,"The battery never held a charge longer than one hour and within two months, stopped holding a charge for more than ten minutes.",battery negative <sep> charge negative <sep> charge negative
1676,2353,"Они разработали отличное проприетарное программное обеспечение для редактирования видео и изображений, и я с нетерпением жду возможности использовать эти инструменты на регулярной основе.",проприетарное программное обеспечение positive,25-62,They have developed excellent proprietary software for editing video and pictures and I'm looking forward to utilizing these tools on the regular.,proprietary software positive
2884,1472,"Не говоря уже о том, что иногда все зарядное устройство решает не работать полностью.",зарядное устройство negative,36-55,Not to mention sometimes the whole charger unit will decide not to work entirely.,charger unit negative
2337,1612,"Графика и экран потрясающие, и хотя я был человеком на ПК, я довольно быстро смог понять, как использовать Mac.",графика positive <sep> экран positive,0-7 <sep> 10-15,"The graphics and screen are stunning and although I was a PC person, I was able to understand how to use a mac fairly quickly.",graphics positive <sep> screen positive
2151,255,"Рядом с ним есть маленький красный кружок с крестиком посередине, и когда я нажимаю на него, он говорит: «Подумайте о замене аккумулятора», и он не держит полный заряд.",аккумулятор neutral,125-136,"There is a small red circle next to it with a x in the middle, and when I click on it it says: "" Consider replacing your battery"" and it does not hold full charge.",battery neutral <sep> charge negative
1910,350,"Кроме того, клавиатура не загорается, поэтому, если вы не сидите в комнате с некоторым освещением, вы ничего не видите, и это плохо для меня, потому что мой парень обычно смотрит телевизор в темноте по ночам, что оставляет меня без возможности видеть клавиатуру.",клавиатура negative <sep> клавиатура negative,12-22 <sep> 12-22,also the keyboard does not liht up so unless your sitting in a room with some light you cant see anything and thats bad for me because my boyfriend tends to watch tv in the dark at night which leaves me with no way of seeing the keyboard.,keyboard negative <sep> keyboard negative
1240,1933,"Я получил его снова, и мне сказали, что материнская плата была заменена, так что теперь я был на ВТОРОЙ материнской плате в течение 3 месяцев.",материнская плата negative <sep> материнская плата negative,40-57 <sep> 40-57,"I got it back again and was told the motherboard had been replaced, so I was now on the SECOND motherboard within 3 months.",motherboard negative <sep> motherboard negative
1148,7,"И самое приятное то, что он даже поставляется с бесплатным принтером (конечно, когда у них есть определенная акция / предложение)!",принтер positive,59-66,"AND the best part is that it even comes with a free printer (when they have a certain promotion/offer going, of course)!",printer positive
927,2612,"Мне не потребовалось много времени, чтобы переключиться на компьютерные программы Mac и навигацию - все прошло хорошо, и мне нравится, что этот ноутбук работает намного лучше.",программы positive,72-81,It didn't take me long to get switched over to the Mac computer programs and navigation - it's been just fine and like the way this laptop functions much better.,programs positive <sep> navigation positive
1277,2154,"Большой экран также помогает при работе в дизайнерских программах, таких как Adobe Creative Suite.",экран positive <sep> Adobe Creative Suite neutral,8-13 <sep> 77-97,The large screen also helps when you are working in design based programs like Adobe Creative Suite.,screen positive <sep> design based programs neutral <sep> Adobe Creative Suite neutral
163,1289,"Итак, я посетил сервисный центр ноутбуков LG на Александра-роуд, надеясь, что они смогут сделать петли более крепкими.",Сервисный центр ноутбуков LG neutral,16-44,"So, I paid a visit to LG notebook service center at Alexandra Road, hoping they can make the hinge tighter.",LG notebook service center neutral <sep> hinge negative
2611,2009,Аккумулятор никогда не держал заряд дольше одного часа и в течение двух месяцев перестал держать заряд более десяти минут.,аккумулятор negative,0-11,"  The battery never held a charge longer than one hour and within two months, stopped holding a charge for more than ten minutes.",battery negative <sep> charge negative <sep> charge negative
2242,441,Отличный светодиодный монитор и хорошо оборудован.,Светодиодный монитор positive,9-29,Excellent LED monitor and well equipped.,LED monitor positive
25,295,"Скорость невероятная, и я более чем доволен.",скорость positive,0-8,The speed is incredible and I am more than satisfied.,speed positive
426,2775,"Продается так же, как нетбук, без ущерба для размера.",размер positive,45-51,Sells for the same as a netbook without sacrificing size.,size positive
731,2679,"Также учтите, что все приложения MS Office являются пробными версиями, надеюсь, у вас есть собственные копии.",Приложения MS Office negative,22-42,"Also consider the MS Office apps are all trial versions, hope you have your own copies.",MS Office apps negative
969,668,"характеристики отличные, единственное, что ему нужно, это более качественные динамики.",динамики negative,77-85,"the features are great, the only thing it needs is better speakers.",features positive <sep> speakers negative
380,2392,"Очень рад, что купил, отличный нетбук, невысокая цена.",цена positive,49-53,"Am very glad I bought it, great netbook, low price.",price positive
2417,1769,Возможности Интернета также очень сильны и очень легко улавливают сигналы.,возможности интернета positive,0-21,The internet capabilities are also very strong and picks up signals very easily.,internet capabilities positive
2579,1366,"По истечении срока гарантии жесткий диск вышел из строя, и его ремонт стоил бы дороже, чем его замена.",жесткий диск negative,28-40,  After the warrenty expired the hard drive went bad and it would have cost more to fix then to replace.,warrenty neutral <sep> hard drive negative
2507,2689,"Не люблю вес и размер, габаритный.",размер negative,15-21,"I dislike the weight and size, cubersome.",weight negative <sep> size negative
2459,1130,"После замены жесткого диска аккумулятор перестал работать (3 месяца использования), что очень расстраивало.",аккумулятор negative,28-39,After replacing the hard drive the battery stopped working  (3 months of use) which was frustrating.,hard drive neutral <sep> battery negative
162,488,"Но мы заплатили за блютуз, а его не было.",блютуз negative,19-25,"But we had paid for bluetooth, and there was none.",bluetooth negative
377,206,"I5 просто уносит мой рабочий стол из воды, когда дело доходит до рендеринга видео.",i5 negative,0-2,The i5 blows my desktop out of the water when it comes to rendering videos.,i5 negative
851,2987,"Он отлично работает с нашей беспроводной связью, и у них не было проблем.",работает positive,11-19,It works fine with our wireless and they've had not problems.,works positive
1468,973,"Благодаря тому, что я умею делать, компьютер прекрасно работает.",работает positive,55-63,"With what I do know how to do, the computer works beautiful.",works positive
2638,1922,"Срок службы батареи должен был составлять 6 часов, но даже если бы я разрядил батарею с настройкой высокой эффективности, батареи хватило бы мне в среднем от 2,5 до 3 часов.",срок службы батареи negative,0-19,"The battery life was supposed to be 6 hours, but even if I ran off the battery with the high effeciency setting the battery would only last me on average about 2.5 to 3 hours.",battery life negative <sep> battery neutral <sep> battery negative
1315,2132,"Единственное, чего я хочу, так это то, что у 15-дюймового MacBook Pro есть более качественные динамики сбоку от клавиатуры.",динамики negative,94-102,The only thing I wish is the 15 inch MacBook Pro has much better speakers on the side of the keyboard.,speakers negative <sep> keyboard neutral
857,2049,"Он не хранит интернет-сигналы, куда бы вы его ни принесли.",Интернет-сигналы negative,13-29,It does not keep internet signals no matter where you bring it.,internet signals negative
2569,213,"Динамики слишком малы, чтобы их можно было использовать по-настоящему.",Динамики negative,0-8,Speakers too small to be of any real use.,Speakers negative
2769,2153,"Большой экран дает вам возможность с комфортом смотреть фильмы или телешоу на компьютере, вместо того, чтобы покупать дополнительный телевизор для своей комнаты в общежитии.",экран positive,8-13,The large screen gives you the option to comfortably watch movies or TV shows on your computer instead of buying an additional TV for your dorm room.,screen positive
1398,333,"Его графика совсем не плохая, для нижнего конца спектра MacBook Pro, легко способная запускать StarCraft II и другие игры с сопоставимой графикой.",графика positive <sep> графика neutral,4-11 <sep> 4-11,"It's graphics aren't bad at all, for the lower end of the MacBook Pro spectrum, easily capable of running StarCraft II and other games with comparable graphics.",graphics positive <sep> graphics neutral
1619,1441,ЗАГРУЗКА ОСТАНОВЛЕНА менее чем через неделю после истечения годовой гарантии.,ЗАГРУЗКА negative,0-8,STOPPED BOOTING UP less than a week after my one-year warranty was up.,BOOTING UP negative <sep> one-year warranty neutral
265,3058,"они не улучшили ничего другого, такого как разрешение, внешний вид, систему охлаждения, видеокарту и т. д.",разрешение negative,43-53,"they improved nothing else such as Resolution, appearance, cooling system, graphics card, etc.",Resolution negative <sep> appearance negative <sep> cooling system negative <sep> graphics card negative
798,2572,"Аккумулятор с очень длительным сроком службы (до 10-11 часов в зависимости от того, как вы настроите параметры уровня мощности).",аккумулятор positive,0-11,Very long-life battery (up to 10-11 hours depending on how you configure power level settings).,battery positive
