review_id,sentences_ids,sentences_texts,sentences_opinions
1417496,id_3,"The service was impeccable and unobtrusive -- the staff knows what they are there to do -- to know their menu, present your meal, and attend to your needs.",service positive <sep> staff positive
535171,id_1,Not the typical NYC gimmick theme restaurant.,restaurant positive
1119578,id_2,"Yes, they use fancy ingredients, but even fancy ingredients don't make for good pizza unless someone knows how to get the crust right.",ingredients positive <sep> pizza negative <sep> crust negative
TM#6,id_5,"Even though the place is not beautiful, the food speaks for itself.",place negative <sep> food positive
720620,id_5,Simply some good tasting Chinese food at incredible prices...,Chinese food positive
1086478,id_3,"The kitchen however, is almost always slow.",kitchen negative
1241906,id_0,"Great service, great food.",service positive <sep> food positive
ADLT#3,id_1,Everything on the menu is great.,menu positive
1353599,id_0,Right off the L in Brooklyn this is a nice cozy place with good pizza.,pizza positive <sep> place positive
FF#3,id_0,How is this palce still open?,palce negative
485767,id_0,Everything about this restaurant was special.,restaurant positive
1632445,id_0,Mermaid Inn is an overall good restaurant with really good seafood.,seafood positive <sep> Mermaid Inn positive
521916,id_1,"Small servings for main entree, i had salmon (wasnt impressed) girlfriend had chicken, it was good.",salmon negative <sep> chicken positive <sep> servings for main entree negative
713152,id_1,"I got the $10 10-piece dim sum combo, every bite of which was great.",$10 10-piece dim sum combo positive
445960,id_4,"This is a great place to take out-of-towners, and perfect for watching the sunset.",place positive
FF#6,id_6,The only thing that my friend left out is that when we sat down at the bar the bartender disappeared.,bartender negative
TR#5,id_3,The family seafood entree was very good.,family seafood entree positive
1390357,id_2,"I like the ambience, it's very dark and original.",ambience positive
378848,id_1,"The first time the sushi was outstanding, the second time it was a little bland.",sushi positive <sep> sushi negative
FF#10,id_0,bad staff,staff negative
BFC#9,id_19,I heard the lobster roll was excellent.,lobster roll positive
737999,id_3,Atmosphere is nice and relaxed too...,Atmosphere positive
509227,id_1,"The food is decent at best, and the ambience, well, it's a matter of opinion, some may consider it to be a sweet thing, I thought it was just annoying.",food negative <sep> ambience negative
P#7,id_2,The atmosphere was great.,atmosphere positive
1199480,id_0,"Not sure where the previous reviewer, lonk, dined, but Saul is in a great neighborhood and has great food!",neighborhood positive <sep> food positive
444818,id_1,"The atmosphere is unheralded, the service impecible, and the food magnificant.",atmosphere positive <sep> service positive <sep> food positive
ADLT#10,id_6,"great food, great wine list, great service in a great neighborhood...",food positive <sep> wine list positive <sep> service positive <sep> neighborhood positive
1655504,id_1,Cheese plate is a varied delight and great bargain at $10.,Cheese plate positive
470488,id_3,The rice was poor quality and was cooked so badly it was hard.,rice negative
553097,id_1,Too bad the food wasn't of the same heritage.,food negative
P#10,id_1,I can't remember the last time I had such gross food in New York.,food negative
624715,id_2,People are always friendly.,People positive
TM#6,id_3,"Be prepared to wait, because the place is pretty tiny.",place negative
1404042,id_2,Fish was overdone.,Fish negative
Y#4,id_3,The Seafood Dynamite is also otherworldly.,Seafood Dynamite positive
875139,id_0,"Love the scene first off- the place has a character and nice light to it..very fortunate, location wise.",scene positive <sep> place positive <sep> location positive
1041457,id_6,"The decor is night tho...but they REALLY need to clean that vent in the ceiling...its quite un-appetizing, and kills your effort to make this place look sleek and modern.",place negative <sep> decor positive <sep> vent negative
1730447,id_0,I am reluctant to write because I would not want my jem of a pizza place to become overcrowded.,pizza place positive
958809,id_3,"Luckily we saved room for the BBQ Salmon, Sea Bass and Crispy Duck.",BBQ Salmon positive <sep> Sea Bass positive <sep> Crispy Duck positive
Y#6,id_4,The rolls are creative and I have yet to find another sushi place that serves up more inventive yet delicious japanese food.,rolls positive <sep> japanese food positive
RL#7,id_2,i love their chicken pasta cant remember the name but is sooo good,chicken pasta positive
TR#2,id_4,The stuff tilapia was horrid...tasted like cardboard.,stuff tilapia negative
TFS#5,id_27,"If you are going for the food, it will not be worth it.",food negative
NP#10,id_2,"Great food, amazing service, this place is a class act.",food positive <sep> service positive <sep> place positive
496132,id_4,"if you're daring, try the balsamic vinegar over icecream, it's wonderful!",balsamic vinegar over icecream positive
TR#2,id_3,"The bar drinks were Eh, ok to say the least.",bar drinks negative
680345,id_0,This is an amazing place to try some roti rolls.,roti rolls positive
519425,id_4,The place itself is beautiful the bar scene seems to be happening.,place positive <sep> bar scene positive
ADLT#6,id_6,"A word to the wise: you can't dine here and disturb the maitre-D's sense of "" table turnover"", as whacked as it is, or else.",maitre-D negative
TFS#10,id_5,I had fish and my husband had the filet - both of which exceeded our expectations.,fish positive <sep> filet positive
1199292,id_0,"Pizza - the only pizza in NYC that should not have additional toppings - the crust tastes like the best, freshly baked bread!",crust positive <sep> pizza positive
PP#4,id_2,The service was quick and friendly.,service positive
1300636,id_3,"Other guests enjoyed pizza, santa fe chopped salad and fish and chips.",pizza positive <sep> santa fe chopped salad positive <sep> fish and chips positive
1232468,id_3,Service was prompt and courteous.,Service positive
ADLT#6,id_0,"Maitre-D-""Eat and get out""",Maitre-D negative
BHD#9,id_1,"An awesome organic dog, and a conscious eco friendly establishment.",dog positive <sep> establishment positive
496132,id_1,The setting is casual and romantic.,setting positive
1269216,id_2,The food options rule.,food positive
447697,id_2,Unique apppetizers.,apppetizers positive
Y#5,id_4,The waitress was not attentive at all.,waitress negative
737999,id_0,Consistently good Japanese Tapas.,Japanese Tapas positive
TM#6,id_1,This place has great indian chinese food.,indian chinese food positive
682250,id_1,"The portions are HUGE, so it might be good to order three things to split (rather than one appetizer and entree per person) for two people.",portions positive
P#1,id_2,I would never recommend this place to anybody even for a casual dinner.,place negative
BFC#7,id_7,I'd be horrified if my staff were turning away customers so early and so rudely!,staff negative
1147211,id_3,"Service was prompt, friendly and great.",Service positive
FF#10,id_1,I generally like this place.,place positive
BHD#8,id_2,Here the hot dog is elevated to the level of a real entree with numerous variations available.,hot dog positive
WE#1,id_4,"The pasta was well cooked, didn't have enough sauce though or flavor.",pasta positive <sep> pasta negative
1661757,id_0,What a great place.,place positive
1432551,id_1,The portions are large and the servers always surprise us with a different starter.,portions positive <sep> servers positive
NP#3,id_4,"Sometimes tables don't understand his sense of humor but it's refreshing to have a server who has personality, professionalism, and respects the privacy of your dinner.",server positive
1662726,id_1,"A gentleman, maybe the manager, came to our table, and without so much as a smile or greeting asked for our order.",gentleman negative
DBG#6,id_7,"The meat is fresh, the sauces are great, you get kimchi and a salad free with your meal and service is good too.",meat positive <sep> sauces positive <sep> service positive <sep> meal positive <sep> kimchi positive <sep> salad positive
TFS#11,id_1,"I attended a holiday dinner at the restaurant, and the food was majorly disappointing.",food negative
1016296,id_1,Ive asked a cart attendant for a lotus leaf wrapped rice and she replied back rice and just walked away.,cart attendant negative
1471273,id_4,Zero ambiance to boot.,ambiance negative
1700205,id_2,"Considering we were the last patrons there and it was after the closing time, the waitstaff did not rush us at all and made us feel comfortable and relaxed.",waitstaff positive
1451107,id_1,Our family never expected such incredible entertainment in a restaurant.,restaurant positive
1561259,id_3,We were planning to get dessert but the waitress basically through the bill at us before we had a chance to order.,waitress negative
737999,id_4,A great place to meet up for some food and drinks...,place positive
1253117,id_5,Wait staff is blantently unappreciative of your business but its the best pie on the UWS!,Wait staff negative <sep> pie positive
1660047,id_1,"The service was terrible, we had to wait for everything and ask several of different people for the same thing before we were allowed to be served.",service negative
BG#5,id_3,"Very ""normal Indian food"", but done really well.",Indian food neutral <sep> Indian food positive
1719567,id_4,We waited at the bar and had martinis that were just right.,martinis positive
P#7,id_5,"I must say I am surprised by the bad reviews of the restaurant earlier in the year, though.",restaurant positive
P#9,id_6,A weakness is the chicken in the salads.,chicken in the salads negative
1577714,id_3,"Quite frankly, this is some of the worst sushi I have ever tried.",sushi negative
1723402,id_0,love the food.,food positive
1394712,id_1,We ordered some beef and noodle soup dishes from the Thai section of the menu but nothing we got was Thai.,beef and noodle soup dishes negative
1086478,id_2,"The service varys from day to day- sometimes they're very nice, and sometimes not.",service negative
527109,id_1,"The restaurant has a Family feel, not least with regard to the portions which are enormous; the veal alone could have single-handedly solved third world famine.",feel positive <sep> portions positive <sep> veal positive
512925,id_0,it's a perfect place to have a amanzing indian food.,indian food positive
1349391,id_1,"sometimes i get bad food and bad service, sometimes i get good good and bad service.",food negative <sep> service negative <sep> service negative <sep> good positive
535086,id_0,"This is the perfect spot for meeting friends, having lunch, dinner, pre-theatre or after-theatre drinks!",spot positive
NP#3,id_5,This is the first place I've been that a runner remembers my order... hope he likes his job because I have half a mind to steal him for my restaurant.,runner positive
1064477,id_0,"I tend to judge a sushi restaurant by its sea urchin, which was heavenly at sushi rose.",sea urchin positive
1064477,id_3,The rice to fish ration was also good--they didn't try to overpack the rice.,rice to fish ration positive
DBG#2,id_6,"However, once I received my predictably mediocre order of what Dokebi thinks passes as Korean fair, (sometimes you have to settle when it's your only option), I got through about half my kimchee before I found a piece of random lettuce accompanied by a far more disgusting, slimy, clearly bad piece of fish skin.",kimchee negative <sep> Korean fair negative
1341354,id_1,Enjoyed a very nice Caesar Salad while my wife had arugula and goat cheese....both very tasty.,Caesar Salad positive <sep> arugula and goat cheese positive
TFS#5,id_25,"All in all, the food was great (except for the dessserts).",food positive <sep> dessserts negative
1538149,id_3,The service was excellent - friendly and attentive.,service positive
1387314,id_0,I go and eat out at many different restaurants and this is one place you have go and try.,place positive
1476493,id_2,"The ambience was nice, but service wasn't so great.",ambience positive <sep> service negative
TFS#5,id_2,But $500 for a dinner for two that didn't include Wine?,dinner for two negative
Y#7,id_4,Delivery can be spot on or lacking depending on the weather and the day of the week.,Delivery negative
1125284,id_0,"As a Japanese native, I've lived in the Tristate area for over 8 years, but I was just so amazed at this place.",place positive
P#9,id_9,"Overall, decent food at a good price, with friendly people.",food neutral <sep> food positive <sep> people positive
1125284,id_2,"The signs, the specials menus, food, and even all the waitstaff are ALL TOTALLY Japanese.",signs positive <sep> specials menus positive <sep> food positive <sep> waitstaff positive
1335656,id_3,Salads were fantastic.,Salads positive
527109,id_2,"The anti-pasta was excellent, especially the calamari, as were the filling pasta mains.",anti-pasta positive <sep> calamari positive <sep> pasta mains positive
ADLT#8,id_2,Great food.,food positive
P#6,id_3,I got hair in my food 2 times of then !,food negative
1395421,id_1,THe Pizza and wine were excellent-the service too--but what really MADE this place was the backyard dining area.,Pizza positive <sep> wine positive <sep> service positive <sep> backyard dining area positive
CLF#1,id_2,"Oh, and there's hookah.",hookah positive
PP#4,id_0,I love this place,place positive
ADLT#6,id_4,"This guy refused to seat her and she left, followed shortly by the four of us, but not before I told him that in my 40 years of world travel, including Paris, that I had never seen such a display of bad behavior by a frontman in a restaurant.",frontman negative
1432551,id_0,Go to Volare for 1st class service and terrific food.,service positive <sep> food positive
DBG#7,id_9,"The side dishes were passable, and I did get a refill upon request.",side dishes neutral
1404042,id_5,One of us actually liked the expresso - that's it.,expresso positive
1338124,id_0,"This is some really good, inexpensive sushi.",sushi positive
1398844,id_7,"To be completely fair, the only redeeming factor was the food, which was above average, but couldn't make up for all the other deficiencies of Teodora.",food positive <sep> Teodora negative
1221938,id_3,Downstairs lounge is always a good attraction,Downstairs lounge positive
709294,id_2,Indoor was very cozy and cute.,Indoor positive
1004293,id_0,"Judging from previous posts this used to be a good place, but not any longer.",place negative
527109,id_0,"Volare virgins or weekly regulars, everyone gets treated the same and you can't ask for more than that when the service is this friendly.",service positive
NP#4,id_2,"The menu looked great, and the waiter was very nice, but when the food came, it was average.",menu positive <sep> waiter positive <sep> food neutral
1286916,id_3,It's simply the best meal in NYC.,meal positive
773720,id_2,Although they do the typical what kind of water would you like questions the service was good and overall very relaxing to place to eat.,service positive <sep> place positive
TFS#10,id_2,The wine list was extensive - though the staff did not seem knowledgeable about wine pairings.,wine list positive <sep> staff negative
1280166,id_1,"Service was very good - prompt, attentive and non-intrusive.",Service positive
1016296,id_5,I/we will never go back to this place again.,place negative
WE#4,id_1,My daughter's wedding reception at Water's Edge received the highest compliments from our guests.,Water's Edge positive
1457607,id_2,The characters really make for an enjoyable experience.,characters positive
Z#9,id_5,Over all the looks of the place exceeds the actual meals.,looks positive <sep> meals negative
TFS#5,id_29,"You would think they would make up for it with service, sadly, no.",service negative
426930,id_0,Authentic Taiwanese food that's cheap... what more could you ask for?,Taiwanese food positive
BHD#8,id_0,Taking Hot Dogs to the next level,Hot Dogs positive
611117,id_4,Thanks Bloom's for a lovely trip.,Bloom's positive
1470334,id_2,"The bagels always warm, soft on the inside, crispy on the outside and enormous in size.",bagels positive
TFS#8,id_2,I do not think dinner in Manhattan should cost $400.00 where I am not swept off my feet.,dinner negative
TFS#8,id_1,"The food was excellent as well as service, however, I left The Four Seasons very dissappointed.",food positive <sep> service positive <sep> The Four Seasons negative
BHD#4,id_5,Only complaint is the pricing--I believe it would be more reasonable to pay a dollar less on each item listed on the menu.,menu negative
485767,id_3,The brioche and lollies as party favors is a cute and sweet touch to a most memorable meal.,brioche and lollies positive
1335656,id_4,Although we were looking for regular lettuce and some walnuts the salads we got were great.,salads positive
610611,id_0,"i've been to sapphire twice and both times the food was fine, if not good.",food positive
1289424,id_4,The place's decor and hidden bathrooms made for a good laugh.,decor positive <sep> hidden bathrooms positive
1611489,id_1,"Also, the sandwiches (nearing $7) didn't come with anything like chips or a side.",sandwiches negative
1586174,id_6,the waitstaffs are nice though.,waitstaffs positive
1340075,id_0,Big Wong gets big Ups for a fine establishment.,Big Wong positive
1439875,id_1,"The place is small and intimate and you may feel a little crowded, but the service is excellent and it's great for friends out, a romantic date, or a special occassion.",service positive <sep> place negative <sep> place positive
1167434,id_1,first it took us a long time to find the place.,place negative
CLF#4,id_10,This place...god where do i begin.,place negative
NP#9,id_1,Mussles and calamari were superb Saturday evening.,Mussles positive <sep> calamari positive
1064477,id_2,The sushi seemed pretty fresh and was adequately proportioned.,sushi positive
1053543,id_4,We went around 9:30 on a Friday and it had died down a bit by then so the service was great!,service positive
1004293,id_1,"We, there were four of us, arrived at noon - the place was empty - and the staff acted like we were imposing on them and they were very rude.",staff negative
490565,id_1,"The wait staff is pleasant, fun, and for the most part gorgeous (in the wonderful aesthetic beautification way, not in that she's-way-cuter-than-me-that-b@#$* way).",wait staff positive
1102681,id_0,"Once you step into Cosette, you're miraculously in a small, off-the-beaten path Parisian bistro.",Cosette positive
1138996,id_1,"We have been to this place many times, and always have great food, wine, and service.",food positive <sep> wine positive <sep> service positive
494850,id_1,"During the course of the past 3 months, the chef and staff changed and it was not for the better.",chef negative <sep> staff negative
1297844,id_2,The bagel was huge.,bagel positive
1055910,id_2,Food-awesome.,Food positive
FF#10,id_8,"The waitress came to check in on us every few minutes, and began to clear the plates while half of us were still eating (a big pet peeve of mine that happens almost everywhere, so I try to ignore it).",waitress negative
1718513,id_1,"The pesto pizza was excellent, thin-crust pizza with a nice amount of spicy Italian cheese that I'd never heard of before.",pesto pizza positive <sep> spicy Italian cheese positive
1726427,id_1,"We are very particular about sushi and were both please with every choice which included: ceviche mix (special), crab dumplings, assorted sashimi, sushi and rolls, two types of sake, and the banana tempura.",sushi positive <sep> ceviche mix (special) positive <sep> crab dumplings positive <sep> assorted sashimi positive <sep> sushi positive <sep> rolls positive <sep> sake positive <sep> banana tempura positive
BG#5,id_0,Great Indian food,Indian food positive
1457607,id_5,"However, I think Jeckll and Hydes t is one of those places that is fun to do once.",Jeckll and Hydes positive
TFS#11,id_5,This place survives on reputation alone.,place negative
1615322,id_3,This restaurant is VEGETARIAN; there are NO MEAT dishes whatsoever.,dishes negative
1632929,id_4,"When my dessert came, there was a candle in it - not because anyone asked for one - but because the waiter must have seen me opening my birthday card and gift, and said he knew it was a special occassion of some sort.",waiter positive
FF#3,id_19,"This is where it really really gets bad: the manager said, there is absolutely nothing we can do, it's a matter of taste that she didn't like it, and I cannot comp it.",manager negative
1660047,id_3,"After dinner the manager grabbed my boyfriend, asked him: Where are you from...maybe you dont know how things work in America...and in the end stormed away almost teareyed yelling that tips are the only thing they survive on.",manager negative
Y#9,id_5,The appetizers are also delicious!,appetizers positive
TR#5,id_0,Restaurant with a view,view neutral
EVPK#10,id_1,I was visiting New York City with a friend and we discovered this really warm and inviting restaurant.,restaurant positive
958809,id_1,I have to say I have never had a disapointing meal here.,meal positive
1748813,id_2,I highly recommend the Sophia pizza.,Sophia pizza positive
1123262,id_2,The combination of super-fresh ingredients in the dishes are unusual but really delicious.,ingredients positive
626269,id_1,The best pad thai i've ever had.,pad thai positive
521916,id_2,Dessert is a joke...dont bother,Dessert negative
1293334,id_2,"The have over 100 different beers to offer thier guest so that made my husband very happy and the food was delicious, if I must recommend a dish it must be the pumkin tortelini.",beers positive <sep> food positive <sep> pumkin tortelini positive
ADLT#9,id_4,The wife had the risotto which was amazing.,risotto positive
1367358,id_1,The food is authentic Italian - delicious!,food positive
1417496,id_2,The dining room is quietly elegant with no music to shout over -- how refreshing!,dining room positive
709294,id_3,"The portion sizes here are huge, and the sushi is good.",portion positive <sep> sushi positive
1573534,id_0,First of all Dal Bukhara Rocks.,Dal Bukhara positive
578016,id_0,I have never had cheescake like this.,cheescake positive
519425,id_1,The baked clams octopus we shared as appetizers were the best we've ever had!!,baked clams octopus positive
FF#3,id_10,"At this point, the waitress comes over and asks us if everything was okay, I was literally so shocked that I was speechless and didn't say anything, and guess what, the waitress WALKED away.",waitress negative
1615322,id_2,They have authentic Indian at amazin prices.,Indian positive
1074868,id_3,"In the evening, this place attracted a well dressed, with it, NY crowd.",crowd positive
509227,id_3,"Rao is a good restaurant, but it's nothing special.",Rao neutral
1723658,id_2,"The dishes offered were unique, very tasty and fresh from the lamb sausages, sardines with biscuits, large whole shrimp to the amazing pistachio ice cream (the best and freshest I've ever had).",dishes positive <sep> lamb sausages positive <sep> sardines with biscuits positive <sep> large whole shrimp positive <sep> pistachio ice cream positive
632121,id_1,The jukebox plays everything from Italian Opera to The Strokes.,jukebox positive
1090587,id_2,Add to that great service and great food at a reasonable price and you have yourself the beginning of a great evening.,service positive <sep> food positive
470488,id_5,"The fish was adequate, but inexpertly sliced.",fish negative
CLF#3,id_21,We asked for sides which the waiter than admitted that he forgot to put in that part of our order.,waiter negative
1471273,id_3,Prices too high for this cramped and unappealing resturant.,resturant negative
TFS#5,id_17,Bison was quite excellent however.,Bison positive
929329,id_3,"Interesting selection, good wines, service fine, fun decor.",wines positive <sep> service positive <sep> decor positive <sep> selection positive
404464,id_3,I expected quite a bit more from such an expensive menu.,menu negative
1649025,id_1,"I recommend the jelly fish, drunken chicken and the soupy dumplings, certainly the stir fry blue crab.",jelly fish positive <sep> drunken chicken positive <sep> soupy dumplings positive <sep> stir fry blue crab positive
1477631,id_2,Thius is a must for anyone who loves Shabu-Shabu.,Shabu-Shabu positive
1055910,id_1,THe perfect spot.,spot positive
Y#3,id_0,Best. Sushi. Ever.,Sushi positive
1623276,id_3,Not a great place for family or general dining.,place negative
565344,id_0,I recently tried Suan and I thought that it was great.,Suan positive
1175958,id_1,"Try the crunchy tuna, it is to die for.",crunchy tuna positive
TR#2,id_5,"We thought the dessert would be better, Wrong!",dessert negative
1664346,id_2,I would highly recommend this place!,place positive
1710746,id_6,I had a huge pastrami sandwich on a roll.,pastrami sandwich on a roll neutral
1016296,id_3,"Food was okay, nothing great.",Food neutral
BHD#4,id_3,"The hot dogs are top notch, and they're Slamwich is amazing!",hot dogs positive <sep> Slamwich positive
1352948,id_3,And evaluated on those terms Pastis is simply wonderful.,Pastis positive
1398844,id_4,Service is not what one would expect from a joint in this price category.,Service negative
1293334,id_1,"My husband and I thougt it would be great to go to the Jekyll and Hyde Pub for our anniversary, and to our surprise it was fantastic.",Jekyll and Hyde Pub positive
1707741,id_1,The buffet had a nice selection.,buffet positive
657129,id_4,"Ask for Usha, the nicest bartender in manhattan.",Usha positive
1347423,id_0,I recently went to this restaurant with some co-workers for lunch and had an amazing time.,restaurant positive
RL#3,id_3,"its just a fun place to go, not a five star restaraunt.",restaraunt neutral
1671113,id_0,I have been to Casimir over 5 times and I have always had a great time there.,Casimir positive
1632929,id_6,I highly recommend the restaurant based on our experience last night.,restaurant positive
1014458,id_1,Saul is the best restaurant on Smith Street and in Brooklyn.,Saul positive
P#9,id_4,"the spinach is fresh, definately not frozen...",spinach positive
1470286,id_0,"Whenever you need a Sushi fix, Mizu will be there with quality fish and great service.",fish positive <sep> service positive
1090587,id_1,If you've ever been along the river in Weehawken you have an idea of the top of view the chart house has to offer.,view positive
1496205,id_5,"The service is ok, some of the people didn't get what they asked for.",service neutral
CLF#4,id_3,If I could give 0 stars I would do so for this place.,place negative
NP#9,id_0,Best meal in a long time!,meal positive
624715,id_1,Authentic Pakistani food.,Pakistani food positive
CLF#3,id_23,I would not expect this for a $55 dinner.,dinner negative
1496707,id_1,I had the best ravioli ever.,ravioli positive
1572033,id_0,"Don't dine at Tamarind for the vegetarian dishes, they are simply not up to par with the non-veg selections.",vegetarian dishes negative <sep> non-veg selections positive
BHD#6,id_0,great hot dogs..,hot dogs positive
Y#5,id_5,I was looking for banana tempura for dessert and they dont have.,dessert negative
541532,id_1,Service was very prompt but slightly rushed.,Service positive <sep> Service negative
EVPK#4,id_2,A quintessential slice of NYC pizza.,slice of NYC pizza neutral
NP#3,id_1,Subtle food and service,food positive <sep> service positive
ADLT#6,id_3,"While finishing our meals which included a high-end bottle of wine, our son's fiance joined us for a glass of wine and dessert.",bottle of wine positive
NP#9,id_2,I had the Lamb special which was perfect.,Lamb special positive
1125006,id_1,Best Pastrami I ever had and great portion without being ridiculous.,Pastrami positive <sep> portion positive
CLF#1,id_0,A beautifully designed dreamy Egyptian restaurant that gets sceney at night.,Egyptian restaurant positive
1496707,id_2,The wine the service was very good too.,wine positive <sep> service positive
624715,id_3,Don't waste money on decor.,decor neutral
1300636,id_0,This was my frist time at Cafe St. Bart's and I must say how delicous the food and the service was.,food positive <sep> service positive
1230993,id_2,Our server was very helpful and friendly.,server positive
1335154,id_1,"Great vibe, lots of people.",vibe positive
P#10,id_0,Gross food – Wow-,food negative
496132,id_3,The food is excellent!,food positive
1413697,id_3,I highly recommend to anyone to give this place a try.,place positive
507755,id_1,The fried dumplings are GREAT!,fried dumplings positive
CLF#3,id_11,The place is beautiful!,place positive
1041457,id_4,I had never had Edamame pureed before but I thought it was innovative and tasty (could've used a bit more salt).,Edamame pureed positive
1303984,id_0,This restaurant was way overhyped.,restaurant negative
1748813,id_0,I stumbled upon this great pizzeria as I explored my new neighborhood.,pizzeria positive
1126814,id_3,Decent wine at reasonable prices.,wine neutral <sep> wine positive
P#7,id_4,"Our waitress wasn't mean, but not especially warm or attentive either.",waitress neutral
397331,id_0,Mizu is the Japenese find in Grammercy.,Mizu positive
1189674,id_0,First went here to enjoy their garden terrace.,garden terrace positive
1286916,id_4,You cannot go wrong at the Red Eye Grill.,Red Eye Grill positive
447697,id_0,Great sushi experience.,sushi positive
CLF#5,id_3,The have a great cocktail with Citrus Vodka and lemon and lime juice and mint leaves that is to die for!,cocktail with Citrus Vodka and lemon and lime juice and mint leaves positive
1275154,id_4,"He served me an Uni Hand roll, which I never had before, and let me tell you...IT WAS HEAVEN!",Uni Hand roll positive
DBG#2,id_3,I have never been so disgusted by both food an service.,food negative <sep> service negative
P#10,id_9,"Oh, and I never write reviews--I just was so moved by how bad this place was, I felt it was my duty to spread the word.",place negative
1661757,id_4,I would definitely recommend SEA if you like thai cuisine!,thai cuisine positive
1353599,id_2,My friend got the mushroom pizza which tasted better.,mushroom pizza positive
1572027,id_3,I ate here a week ago and found most dishes average at best and too expensive.,dishes negative
PP#9,id_1,I think the pizza is so overrated and was under cooked.,pizza negative
1727363,id_2,An excellent service,service positive
1543345,id_1,Who has room for Cheesesticks with the best pizza in NYC!,pizza positive
Z#7,id_3,This place is not inviting and the food is totally weird.,place negative <sep> food negative
461928,id_0,This tiny Williamsburg spot is always pleasantly surprising.,Williamsburg spot positive
Z#3,id_1,"The space kind of feels like an Alice in Wonderland setting, without it trying to be that.",space negative
1572033,id_5,Try the sea bass.,sea bass positive
TR#1,id_1,The staff is very good.,staff positive
ADLT#6,id_2,"The food and service were fine, however the maitre-D was incredibly unwelcoming and arrogant.",food positive <sep> service positive <sep> maitre-D negative
TM#6,id_6,"Best Indian Chinese in the city, by far!",Indian Chinese positive
1090587,id_3,The lava cake dessert was incredible and I recommend it.,lava cake dessert positive
DBG#2,id_14,"It wasn't as if this restaurant had any major bragging points before hand, but now it's simply repulsive.",restaurant negative
1394712,id_3,We won't go to this place again for a good meal.,meal negative
1538149,id_5,Very good wine choices.,wine choices positive
490565,id_6,You can't go wrong with this place.,place positive
1561259,id_2,The hostess and the waitress were incredibly rude and did everything they could to rush us out.,hostess negative <sep> waitress negative
1730447,id_2,"By far, the best pizza in Manhattan.",pizza positive
1338124,id_4,"I have reservations about the all you can eat deal, however -- the choices are fairly limited and you can probably order more food than you can eat for less than $18 by just going off the menu.",all you can eat deal negative
1609375,id_1,"We love the food, drinks, and atmosphere!",food positive <sep> drinks positive <sep> atmosphere positive
RL#3,id_2,"lobster was good, nothing spectacular.",lobster neutral
Z#3,id_3,Great sake!,sake positive
433878,id_1,"Their calzones are horrific, bad, vomit-inducing, YUCK.",calzones negative
1417496,id_4,"Looking around, I saw a room full of New Yorkers enjoying a real meal in a real restaurant, not a clubhouse of the fabulous trying to be seen.",meal positive <sep> restaurant positive
FF#4,id_3,The servers at Flatbush Farm appear to have perfected that ghastly technique of making you feel guilty and ashamed for deigning to attract their attention.,servers negative
DBG#7,id_15,My wife had barely touched that mess of a dish.,dish negative
P#1,id_0,WORST PLACE ON SMITH STREET IN BROOKLYN,PLACE negative
Z#7,id_5,"The food they serve is not comforting, not appetizing and uncooked.",food negative
1086415,id_3,"I am not a vegetarian but, almost all the dishes were great.",dishes positive
620892,id_4,Not enough wines by the glass either.,wines by the glass negative
TVU#6,id_4,"THE SERVICE IS AMAZING, i've had different waiters and they were all nice, which is a rare thing in NYC.",SERVICE positive <sep> waiters positive
485966,id_3,I did not try the caviar but I tried their salmon and crab salad (they are all good),salmon positive <sep> crab salad positive
Y#9,id_0,Good creative rolls!,rolls positive
1586174,id_5,"the only things u could really taste are the very salty soy sauce (even its low sodium), the vinegar-soaked rice, and the scallion on top of the fish.",soy sauce negative <sep> rice negative
1004293,id_3,The food was lousy - too sweet or too salty and the portions tiny.,food negative <sep> portions negative
1126814,id_1,"My wife and I always enjoy the young, not always well trained but nevertheless friendly, staff, all of whom have a story.",staff positive
1102681,id_1,"This tiny restaurant is as cozy as it gets, with that certain Parisian flair.",restaurant positive
Z#5,id_4,"The atmosphere was pretty nice but had a bit lacking, which it tries to make up for with a crazy scheme of mirrors.",atmosphere negative <sep> scheme of mirrors negative
1730127,id_1,"The food is outstanding and the service is quick, friendly and very professional.",food positive <sep> service positive
1730127,id_0,You cannot go wrong with this place.,place positive
430342,id_1,"Kind, attentive wait staff.",wait staff positive
FF#3,id_25,THIS STAFF SHOULD BE FIRED.,STAFF negative
561054,id_1,"When you're sitting in their main dining room (which has a spectacular, hand-painted high ceiling) you'd never know there was a world outside.",main dining room positive <sep> ceiling positive
WE#1,id_3,"The bread was stale, the salad was overpriced and empty.",bread negative <sep> salad negative
1367358,id_2,"Pizza is terrific, as is homemade pasta.",Pizza positive <sep> homemade pasta positive
1398844,id_6,Somehow working the italian charm with constant mille grazie does not constitute proper service.,service negative
682391,id_2,The service is good and the resturant is clean.,service positive <sep> resturant positive
490565,id_2,"The food is yummy, especially their cooked-to-perfection mussels in spicy tomato sauce and their shoestring crispy fries.",food positive <sep> mussels in spicy tomato sauce positive <sep> fries positive
1221938,id_2,"Service is not exactly five star, but thats not really a big deal.",Service neutral
1004293,id_5,Avoid this place!,place negative
404464,id_1,I ordered the smoked salmon and roe appetizer and it was off flavor.,smoked salmon and roe appetizer negative
TFS#11,id_3,"Rather than preparing vegetarian dish, the chef presented me with a plate of steamed vegetables (minus sauce, seasoning, or any form or aesthetic presentation).",chef negative <sep> vegetarian dish negative
