review_id,sentences_ids,sentences_texts,sentences_opinions
148,2921,Not impressed with the food.,food negative
2525,3595,It was so bad I actually refused to pay for my food.,food negative
2996,402,"I wasn't there for the Half-Price Saturday Night Special, but Tuesday Night.",Half-Price Saturday Night Special neutral
2419,3136,from an English speaking staff.,staff neutral
622,1884,"The menu was impressive with selections ranging from a burger, to steak, to escargot.",menu positive <sep> burger neutral <sep> steak neutral <sep> escargot neutral
1104,1671,Any if you have a reservation you'll wait for max 5 minutes - so have a drink at the bar.,reservation positive <sep> drink neutral <sep> bar neutral
1115,342,"The fish was adequate, but inexpertly sliced.",fish conflict
455,2222,Went there and had a combination of different seafood dishes and appetizers.,seafood dishes neutral <sep> appetizers neutral
1754,426,"Toons has recently been redone, so it's now a very attractive space.",space positive
210,3686,"Eating in, the atmosphere saves it, but at your desk, it's a very disappointing experience.",atmosphere positive
1198,276,We were well attended to by the enthusiastic staff especially the manager Tony Gaskin who made excellent suggestions for our menu selections.,staff positive <sep> manager positive <sep> menu selections positive
231,3244,"So I've never actually been to M proper, but I've had it delivered a few times.",delivered neutral
2613,3570,For two people with tip was less than $25 bucks.,tip neutral
2130,2402,"The only concern i have is with the slighly all-business waitstaff who order and throw the food down, rushing you out.",waitstaff negative <sep> food neutral
1914,2104,"The wait here is long for dim sum, but if you don't like sharing tables or if the typical raucous dim sum atmosphere is not your gig, this is a sleek (for Chinatown) alternative.",wait negative <sep> dim sum neutral <sep> dim sum atmosphere neutral <sep> tables positive
676,2893,"Saturday, Nov. 6th I had a group from work come in with about 35 people and the staff was amazing to accomodate us.",staff positive
2793,2478,Just stick with the small dishes!,dishes negative
779,1487,The sauce on the pizza is sooo good with garlic and fresh tomatoes and they don't skimp.,garlic positive <sep> fresh tomatoes positive <sep> sauce on the pizza positive
1063,1118,"If you go to Roth's try to be served by Mike, he is GREAT!!",served positive
35,2191,Faan's got a great concept but a little rough on the delivery.,delivery negative
2297,872,I would highly recommend this place to anyone looking for a casual atmosphere that whisks you away to the left bank of the river Seine.,atmosphere positive
1608,1886,The service was ok.,service neutral
86,282,One thing I liked about this place is that I never felt rushed or pressured to give up my table ot incoming guests.,table neutral
2567,758,"You will pay a lot for the decore, but the food is no better or worse than a lot of other Chinese and Asian fusion places in NY.",decore negative <sep> food neutral
1777,1650,This big draw is the all you can sushi here for $19.95!,sushi positive
1243,2297,"By far, the best pizza in Manhattan.",pizza positive
1565,2443,"Great food (spinach and corn dumplings and massamman curry), very friendly and no nonsense service and a clean and funky bathroom.",food positive <sep> spinach and corn dumplings positive <sep> service positive <sep> bathroom positive <sep> massamman curry positive
842,3551,BE CAREFUL before you request extra spice.,spice neutral
1978,3392,i recommend the thai popcorn :),thai popcorn positive
2528,2692,"The staff was very attentive, the ambience lovely, and the food superb.",staff positive <sep> ambience positive <sep> food positive
1,2777,"To be completely fair, the only redeeming factor was the food, which was above average, but couldn't make up for all the other deficiencies of Teodora.",food positive
1066,2915,"not the food ,not the ambiance , not the service, I agree with the previous reviews you wait and wait , the wait staff are very rude and when you get in they are looking to get you right out .",food neutral <sep> ambiance neutral <sep> service neutral <sep> wait staff negative
1169,3040,"Try ordering from the regular menu, then you would not regret!",menu positive
178,3175,But who says Murray's is anything about service.,service neutral
1370,782,"Great food, great lay out and awesome service.",food positive <sep> lay out positive <sep> service positive
1620,409,We took advanatage of the half price sushi deal on saturday so it was well worth it.,half price sushi deal positive
2571,1917,"The food, served in small tasting portions (as an option) is very good with each dish being better than the next.",food positive <sep> served neutral <sep> portions positive <sep> dish positive
612,1579,And really large portions.,portions positive
135,1402,I love Indian food and consider myself to be quite an expert on it.,Indian food positive
1549,2793,But that wasn't the icing on the cake: a tiramisu that resembled nothing I have ever had.,icing on the cake negative <sep> tiramisu negative
2235,2228,"Sure, the setting is nice.",setting positive
2677,1231,Pick a bagel has the best bagels in the city.,bagels positive
517,823,"Also good for client lunch meetings, esp.",lunch meetings neutral
3036,2378,"The service was typical short-order, dinner type.",service neutral
513,2178,"my personal favorite is an everything bagel with lox spread, but all the bagles are unbeliavably good.",bagel with lox spread positive <sep> bagles positive
815,1032,"Whenever you need a Sushi fix, Mizu will be there with quality fish and great service.",fish positive <sep> service positive <sep> Sushi fix positive
2090,1597,"Quality ingredients preparation all around, and a very fair price for NYC.",ingredients positive <sep> price positive
2406,3412,This place has the the correct ambience and an excellent staff to make you feel like a guest and a friend at the same time.,place positive <sep> ambience positive <sep> staff positive
751,2189,"Service is not exactly five star, but thats not really a big deal.",Service conflict
1648,2597,"I come from a family of pizzeria owners, and I'm almost ashamed to say that the pizza in Fornino's blows my families receipies away.",pizza positive
2790,588,"The service was excellent, the food was excellent, but the entire experience was very cool.",service positive <sep> food positive
192,3130,The food was bland oily.,food negative
2848,3590,"great food, lt's of it, more then one person can eat!",food positive
1092,3410,You must try the shrimp appetizers.,shrimp appetizers positive
78,728,"With the great variety on the menu , I eat here often and never get bored .",menu positive
1839,2230,What I didn't like was how the food came right after it was ordered.,food negative
2302,957,"The menu consisted of standard brassiere food, better then places like Balthazar etc.",menu positive <sep> brassiere food positive
1916,2037,"This place has good potential, but needs a significant amount of work before we can justify spending that much money on indian food you can get everywhere else.",money negative <sep> indian food neutral
2501,3245,"Even upon delivery, their juicy pork buns are quite good . .",pork buns positive
1762,523,The wine list is extensive and impressive.,wine list positive
1794,3026,"The blond wood decor is very soothing, the premium sake is excellent and the service is great.",blond wood decor positive <sep> sake positive <sep> service positive
2150,1100,"Both times I was extremely dissappointed by the service, which was boarderline rude.",service negative
483,797,"For some reason, all the seafood on the menu was unavailable except for the Salmon.",seafood negative <sep> menu negative <sep> Salmon neutral
83,1215,"Great bagels, spreads and a good place to hang out in.",bagels positive <sep> spreads positive
1240,3340,This restaurant used to be our regular Thursday night dinner location.,dinner location neutral
2069,1433,It is run by the same Sichuan chef who started the chain in Chinatown.,Sichuan chef neutral
2408,246,Yeah Shanghai is also great but not quite as good -- they use the same amount of salt but without sweetness to balance out.,salt negative
1013,1797,"It's a shame that a nice, convenient place like the Pink Pony can be so ruined by lousy service.",place positive <sep> service negative
561,1022,"The waitress remembers me and is very friendly, she knows what my regular is and that's the fried mini buns with the condensed milk and the assorted fruits on beancurd.",waitress positive <sep> fried mini buns with the condensed milk and the assorted fruits on beancurd positive
2754,2796,love the food.,food positive
2950,971,Interesting other dishes for a change include chicken in curry sauce and salmon caserole.,dishes positive <sep> chicken in curry sauc positive <sep> salmon caserole positive
964,3169,Also a little more expensive than your average bagel place.,bagel neutral
1192,2003,Dinner took almost 4 hours without any lag time.,Dinner negative
939,3241,But the main hit was the whole grilled fish.,whole grilled fish positive
247,2098,Okay service.,service neutral
2019,3565,"As there were so many to choose from we wandered up and down the street looking in the windows and such noticicing many empty seats ,except at Taj Mahal.",seats negative
508,3234,We go on Mondays for the prix fixe and our experience with the food has been comparable to Blue Ribbon.,food neutral <sep> prix fixe neutral
2094,733,"In such a crappy part of town to find a good value for lunch, this place is great.",value positive <sep> lunch positive
770,3563,We were in search of food and stumbled on this block of Indian restaurants on East Sixth Street.,food neutral
1579,3282,The grilled cheese at home afterwards was better.!!,grilled cheese positive
417,2482,"Especially liked chicken tikka and the naan, and the dals.",chicken tikka positive <sep> naan positive <sep> dals positive
1990,1618,"We had great desserts (including the best cannoli I've ever had) and then they offered an after dinner drink, on the house.",desserts positive <sep> cannoli positive <sep> after dinner drink positive
1707,3154,I love to visit Murrays for my bagel fix.,bagel positive
301,3102,the drinks are amazing and half off till 8pm.,drinks positive
2792,527,"Great spot, whether looking for a couple of drinks or quiet dinner.",drinks positive <sep> dinner positive <sep> spot positive
886,3383,"Plus, on Wednesday nights the house wine is unlimited!",house wine positive
1629,2115,"but when we looked at the menu, there weren't a lot of choices, most of them were dumplings in the appetizer section.",menu negative <sep> dumplings neutral <sep> appetizer negative
1105,2767,"Whether it's the parmesean porcini souffle or the lamb glazed with balsamic vinegar, you will surely be transported to Northern Italy with one bite.",parmesean porcini souffle positive <sep> lamb glazed with balsamic vinegar positive
548,554,The people that work there are always so friendly you forget you are in New York sometimes.,people positive
2414,2159,"The bagels always warm, soft on the inside, crispy on the outside and enormous in size.",bagels positive
1416,3530,"It's like they took leftover chicken, poured oil and sprinkled pepper powder over it (the sauce was translucent and red).",chicken negative <sep> oil neutral <sep> pepper powder neutral <sep> sauce negative
2329,2040,The makhani was OK --the korma was bland.,makhani neutral <sep> korma negative
1278,3665,"Chance is a small cozy restaurant, with a romantic feel to it, the decor is great.",decor positive
1904,2746,I've never had bad service and the fish is fresh and delicious.,service positive <sep> fish positive
419,998,The restaurant looks out over beautiful green lawns to the Hudson River and the Statue of Liberty.,lawns positive
2737,3662,The service was attentive without being overbearing and each dish we tried was wonderful from the spring rolls to the cod with pineapple tempura.,service positive <sep> dish positive <sep> spring rolls positive <sep> cod with pineapple tempura positive
484,2315,"Not a large place, but it's cute and cozy.",place conflict
2194,1088,"The dosas are skimpy, unattractive and drip with grease, and personally I'd drink popcorn topping before I'd eat another one of these.",dosas negative <sep> popcorn topping neutral
916,1439,They even have a section in the menu called American Chinese food!,menu negative <sep> American Chinese food negative
1702,2976,"Great wine selection, Gigondas is worth the price, and the house champagne is a great value.",wine selection positive <sep> Gigondas positive <sep> house champagne positive <sep> price neutral
952,3670,"First the wrong bread came out with the appetizer, then when i tried to order a second glass of wine for my main course...",bread negative <sep> appetizer neutral <sep> glass of wine neutral <sep> main course neutral
2330,3080,The food is inventive but still keeps traditional indian flavoring.,food positive
910,3692,"But don't ever order bacon late at nite (either platter or in sandwiches, for that matter don't from any take out place) as it is from the morning frying turns out hard almost like bacos, hurt my molars.",bacon negative <sep> platter negative <sep> in sandwiches negative <sep> frying negative <sep> bacos negative
2140,1303,There are much better places in NY with better prices.,prices negative
445,985,also make sure you pay attention to the music being piped in - quite a weird selection.,music neutral
344,1785,"It costs $2 extra to turn a regular roll into an inside-out roll, but the roll more than triples in size, and that's not just from the rice.",roll negative <sep> roll negative <sep> roll negative <sep> rice neutral
723,533,"The large selection of bruschettas, paninis, tramezzinis keep the palate from stagnating.",bruschettas positive <sep> paninis positive <sep> tramezzinis positive
1633,3165,now if they could only get a toaster.,toaster negative
2096,1305,"In fact, while leaving the place we saw two people looking at the menu, and I couldn't help telling them that the food was horrible.",food negative <sep> menu neutral
2115,493,Kosher dills are the perfect compliment for your unforgetable sandwich and they give you plenty of them.,Kosher dills positive <sep> sandwich positive
2884,3171,THE BIG COMPLAINT: NO TOASTING AVAILABLE.,TOASTING negative
3042,671,"Each table has a pot of boiling water sunken into its surface, and you get platters of thin sliced meats, various vegetables, and rice and glass noodles.",table neutral <sep> pot of boiling water neutral <sep> meats neutral <sep> vegetables neutral <sep> rice neutral <sep> glass noodles neutral
2984,897,My wife and I went to Orsay for Valentine's dinner.,dinner neutral
2277,2576,By far the best salad I have had in a fast food restaurant.,salad positive <sep> fast food neutral
2780,407,The sushi seemed pretty fresh and was adequately proportioned.,sushi positive
3027,2937,they were able to squeeze me in at 6 after i called the night before my anniversary for a friday night reservation and told me they'd treat us well for the occasion.,reservation neutral
1856,149,It's great to go for a quick lunch either alone or with a friend.,lunch positive
7,1458,Our agreed favorite is the orrechiete with sausage and chicken (usually the waiters are kind enough to split the dish in half so you get to sample both meats).,orrechiete with sausage and chicken positive <sep> waiters positive <sep> meats neutral <sep> dish neutral
330,90,The Prix Fixe menu is worth every penny and you get more than enough (both in quantity AND quality).,Prix Fixe menu positive <sep> quantity positive <sep> quality positive
872,1854,It won't break the bank but I also wouldnt come back for the food.,food negative
650,539,The restaurant is rather small but we were lucky to get a table quickly.,table positive
685,2883,Stick to the gulab jamun.,gulab jamun positive
2030,3056,"However, go for the ambience, and consider the food just a companion for a trip across the world!",ambience positive <sep> food negative
358,3426,I recommend getting a reservation even though we saw people seated without one.,reservation neutral
2195,3201,The service was excellent and the food was delicious.,service positive <sep> food positive
1390,978,The food has been consistant for years and it never lets you down.,food positive
1147,3469,"The best Chicken pad tai, I've ever had.",Chicken pad tai positive
2916,1139,I had never had Edamame pureed before but I thought it was innovative and tasty (could've used a bit more salt).,Edamame pureed positive
1772,2491,"Aside from the rushed service, we were very impressed with the food and the drinks.",service negative <sep> food positive <sep> drinks positive
2241,2287,Best drumsticks over rice and sour spicy soup in town!,drumsticks over rice positive <sep> sour spicy soup positive
974,1930,"When my dessert came, there was a candle in it - not because anyone asked for one - but because the waiter must have seen me opening my birthday card and gift, and said he knew it was a special occassion of some sort.",dessert neutral <sep> waiter positive
2757,2256,There's something smooth about sipping sake upper east side style.,sake positive
1442,2137,"The chicken pot pie is excpetiona, the cheeseburger huge and delictable, and the service professional wan warm.",The chicken pot pie positive <sep> cheeseburger positive <sep> service positive
1944,3264,"I had the black cod with yuzu sauce, which was wonderful.",black cod with yuzu sauce positive
2854,2215,"The ambience was so fun, and the prices were great, on top of the fact that the food was really tasty.",ambience positive <sep> prices positive <sep> food positive
746,3492,"Pizza is terrific, as is homemade pasta.",Pizza positive <sep> homemade pasta positive
2602,1030,"As far as the service goes, the waitresses were not particularly friendly, but they got the job done.",service conflict <sep> waitresses conflict
440,2363,Fish was overdone.,Fish negative
2766,508,Frites were delicious if a bit on the thick side.,Frites positive
756,2811,Consistently good Japanese Tapas.,Japanese Tapas positive
54,673,At the end you're left with a mild broth with noodles that you can slurp out of a cup.,broth with noodles positive
2949,3272,"Sake collection was excellent (Try Nanbu Bijin), but pricy.",Sake collection conflict <sep> Nanbu Bijin positive
2862,2389,"Good, because hey, it's more food, but bad because dim sum is supposed to be smaller portions so you can try out more dishes and smaller so that each dish is cheap.",dim sum negative <sep> food positive <sep> portions negative <sep> dishes neutral <sep> dish neutral
1574,255,My chow fun and chow see was really bland and oily.,chow fun and chow see negative
2158,153,This is one of the best comfort food places in the city.,comfort food positive
2010,1583,I LOVED THE SHOWS.,SHOWS positive
1873,982,"the real kicker of the menu, however, is the beef cubes or the chicken with chili and lemon grass.",menu neutral <sep> beef cubes positive <sep> chicken with chili and lemon grass positive
2164,2419,This is the pinnacle of Indian Fast Food (all fast foods in my opinion).,Indian Fast Food positive
2392,3047,"We, there were four of us, arrived at noon - the place was empty - and the staff acted like we were imposing on them and they were very rude.",staff negative
2261,1631,The wine list is extensive and can easily hike up an otherwise reasonably priced meal.,wine list positive <sep> meal positive <sep> priced positive
543,796,"The food was just OK, at least for what food was available.",food neutral <sep> food negative
961,427,The food's as good as ever.,food positive
2692,2083,The dim sum here is only so-so.,dim sum neutral
1968,2366,One of us actually liked the expresso - that's it.,expresso positive
1433,1344,A touch more jalapeno heat for contrast and it would have been very good indeed.,jalapeno positive
1481,2647,Patroon features a nice cigar bar and has great staff.,cigar bar positive <sep> staff positive
1609,3512,"When asked about how a certain dish was prepared in comparison to a similar at other thai restaurants, he replied this is not Mcdonald's, every place makes things differently While it is understandable that every place is indeed different, there was not a need to be uncourteous to customers and downright rude.",dish neutral
951,579,We both opted for a pasta dish and they were served timely and fresh.,pasta dish positive <sep> served positive
1695,124,The food there are sastifying.,food positive
2684,147,This place has the best Chinese style BBQ ribs in the city.,BBQ ribs positive
145,1798,The last time I went we were seated at a table in a corridor next to the kitchen.,table negative
2546,2029,We ran a little late for the reservation but it wasn't a problem to get our table immediately.,reservation neutral <sep> table positive
1217,2502,"The space is a bit too small for live music, so on  jazz nights, it can be loud and cramped.",live music neutral <sep> space negative <sep> jazz nights neutral
2238,3432,"Had 1 appetizer, 2 entrees and 2 cokes and the bill was ~$55.00, not including tip.",appetizer neutral <sep> entrees neutral <sep> cokes neutral <sep> bill neutral
2243,2773,Slightly above average wines start at $70+ with only one selection listed at $30+.,wines negative
283,3541,They didn't give us the dinner special until we asked for it.,dinner special negative
500,1672,The food is awesome - definitely try the striped bass.,food positive <sep> striped bass positive
2664,1086,You can even get packages of the chutneys to stock your fridge!,chutneys positive
2251,37,The only friendly staff member was the guy at the bar.,staff member positive <sep> bar neutral <sep> guy positive
2110,3543,"Food is average, and I would say even the chain restaurant Baluchi's tastes better.",Food neutral
2171,1067,"Compared to Ess-a, Tal offers a less doughy bagel!",bagel negative
1808,3317,Food was good and the view of the new york city skiline was terrific even on a foggy rainy day like that of when I went.,Food positive <sep> view positive
958,2194,They don't seem to place an emphasis on specials or fresh ingredients which to me is necessary for good thai.,specials negative <sep> ingredients negative <sep> thai neutral
867,3418,"Meat dishes now adorn the selections, although there's still a large number of vegetarian-friendly choices.",Meat dishes neutral <sep> vegetarian-friendly choices positive
2871,980,"Check it out, it won't hurt your stomach or your wallet.",stomach positive <sep> wallet positive
1732,915,The buffet had a nice selection.,buffet positive <sep> selection positive
2812,2285,You can't say its cheap because food is cheaper in Chinatown.,food conflict
2803,983,"both are very reasonably priced (around $8 for dinner and $5 for lunch), and are delicious and filling.",priced positive <sep> dinner positive <sep> lunch positive
1621,3442,we came here on a crowded saturday night and were seated right away despite being 15 minutes late for our reservation.,reservation neutral <sep> seated positive
269,1494,"The takeout menu says to keep an eye out for an expanded menu offering more italian dishes, I can't wait!",takeout menu positive <sep> menu positive <sep> italian dishes positive
659,3582,"But, they were too big for the bun.",bun neutral
1259,2278,The menu choices are similar but the taste lacked more flavor than it looked.,taste negative <sep> menu choices neutral <sep> flavor negative
832,257,The scallion pancakes and fried dumplings were nothing out of the ordinary.,scallion pancakes neutral <sep> fried dumplings neutral
2859,1885,The food was very well prepared.,food positive
443,2479,We visited Bread Bar during January restaurant week and were so pleased with the menu selections and service.,menu selections positive <sep> service positive
1496,1343,"Fluke sashimi drizzled with jalapeno-lime olive oil, the fruit of the oil nicely highlighting the fish's sweetness.",Fluke sashimi positive <sep> jalapeno-lime olive oil positive <sep> fruit of the oil positive <sep> fish positive
1933,1730,Salads are a delicious way to begin the meal.,Salads positive <sep> meal positive
1365,1327,The menu seemed to have a wide variety of dishes for seafood lovers and interesting ways of preparing them.,menu positive <sep> variety of dishes positive <sep> seafood positive
2492,2610,Coming from Boston this place is like Emma's Pizza in Kendall Square in Cambridge (although they have more funky toppings!),toppings positive
2002,265,It is also extremely well priced.,priced positive
1493,3206,Its a go-to for dates as well as entertaining out of town guests.,entertaining positive
2609,3419,"Southern Indian cuisine is still there, too.",Southern Indian cuisine neutral
2952,802,"One of my favorites though was the Angry Lobster, a cold lobster salad that was magnificent.",Angry Lobster positive <sep> cold lobster salad positive
1677,2677,"Just don't take the seat between the bar and the back half of the restaurant, i saw a woman get nudged 40times sitting there.",seat negative <sep> bar neutral
1670,3608,"So, a little inconsistency there but either way, both pizzas were really good.",pizzas positive
2122,2273,"Their sushi, Kamikaze and other Rolls are fresh and well presented.",sushi positive <sep> Kamikaze positive <sep> Rolls positive
905,3547,Taj Mahal offeres gret value and great food.,value positive <sep> food positive
600,1316,"The food is o.k., but not any better than what you get at a good neighborhood restaurant.",food neutral
1216,2964,Not a small feat for good french food in the area.,french food positive
2344,1788,"I have reservations about the all you can eat deal, however -- the choices are fairly limited and you can probably order more food than you can eat for less than $18 by just going off the menu.",choices negative <sep> reservations neutral <sep> food neutral <sep> menu neutral
241,2303,All conveniently delivered right to the door.,delivered positive
305,1969,"The service, wine selection, ambiance are all outstanding and deserve recognition.",service positive <sep> wine selection positive <sep> ambiance positive
2271,1371,The hanger steak was like rubber and the tuna was flavorless not to mention it tasted like it had just been thawed.,hanger steak negative <sep> tuna negative
743,3554,"if this happens, just ask for real naan.",naan neutral
2325,1931,Truly the mark of an attentive waiter.,waiter positive
2343,557,The service does sometimes lack focus and it is not ideal if you are in a hurry but I have never been treated rudely.,service conflict
2992,1605,I've had pizza both times and the caprese salad appetizer.,pizza neutral <sep> caprese salad appetizer neutral
1122,2938,"they didn't disappoint, service from the second i arrived at the door was extremely pleasant and attentive with almost one server per table.",service positive <sep> server positive <sep> table neutral
496,2128,Highly recommend this as great value for excellent sushi and service.,sushi positive <sep> service positive <sep> value positive
2186,416,They were very abrupt with me when I called and actually claimed the food was late because they were out of rice.,food negative <sep> rice neutral
2796,1766,Food is excellent.,Food positive
2404,988,The food is delicious.,food positive
604,2901,"While the $20 entree range is not overly expensive, in New York City, there is definitely better food in that range, and so Sapphire, despite it's lovely atmosphere, will most likely not be a restaurant to which I will return.",food negative <sep> atmosphere positive <sep> entree range positive
2821,2314,The service was great as well.,service positive
900,717,We won't go to this place again for a good meal.,meal negative
661,275,Raga stands out with an interesting fusion of French and Indian cooking.,fusion of French and Indian cooking positive
1263,2365,Someone else recommended the dessert - we also left that.,dessert negative
1244,1353,"Decent Thai food in cute - though a bit dank - little Nolita hangout, BUT service terrible.",Thai food positive <sep> service negative
982,942,The prices are wonderfully low.,prices positive
1973,2240,The service was fast and friendly and the food was very tasty and they had the best hot sauce to add to your meals.,service positive <sep> food positive <sep> hot sauce positive <sep> meals neutral
2534,3633,"The service was superb, they treat you like family.",service positive
1744,1585,I REALLY ENJOYED THE SHOWS PUT ON BY THE ACTORS.,SHOWS positive <sep> ACTORS positive
1963,2236,"The food was not fresh, the sauces were bland and very oily.",food negative <sep> sauces negative
2746,1952,The service was excellent and the food was delicious.,service positive <sep> food positive
319,2823,"I highly recommend Cafe St. Bart's for their food, the ambience and wonderful service.",food positive <sep> ambience positive <sep> service positive
1154,82,"Very romantic fires - I've literally spent hours at Lanterna, drinking wine from their extensive wine and enjoying the ambience.",wine positive <sep> ambience positive <sep> wine positive
1218,28,Food was average but tasty.,Food positive
1844,3229,I think I've had some the best meals of my life at minnow.,meals positive
229,887,What came to our table was burned beyond recognition and stringy.,table neutral
1317,2030,Our friendly server made great food suggestions and also sent both the sommelier and the fromager to the table to help suggest different pairings for wine and cheese.,food suggestions positive <sep> server positive <sep> sommelier positive <sep> fromager positive <sep> wine neutral <sep> cheese neutral
314,999,"It is set far from the small street it's on, and there is no traffic noise.",traffic noise positive
2058,2087,Just bring someone who speaks Cantonese because waiter may not understand you.,waiter negative
505,954,After passing by this restaurant for sometime I finally decided to go in and have dinner.,dinner neutral
2039,1979,"When you want a piece of beef, head on over.",beef positive
266,345,The service is awful.,service negative
1834,1935,"Shockingly easy to throw a group dinner here: simple contract, deposit only to hold the date the entire 2nd fl mezz for our grp of 20.",group dinner neutral
2924,2782,All in all the food was above average and I would return to see how they operate with four or less dinners.,food positive <sep> dinners neutral
2452,2898,"The main course had an average portion, and was decent overall.",main course positive <sep> portion neutral
41,388,this little place has a cute interior decor and affordable city prices.,interior deco positive <sep> prices positive
904,1159,"After dinner, take your date to the HUGE dance floor, probably one of the biggest you'll see in NY.",dance floor positive <sep> dinner neutral
74,3074,Go here for a romantic dinner but not for an all out wow dining experience.,dinner positive <sep> dining positive
1703,2408,"at night, but it's hard to hear your own conversation with everyone else competing for that same luxury - the music playing in the background is also voluminous.",music negative
731,2891,"Over the years, it has always provided a pleasurable dining experience with quality food and wine.",food positive <sep> wine positive <sep> dining positive
1499,2039,They charge $6.00 for rice.,rice negative
1749,412,The miso soup lacked flavor and the fish was unfortunately not as well prepared as in the past.,miso soup negative <sep> fish negative <sep> flavor negative
2521,29,"Dessert - can't be missed, so save room!!!",Dessert positive
698,78,"Over the years the host, Vittorio, and his crew, have always treated me as family--although with all the business this not-so-little gem does, it amazing he's even able to remember a consistent but not-so-frequent visitor.",crew positive <sep> host positive
2334,1544,This is a cute place and could be good but they need to get their act together.,place positive
510,1533,"However, they've got the most amazing pastrami and the soups hit the spot.",pastrami positive <sep> soups positive
290,1578,Our food was great too!,food positive
1345,3112,Some servers make you feel like they are doing you a favor to bring you the food.,servers negative <sep> food neutral
2649,2382,If you have a dumpling fetish i suggest you try some here!,dumpling positive
2347,160,We ended our great experience by having Gulab Jamun (dessert) recommended by the waiter.,Gulab Jamun (dessert) positive <sep> waiter positive
2160,3585,I had a huge pastrami sandwich on a roll.,pastrami sandwich positive
846,2211,And the Tom Kha soup was pathetic.,Tom Kha soup negative
2818,970,"Grilled whole fish wonderful, great spicing.",fish positive
2851,3071,Cozy romantic atomosphere with only around 15 tables at most.,atomosphere positive <sep> tables positive
2371,3438,The service is good and ambience is good for a date or group outing.,service positive <sep> ambience positive
1554,869,The ambience is authentic and relaxing and we have always received attentive and prompt service.,ambience positive <sep> service positive
2888,2492,"The chicken and steak were seasoned and cooked to perfection, and the lamb sandwhich is great for heartier appetites.",chicken positive <sep> steak positive <sep> lamb sandwhich positive
338,1891,"The food was really good, I had the onion soup and it was one of the best ever.",food positive <sep> onion soup positive
1005,531,Have frequented 'ino for several years and the food remains excellent.,food positive
1283,2646,"Only wine and beer are served, but the house varities are actually quite good.",wine neutral <sep> beer neutral <sep> house varities positive <sep> served negative
1009,2939,all the food was excellent - considering the quality of food in most moderately priced restaurants is mediocre this was slightly more pricey and well worth it.,food positive <sep> quality of food positive <sep> priced neutral
1315,4,"Great for groups, great for a date, great for early brunch or a nightcap.",brunch positive <sep> nightcap positive
2382,307,This restaurant is a wonderful place to go many times and it is reasonably priced.,priced positive
2591,885,"While this is a pretty place in that overly cute French way, the food was insultingly horrible.",place positive <sep> food negative
170,567,"Food was average and creme brulee was awful - the sugar was charred, not caramelized and smelled of kerosene.",Food neutral <sep> creme brulee negative <sep> sugar negative
1059,3519,The prices and ambience are especially great considering it's in the West Village.,prices positive <sep> ambience positive
1757,3185,"Its a nice quiet location to go eat a good meal, relax, be able to talk and have a very good time.",location positive <sep> meal positive
2,1634,"The food is uniformly exceptional, with a very capable kitchen which will proudly whip up whatever you feel like eating, whether it's on the menu or not.",food positive <sep> kitchen positive <sep> menu neutral
2338,3468,So all I'm trying to say is this restaurant is by far the best thai food restaurant I've ever been to.,thai food positive
2685,2051,Ive been here so many times the waiters know my name.,waiters neutral
1035,166,"Yet paired with such rude service, would never recommend for anyone interested in carrying any kind of conversation while there.",service negative
758,3020,"My goodness, everything from the fish to the rice to the seaweed was absolutely amazing.",fish positive <sep> rice positive <sep> seaweed positive
978,1949,"If it's just a quick martini at the bar (which I recommend Jeffery's) or a mind blowing Roast Chicken, go to Village!",martini neutral <sep> bar neutral <sep> Roast Chicken positive
583,445,Much more reasonably priced too!,priced positive
906,792,Has the chef and owner changed???,chef neutral <sep> owner neutral
341,3451,"overall, a solid restaurant and at less than $40pp (including wine), a solid deal as well.",wine neutral
819,788,The website and rating makes this place look wonderful but in reality it was very disappointing.,place conflict
1582,666,"Great service, great food.",service positive <sep> food positive
2657,394,"Aside from the Sea Urchin, the chef recommended an assortment of fish including Fatty Yellow Tail, Boton Shrimp, Blue Fin Torro (Fatty Tuna), Sea Eel, etc.",chef neutral <sep> assortment of fish neutral <sep> Fatty Yellow Tail neutral <sep> Boton Shrimp neutral <sep> Sea Eel neutral <sep> Sea Urchin neutral <sep> Blue Fin Torro (Fatty Tuna) neutral
2514,3073,"Food was very good, but not what I would consider out of this world.",Food positive
2667,2580,"If it isn't for the food (A+++), it must be the service or the ambience.",food positive <sep> service positive <sep> ambience positive
2570,2195,The service is not consistently excellent -- just decent.,service neutral
1705,304,I have enjoyed everything I have ever gotten and the fish is so fresh and always prepared in a great way.,fish positive
1371,3148,Ive asked a cart attendant for a lotus leaf wrapped rice and she replied back rice and just walked away.,cart attendant negative <sep> lotus leaf wrapped rice neutral <sep> rice neutral
2643,1496,Turned out there was full service upstairs and sat down.,service positive
152,3376,"Order the panang duck, it's fantastic.",panang duck positive
1018,1586,THE FOOD PORTIONS ARE REALLY LARGE.,FOOD PORTIONS positive
284,865,You must have the crabmeat lasagna which is out of this world and the chocolate bread pudding for dessert.,crabmeat lasagna positive <sep> chocolate bread pudding positive <sep> dessert positive
962,2298,"The crust is thin, the ingredients are fresh and the staff is friendly.",crust positive <sep> staff positive <sep> ingredients positive
1292,1673,Decent wine selection too.,wine selection positive
2712,2428,"As a long-time patron of Mamoun's, I always figured that I had found the best late night food spot in the city.",food spot positive
2443,2623,"If you are looking for a good quality, cheap eats - this is the place.",quality positive
